feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Lachnospiraceae_UCG.004	Country	NO	1.65773725415317	0.571356193098862	350	248	0.00425706900405499	0.029444727278047
Erysipelatoclostridium	Country	NO	1.32546959668949	0.458554591501698	350	169	0.00441690061340187	0.0299267551765188
Methylobacterium.Methylorubrum	Country	NO	0.480844695322443	0.170819370659648	350	53	0.00554679029915746	0.0368306875864055
Anaerococcus	Country	NO	-0.5930066048182	0.211143227388999	350	57	0.00578391884371006	0.0376521775708184
Marvinbryantia	Country	NO	1.06478281808626	0.38425502017839	350	194	0.00627546678626041	0.0385824995007122
X.Ruminococcus._torques_group	Group	rPSC	-1.59186089504162	0.573145815995774	350	329	0.00615374734524636	0.0385824995007122
Allisonella	Country	NO	-0.704799794511999	0.25389876253091	350	55	0.00620430585883646	0.0385824995007122
Klebsiella	Group	rPSC	1.73135443628843	0.638596753438378	350	102	0.0074550582469735	0.0441978453213429
Haemophilus	Country	NO	-1.22221204619561	0.449981910670025	350	285	0.00737249873550172	0.0441978453213429
Morganella	Group	rPSC	0.749285668933435	0.278461300955737	350	15	0.00791139456508772	0.046080403431739
Coprococcus	Group	rPSC	-1.82384650760239	0.690938728504727	350	275	0.00914372668096072	0.0523399527254993
Dorea	Group	rPSC	-1.37190751821804	0.526796445207873	350	323	0.0101013157266782	0.0568413020552061
Gordonibacter	Country	NO	-0.647172767953399	0.250604914230971	350	58	0.0107671428328056	0.0595781903415246
o__Enterobacterales.f__unassigned.g__unassigned	Group	rPSC	0.942398509401526	0.36852348782664	350	17	0.0115064526115801	0.0626252830663049
Flavonifractor	Country	NO	-1.11999212322879	0.446525011335	350	291	0.0131866975665048	0.0706126385819292
Prevotella_9	Group	rPSC	-1.88184980195954	0.754088300437431	350	83	0.0136192235099662	0.0717711461160125
Adlercreutzia	Country	NO	-0.854118212546779	0.349766558783956	350	103	0.0157510046770787	0.0792323265574263
Merdibacter	Country	NO	-0.836889303751964	0.342040441214324	350	76	0.0155506935097023	0.0792323265574263
X.Eubacterium._coprostanoligenes_group	Country	NO	-1.20500058629623	0.492746133022488	350	198	0.0156037879589813	0.0792323265574263
Alistipes	Group	rPSC	-1.5913952453072	0.660174247957319	350	262	0.0170903042208249	0.0846862836016994
Lachnospiraceae_ND3007_group	Group	rPSC	-1.37572521795107	0.576431487474194	350	213	0.0182106229931418	0.0889106887312219
Clostridioides	Group	rPSC	0.501883715759274	0.210973364049946	350	18	0.0185688699366957	0.089345866941782
Gastranaerophilales	Group	rPSC	-1.18816231108954	0.504296345343667	350	82	0.0197123009358291	0.0934926272956468
Streptococcus	Group	rPSC	0.973613157530461	0.414332749875386	350	342	0.0200344601898641	0.093682264549787
Proteus	Group	rPSC	0.596343173967716	0.254455603728986	350	22	0.0203665628341532	0.0939124841797066
o__Rhodospirillales.f__uncultured.g__uncultured	Country	NO	-1.24502906861327	0.537321737968111	350	104	0.0218083031690987	0.0991829678375446
Slackia	Group	rPSC	-1.12032386995178	0.48818360663488	350	124	0.0230793651317103	0.102164656316371
X.Eubacterium._ventriosum_group	Country	NO	-0.909046023059087	0.395300797544824	350	174	0.0228346829306968	0.102164656316371
Lachnospira	Country	NO	1.08241786902827	0.485368902964129	350	245	0.0271874380400316	0.118766176701191
Rothia	Group	rPSC	0.942381357303714	0.429756919653406	350	172	0.0298767324702273	0.128109995389778
Roseburia	Country	NO	1.03014868664649	0.470605198593517	350	323	0.030098131446996	0.128109995389778
f__Enterobacteriaceae.g__unassigned	Country	NO	1.60736954364988	0.738170613271681	350	137	0.0309548237027747	0.130088626193939
Holdemania	Group	rPSC	-0.628514178850206	0.289852504947468	350	100	0.0316822576651566	0.1314813693104
Butyricimonas	Country	NO	-0.976886976618639	0.452467808169921	350	126	0.0323949093810295	0.132779134746936
X.Eubacterium._siraeum_group	Country	NO	0.827184857625352	0.385019408009354	350	73	0.0332277701409856	0.134531947400088
Lachnospiraceae_UCG.010	Country	NO	-1.13320883559341	0.531579685853607	350	208	0.0346103356748332	0.138441342699333
Bilophila	Country	NO	-1.10258580591218	0.520781962062048	350	176	0.0358397724158173	0.139074080411375
Ligilactobacillus	Country	NO	-0.629743704961981	0.296703511356983	350	54	0.0354123502027745	0.139074080411375
Howardella	Group	rPSC	-0.5985484040698	0.283014445583742	350	33	0.0360252136005369	0.139074080411375
Faecalibacterium	Group	rPSC	-1.30360660095466	0.619821455950885	350	316	0.0370589103502775	0.141420209612553
Campylobacter	Country	NO	-0.510858158211665	0.246939049889749	350	56	0.0404970744763541	0.152784417342608
Collinsella	Group	rPSC	-1.42444033863804	0.698298042569282	350	250	0.0430615880257131	0.15710381565425
Escherichia.Shigella	Country	NO	1.4642541300769	0.7145848256936	350	280	0.0421412326579935	0.15710381565425
o__Enterobacterales.f__unassigned.g__unassigned	Country	NO	-0.687554653263023	0.336660140367426	350	17	0.042811449325672	0.15710381565425
Eisenbergiella	Group	rPSC	0.78277746098051	0.385904839946566	350	98	0.0441882085184854	0.159461795958012
Christensenellaceae_R.7_group	Group	rPSC	-1.37826204582616	0.681861302210816	350	153	0.044953347809175	0.160478617985442
Christensenellaceae_R.7_group	Country	NO	1.23511697867855	0.62144624205831	350	153	0.0486332568673607	0.171768524254934
Family_XIII_AD3011_group	Group	rPSC	-0.89522566466034	0.452388432696243	350	143	0.0495912672929538	0.172066854080545
Megasphaera	Group	rPSC	1.02905967462918	0.520353826420944	350	81	0.0497542710594347	0.172066854080545
Lachnospiraceae_NK4A136_group	Country	NO	0.857026031328377	0.440198135128445	350	163	0.0533618856863984	0.180777000488615
Lachnoanaerobaculum	Country	NO	-0.17500620159866	0.089608877030831	350	24	0.0531257942478885	0.180777000488615
Butyricicoccus	Group	rPSC	-0.87616564714227	0.451306766038186	350	306	0.054018745433726	0.181153772565627
Veillonellaceae	Group	rPSC	0.740889126125078	0.384935720185549	350	37	0.0561179069471869	0.18631145106466
Mogibacterium	Group	rPSC	-0.578184183177719	0.301396633048164	350	56	0.0569368306183863	0.187158690745587
Faecalibacterium	Country	NO	1.08013636715306	0.565741872191273	350	316	0.0580809115784731	0.189047672980913
Lachnospiraceae_FCS020_group	Country	NO	0.728394430684439	0.386648147809673	350	203	0.0614703615260708	0.198137475986947
Adlercreutzia	Group	rPSC	-0.715342940516217	0.383897481876632	350	103	0.064311803468617	0.205303064919047
Anaerostipes	Group	rPSC	-0.946690858300501	0.512428450252358	350	310	0.0665802104331129	0.206585325829845
f__Christensenellaceae.g__uncultured	Country	NO	0.342805539914906	0.184771910412801	350	46	0.0654480698938594	0.206585325829845
Anaerostignum	Group	rPSC	0.291116395845189	0.157386971530097	350	24	0.0661942405884479	0.206585325829845
Sutterella	Country	NO	-1.09705962170505	0.598531379851135	350	237	0.0687378001024833	0.21130508920393
CAG.56	Group	rPSC	-0.930363986149746	0.515283317373864	350	140	0.0729198325832311	0.216155218014578
Actinobacillus	Country	NO	-0.486491641526398	0.269105517282254	350	54	0.0726975660252568	0.216155218014578
Limosilactobacillus	Group	rPSC	0.330849822395287	0.183010987275574	350	36	0.0726732859796939	0.216155218014578
Veillonellaceae	Country	NO	-0.636512664722612	0.350599836819535	350	37	0.0714271055561649	0.216155218014578
X.Eubacterium._fissicatena_group	Group	rPSC	0.480792809762785	0.269108324511056	350	70	0.0759042663610039	0.223010764883658
Oscillospira	Country	NO	-0.77904537541351	0.444084995741445	350	154	0.0813946617740241	0.23498284964327
Prevotella	Group	rPSC	0.600992017936586	0.342591489653611	350	31	0.0813639341422325	0.23498284964327
Clostridia_UCG.014	Group	rPSC	-0.932757284721271	0.533468464893219	350	99	0.0823462769457421	0.235680723672296
Agathobacter	Group	rPSC	-1.13817960673932	0.652917394839574	350	245	0.0832691038484637	0.236284978441794
Barnesiella	Country	NO	-1.29412549377724	0.751154307252464	350	169	0.0869066452533972	0.242462237177545
UBA1819	Country	NO	-0.764502371801549	0.443456381584314	350	175	0.0867318548045977	0.242462237177545
UCG.002	Group	rPSC	-1.28476273847911	0.758992384151681	350	209	0.0925135069408846	0.253838713259287
UCG.003	Country	NO	0.790781181947045	0.466355599763252	350	199	0.0919627929415091	0.253838713259287
X.Eubacterium._fissicatena_group	Country	NO	0.409862603057767	0.243256461405738	350	70	0.0940506344804416	0.255941070881202
f__Ruminococcaceae.g__uncultured	Group	rPSC	-0.710048619675665	0.425303560289894	350	159	0.0970174890496898	0.260449227561702
Morganella	Country	NO	-0.423432810302852	0.253793882775147	350	15	0.0972762175230454	0.260449227561702
Megamonas	Group	rPSC	-0.761192327382076	0.46529637577326	350	35	0.103889707914346	0.275931064220504
Erysipelotrichaceae_UCG.003	Group	rPSC	-1.13117618280816	0.698972809494692	350	213	0.107614632101452	0.27696168881924
Anaerostipes	Country	NO	-0.758139750848695	0.466947127066309	350	310	0.106505847452764	0.27696168881924
Lachnospiraceae_FCS020_group	Group	rPSC	-0.68856909054382	0.424515219159835	350	203	0.106823468283999	0.27696168881924
Anaerostignum	Country	NO	0.231260736796614	0.142832138880836	350	24	0.107435063354008	0.27696168881924
Pseudomonas	Country	NO	-0.575851351988304	0.358457410235493	350	121	0.11050773590337	0.282219756307069
Parasutterella	Country	NO	-0.84398138209135	0.52825642710803	350	160	0.112149867309693	0.284227144632199
Turicibacter	Group	rPSC	-0.512900491316592	0.327399048035661	350	62	0.119265680837875	0.297362056609169
Fusicatenibacter	Group	rPSC	-0.965013750990493	0.618405129410315	350	272	0.120676797767459	0.297362056609169
Enterorhabdus	Country	NO	-0.363823551734482	0.232458131631012	350	44	0.119609855333904	0.297362056609169
Frisingicoccus	Country	NO	-0.365237831241379	0.234180364410429	350	26	0.120915294103126	0.297362056609169
Parvimonas	Country	NO	-0.398504069225382	0.258447237346762	350	53	0.125262372304515	0.305787555919845
f__Christensenellaceae.g__unassigned	Group	rPSC	-0.446296116368993	0.292279246045493	350	47	0.128796575522237	0.306718215234099
Lachnospiraceae_NK4A136_group	Group	rPSC	-0.738202925319265	0.483114882123743	350	163	0.12853621277226	0.306718215234099
Sellimonas	Country	NO	-0.746442560653075	0.490700818166578	350	146	0.130262856469903	0.306718215234099
Phascolarctobacterium	Country	NO	-0.988598033224451	0.648477471357113	350	139	0.129412969715574	0.306718215234099
Fusobacterium	Country	NO	-0.924252083031768	0.605350571895028	350	162	0.128879990660566	0.306718215234099
Marvinbryantia	Group	rPSC	-0.634413238026938	0.4220979624354	350	194	0.134854276894203	0.315293098090672
Intestinibacter	Group	rPSC	1.03345573283346	0.691038606134101	350	234	0.136807413123486	0.317622805293688
Candidatus_Soleaferrea	Country	NO	-0.288724780242347	0.193926418854262	350	81	0.138800651427572	0.320012613013568
X.Eubacterium._coprostanoligenes_group	Group	rPSC	-0.798082103430498	0.540965420118282	350	198	0.142169753600415	0.325519711691984
Holdemanella	Group	rPSC	-0.818112115698743	0.556737909349044	350	62	0.143723392855752	0.326823057726779
Clostridium_sensu_stricto_1	Country	NO	-0.976497728016449	0.674658012095958	350	215	0.149817583788521	0.338363522569992
Turicibacter	Country	NO	-0.421006702516156	0.298156108006694	350	62	0.159986973071353	0.345336579099745
o__Lactobacillales.f__unassigned.g__unassigned	Group	rPSC	0.571325874444177	0.407767230083128	350	172	0.163239937244988	0.345336579099745
Gemella	Group	rPSC	0.525087921136248	0.370875245184918	350	161	0.159014677723703	0.345336579099745
Agathobacter	Country	NO	-0.850422593247889	0.595371671590223	350	245	0.155198740861729	0.345336579099745
Lachnospiraceae_UCG.004	Group	rPSC	-0.88730837364799	0.626334075241175	350	248	0.15857745745269	0.345336579099745
X.Ruminococcus._gnavus_group	Country	NO	-1.07885234579738	0.767481283344314	350	238	0.161811208883536	0.345336579099745
Intestinimonas	Country	NO	0.663965985783248	0.467332783723461	350	202	0.157412620312248	0.345336579099745
Megamonas	Country	NO	-0.594766824881545	0.424608920676115	350	35	0.163306755779096	0.345336579099745
Actinobacillus	Group	rPSC	-0.417900201152675	0.296512594207218	350	54	0.160793798904608	0.345336579099745
Shuttleworthia	Country	NO	-0.180572506990163	0.128176420411441	350	31	0.161007247615278	0.345336579099745
Fusicatenibacter	Country	NO	0.783228583711744	0.564122188119713	350	272	0.167012190752561	0.346550295811563
UCG.010	Country	NO	0.418038912361788	0.300106221955634	350	57	0.165617520575375	0.346550295811563
Methylobacterium.Methylorubrum	Group	rPSC	0.265256564839438	0.190825171729064	350	53	0.166465969170633	0.346550295811563
Dorea	Country	NO	-0.663612599857829	0.480884853058374	350	323	0.169582386651277	0.349697840796422
Proteus	Country	NO	-0.31437558541181	0.232051028057564	350	22	0.177475115643465	0.363714434528582
Ligilactobacillus	Group	rPSC	0.431287868184668	0.32590093629093	350	54	0.187662896344863	0.382233629364997
Olsenella	Country	NO	-0.442488392743735	0.3437183395997	350	49	0.199910957285042	0.397427771369065
Erysipelotrichaceae_UCG.003	Country	NO	-0.826625475854846	0.638131873078064	350	213	0.197112657346159	0.397427771369065
Akkermansia	Country	NO	0.882691931727433	0.685517377602003	350	124	0.199789954769573	0.397427771369065
f__Lactobacillaceae.g__unassigned	Group	rPSC	0.258102948332195	0.19980812630429	350	37	0.198407178562389	0.397427771369065
X.Eubacterium._eligens_group	Country	NO	0.613636428896408	0.481585514566485	350	187	0.204514184097466	0.404158982859278
Senegalimassilia	Group	rPSC	-0.726257839443931	0.591102954376709	350	113	0.221060502972513	0.418124803407571
Bacteroides	Group	rPSC	-0.606180785585192	0.487334534640229	350	328	0.215413301819992	0.418124803407571
Clostridia_vadinBB60_group	Country	NO	0.357883755277469	0.290747640963006	350	49	0.220214586085137	0.418124803407571
Sellimonas	Group	rPSC	0.669239214704466	0.53805528269368	350	146	0.21544213699229	0.418124803407571
Flavonifractor	Group	rPSC	0.602805559366024	0.490812898184293	350	291	0.221252609041775	0.418124803407571
Subdoligranulum	Country	NO	0.78984048934362	0.640883861196983	350	286	0.219653663351746	0.418124803407571
Phascolarctobacterium	Group	rPSC	-0.874580012514965	0.709981185364684	350	139	0.21986370054603	0.418124803407571
Eubacterium	Group	rPSC	0.193558605901744	0.157750215514466	350	21	0.221656522288351	0.418124803407571
f__Lactobacillaceae.g__unassigned	Country	NO	-0.2208532940539	0.180867205279913	350	37	0.224022139191959	0.420199718710341
f__Ruminococcaceae.g__uncultured	Country	NO	0.466823524237919	0.387400952692291	350	159	0.230041104178149	0.429065430264862
f__Eggerthellaceae.g__uncultured	Group	rPSC	0.419815035530282	0.354893559917228	350	61	0.238622425869841	0.433431906024312
GCA.900066575	Country	NO	0.529033186306752	0.449684180649134	350	154	0.241221097046119	0.433431906024312
Intestinimonas	Group	rPSC	-0.605988265866433	0.514044953983725	350	202	0.240238686796865	0.433431906024312
Allisonella	Group	rPSC	-0.328777432972451	0.27895071916053	350	55	0.240381080576829	0.433431906024312
Dialister	Country	NO	-0.75256998149789	0.640091859530405	350	186	0.241520791007523	0.433431906024312
Veillonella	Country	NO	-0.581390156755684	0.489094905614291	350	299	0.236386148543609	0.433431906024312
f__Enterobacteriaceae.g__unassigned	Group	rPSC	0.960878884512942	0.809361233833893	350	137	0.236949113156768	0.433431906024312
Bacteroides	Country	NO	-0.521456358361329	0.444960600370933	350	328	0.243022384410357	0.433781890452896
X.Eubacterium._xylanophilum_group	Country	NO	0.369059405921175	0.316562113090321	350	79	0.245488692949092	0.435840888016569
f__Erysipelotrichaceae.g__unassigned	Group	rPSC	-0.394253977771358	0.34413758663691	350	62	0.253744351250077	0.448101726675667
Erysipelatoclostridium	Group	rPSC	0.566792184051559	0.506410806582599	350	169	0.26476695705353	0.462829160460073
Limosilactobacillus	Country	NO	-0.184230293616578	0.164567911256124	350	36	0.264872109901849	0.462829160460073
Roseburia	Group	rPSC	-0.575001159945149	0.515817017792111	350	323	0.266682986520704	0.463553672905098
Coprobacter	Group	rPSC	-0.636616707231558	0.583296219220136	350	129	0.276774804573203	0.478589766241164
Lachnospira	Group	rPSC	-0.578633835441961	0.532391635017523	350	245	0.278783354390517	0.479565148485241
Clostridia_UCG.014	Country	NO	0.525145651977458	0.486249996012125	350	99	0.28182701261005	0.482301897868745
f__Oscillospiraceae.g__uncultured	Country	NO	-0.532221570968555	0.494489154300424	350	219	0.283475558739081	0.482635310263461
Monoglobus	Group	rPSC	-0.44682786117213	0.417821481149175	350	166	0.286546200737477	0.482910348450976
X.Eubacterium._ruminantium_group	Country	NO	0.249179064139705	0.232600668017047	350	30	0.285710736016044	0.482910348450976
Eggerthella	Country	NO	-0.479220204937449	0.451630756243674	350	178	0.290323364768239	0.486804833853814
Blautia	Group	rPSC	-0.344235564972738	0.335908467160987	350	338	0.307066948009629	0.512292596679381
Coprococcus	Country	NO	-0.624798765979334	0.630596793021327	350	275	0.323325579959991	0.535958257028084
Klebsiella	Country	NO	0.575591438740069	0.58232630821304	350	102	0.324480751995918	0.535958257028084
Anaerotruncus	Country	NO	-0.253723492592817	0.262841124953795	350	87	0.335977417825273	0.552200508504903
Colidextribacter	Group	rPSC	-0.558424440230926	0.584621111042225	350	225	0.340970240790679	0.557645911046824
f__Christensenellaceae.g__unassigned	Country	NO	0.252210462585271	0.266069148960708	350	47	0.344660112317561	0.558181255070391
Muribaculaceae	Country	NO	0.234304385316951	0.247041419111116	350	35	0.344370687692205	0.558181255070391
Lachnospiraceae_UCG.003	Group	rPSC	-0.25378865175099	0.272624199702324	350	40	0.35333169319284	0.566696242222333
Ruminococcus	Country	NO	-0.568461124029783	0.609415326159504	350	195	0.352381078350328	0.566696242222333
Paraprevotella	Country	NO	0.448184558530469	0.483776067826259	350	68	0.355659383022726	0.567687092132429
Prevotella_9	Country	NO	-0.629254990133296	0.687720859794745	350	83	0.361624141168076	0.57444600415216
Shuttleworthia	Group	rPSC	0.128426464111725	0.14165548072841	350	31	0.366037254156555	0.578687468476078
Intestinibacter	Country	NO	-0.565926767198299	0.630201612963571	350	234	0.370579114808868	0.583091308609213
DTU089	Group	rPSC	0.260825243670727	0.293185055174035	350	66	0.375062479751384	0.584604428532673
Family_XIII_AD3011_group	Country	NO	0.367185595725757	0.411781579102439	350	143	0.37394961007228	0.584604428532673
f__Eggerthellaceae.g__uncultured	Country	NO	0.273807614262104	0.323573502811453	350	61	0.398739053183773	0.596312457914472
f__Desulfovibrionaceae.g__uncultured	Group	rPSC	-0.280800756066128	0.330307303843524	350	51	0.396583020464074	0.596312457914472
Merdibacter	Group	rPSC	-0.324660408800101	0.375289122576969	350	76	0.388331963096184	0.596312457914472
Enterococcus	Country	NO	0.502921767704821	0.590315425806663	350	151	0.395587007976904	0.596312457914472
Lachnospiraceae_ND3007_group	Country	NO	0.455375949449586	0.52560929939679	350	213	0.387634162279611	0.596312457914472
X.Ruminococcus._gnavus_group	Group	rPSC	-0.712983033461052	0.840951404467845	350	238	0.397833394012487	0.596312457914472
UCG.003	Group	rPSC	-0.445688621501332	0.511593672356627	350	199	0.384995928893083	0.596312457914472
f__Oscillospiraceae.g__uncultured	Group	rPSC	-0.466186289885172	0.542543556535189	350	219	0.391520690717151	0.596312457914472
Aggregatibacter	Group	rPSC	-0.23408516037286	0.275469652298166	350	54	0.396794624910301	0.596312457914472
Gastranaerophilales	Country	NO	-0.387743415111265	0.460258485901006	350	82	0.40083342118682	0.596756483560646
Negativibacillus	Group	rPSC	-0.404237032555645	0.485233726799122	350	136	0.406079073762893	0.598785511673628
Romboutsia	Group	rPSC	-0.449322024297137	0.54156774151533	350	130	0.40800706515081	0.598785511673628
Pseudomonas	Group	rPSC	0.330501499827868	0.399478239004839	350	121	0.409410575752751	0.598785511673628
X.Eubacterium._brachy_group	Group	rPSC	-0.245483900462509	0.295176122204677	350	75	0.406918264645051	0.598785511673628
UBA1819	Group	rPSC	0.39818163354362	0.48685654495814	350	175	0.414690475100699	0.601210645124158
Escherichia.Shigella	Group	rPSC	0.640844836247896	0.783396156597834	350	280	0.414587055437092	0.601210645124158
UCG.005	Group	rPSC	-0.487275287659569	0.632501453206882	350	159	0.442234918694848	0.638356491333433
X.Clostridium._innocuum_group	Group	rPSC	0.372025098543072	0.495639592127382	350	197	0.45404334749244	0.65256446479433
Eggerthella	Group	rPSC	-0.36560210685365	0.495658603720036	350	178	0.461870704744395	0.656369674807064
Paraprevotella	Group	rPSC	-0.391059883612961	0.530235334964423	350	68	0.461911415252847	0.656369674807064
Parasutterella	Group	rPSC	0.426218316579745	0.578822605752593	350	160	0.462621999713413	0.656369674807064
X.Ruminococcus._gauvreauii_group	Country	NO	0.454223746280778	0.619843235859633	350	201	0.464786133774338	0.656634027289703
Oscillibacter	Country	NO	-0.307919066317032	0.423555220352913	350	225	0.468339513174237	0.658850501584097
Anaerococcus	Group	rPSC	0.170201863867449	0.235630239832389	350	57	0.471353437815737	0.660292579556223
Lachnoclostridium	Country	NO	0.25366073777629	0.356957151002805	350	336	0.47839360364243	0.667338976509608
Lachnoanaerobaculum	Group	rPSC	0.0697009874021056	0.100458828465919	350	24	0.489004445174014	0.679286509614111
Prevotella_7	Country	NO	0.254488907312285	0.371174339000177	350	38	0.493961761280445	0.683313769771283
GCA.900066575	Group	rPSC	-0.332999801183123	0.493321796009565	350	154	0.500664779077742	0.685954959831611
UCG.005	Country	NO	0.388066872712033	0.576778557181861	350	159	0.502069443491209	0.685954959831611
Enterorhabdus	Group	rPSC	0.172269917643827	0.25539259217484	350	44	0.500971260583011	0.685954959831611
X.Eubacterium._ventriosum_group	Group	rPSC	0.288910841941753	0.434576600808516	350	174	0.507164764325578	0.689175265948869
UC5.1.2E3	Country	NO	0.129718109792282	0.195779063238099	350	41	0.508578133004436	0.689175265948869
Oscillospira	Group	rPSC	-0.318832633908356	0.488022401688654	350	154	0.514521713271763	0.694395157748883
f__Lachnospiraceae.g__unassigned	Country	NO	0.236888336720943	0.366511119874986	350	337	0.519022452895315	0.697633418466578
o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Group	rPSC	0.135728053483099	0.219600404159377	350	26	0.537429984066177	0.71946272060472
Ruminococcus	Group	rPSC	-0.410338415628865	0.668424297113756	350	195	0.540184446313446	0.720245928417928
f__Ruminococcaceae.g__unassigned	Country	NO	-0.226770083730083	0.374506071936934	350	83	0.545741235597041	0.72474436087287
X.Eubacterium._xylanophilum_group	Group	rPSC	-0.209444299317337	0.348029866071488	350	79	0.548179337395818	0.725081832730723
DTU089	Country	NO	-0.159171396251785	0.266180888446994	350	66	0.550758468831908	0.725602427191244
Parvimonas	Group	rPSC	-0.166753412563852	0.285176531092757	350	53	0.559599172581753	0.734335673111234
