feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Oscillibacter	Group	pre_ltx	-2.15654688857323	0.571458010778802	137	112	0.000313544624818667	0.00239548093361462
Lachnospiraceae_FCS020_group	Group	pre_ltx	-2.08189129508391	0.553728414881463	137	87	0.000330665744159958	0.002429121428252
Bacteroides	Group	pre_ltx	-2.21836534052358	0.595821897093298	137	133	0.000373442556432548	0.00264176030661543
f__Ruminococcaceae.g__uncultured	Group	pre_ltx	-1.70761667552048	0.472050073481102	137	93	0.000525940526961224	0.00358766573748549
Rothia	Group	pre_ltx	1.66139289635351	0.461649361703827	137	74	0.000557957868573805	0.00367482596198609
Holdemania	Group	pre_ltx	-1.43210334450373	0.40583642694985	137	64	0.000711304072331401	0.00452863592717659
f__Lachnospiraceae.g__unassigned	Group	pre_ltx	-1.90018066851351	0.554583041023434	137	133	0.000982633629617125	0.00605429107280228
f__Oscillospiraceae.g__uncultured	Group	pre_ltx	-2.17451844310063	0.647335430561897	137	92	0.00121455656893967	0.00707559015760072
X.Clostridium._methylpentosum_group	Group	pre_ltx	-1.11026382996901	0.330575099393184	137	40	0.0012224841633551	0.00707559015760072
Holdemanella	Group	pre_ltx	-1.60618254850597	0.484219767002622	137	42	0.00138392252082042	0.0077743882787265
Family_XIII_AD3011_group	Group	pre_ltx	-1.65145475562522	0.503127915182319	137	81	0.00154964293769439	0.00845662288856083
Intestinimonas	Group	pre_ltx	-1.77425084569649	0.554496251733783	137	111	0.00199640552413086	0.0105920404196943
Lacticaseibacillus	Group	pre_ltx	0.852309359719622	0.268383985756429	137	19	0.0021662416754723	0.0111824908112219
Flavonifractor	Group	pre_ltx	-1.92884779598225	0.625056176195622	137	114	0.0028206155774947	0.0141773046131971
Family_XIII_UCG.001	Group	pre_ltx	-1.19176104184137	0.392651129919905	137	51	0.00326519598479056	0.0159910880280768
Sphingobium	Group	pre_ltx	0.42053242666526	0.139642041541879	137	6	0.00348849512492582	0.0166575642215208
Klebsiella	Group	pre_ltx	2.04123656663231	0.684728707678785	137	20	0.00386418601871908	0.018001451940862
f__Desulfovibrionaceae.g__uncultured	Group	pre_ltx	-1.30613904485446	0.442897380521478	137	36	0.00422459504662645	0.0192118489025155
Christensenellaceae_R.7_group	Group	pre_ltx	-2.18837063120379	0.750334214897517	137	88	0.00463125228921096	0.0205713764474254
Phascolarctobacterium	Group	pre_ltx	-2.64224792137932	0.919346903685967	137	76	0.00523577317623335	0.0227280153786493
Lachnoclostridium	Group	pre_ltx	-1.06852822542719	0.376141187408365	137	131	0.00575568988400387	0.0241067076354296
Citrobacter	Group	pre_ltx	0.498532949035954	0.175743433403739	137	9	0.00580580393314011	0.0241067076354296
Porphyromonas	Group	pre_ltx	0.147739947105956	0.0532963712022182	137	4	0.00686411557734886	0.0278945973462475
Fusicatenibacter	Group	pre_ltx	-1.5084060763693	0.565235491363425	137	121	0.00927436150868827	0.0361510826154992
X.Eubacterium._hallii_group	Group	pre_ltx	-1.56362436066414	0.585467623426727	137	122	0.00926477170728952	0.0361510826154992
Colidextribacter	Group	pre_ltx	-1.62547863931021	0.611672913029926	137	109	0.00955746026084509	0.0363473924058872
f__Lactobacillaceae.g__unassigned	Group	pre_ltx	0.477422848532727	0.180277994227602	137	6	0.00970532467382328	0.0363473924058872
Lachnospiraceae_UCG.004	Group	pre_ltx	-1.44460626450387	0.562407700548791	137	114	0.0121534354703738	0.0446405033623346
Negativibacillus	Group	pre_ltx	-1.62107600955916	0.652812791514111	137	71	0.0152184172124546	0.0533216086753313
Anaeroglobus	Group	pre_ltx	0.249533236996913	0.100637016762809	137	4	0.015354389932687	0.0533216086753313
Pseudomonas	Group	pre_ltx	0.712369246074566	0.286521261148334	137	11	0.0149734191313302	0.0533216086753313
X.Clostridium._innocuum_group	Group	pre_ltx	1.53198263034942	0.622602311898371	137	69	0.016088898441707	0.0539119228485271
Veillonellaceae	Group	pre_ltx	0.464435247716184	0.188732090463487	137	6	0.0160667804065333	0.0539119228485271
X.Eubacterium._fissicatena_group	Group	pre_ltx	1.03764591913097	0.425853710108913	137	39	0.0171533142543465	0.056487638320348
UCG.005	Group	pre_ltx	-1.81319170993393	0.755724019473013	137	80	0.0188427027349368	0.0609992580063207
Dialister	Group	pre_ltx	1.54253059421415	0.651198830806663	137	50	0.0203560532219676	0.0648001027565969
Clostridium_sensu_stricto_1	Group	pre_ltx	1.5822317611258	0.672655308909306	137	61	0.0212018015884424	0.0663859689080738
Alloscardovia	Group	pre_ltx	0.865066311968758	0.372132223213761	137	11	0.022685657471151	0.069886460919191
Subdoligranulum	Group	pre_ltx	-1.81106609222706	0.782729586751298	137	114	0.0233389736502719	0.0707578407492369
Anaerococcus	Group	pre_ltx	0.454350024204765	0.200604668556302	137	10	0.0261395562318986	0.0768100806198867
Clostridioides	Group	pre_ltx	0.554373261308974	0.244264069652629	137	6	0.0260314571949547	0.0768100806198867
Streptococcus	Group	pre_ltx	1.18772933708689	0.531241531595073	137	132	0.0282299627018997	0.0816958011524672
Incertae_Sedis	Group	pre_ltx	-1.23226942993874	0.554486458650443	137	117	0.0292011704762504	0.0832451277755795
Peptoniphilus	Group	pre_ltx	0.600778822140705	0.274054463315403	137	6	0.0313465017195514	0.0880467915946223
Agathobacter	Group	pre_ltx	-1.25033895954501	0.573717436347091	137	79	0.0323602789274538	0.0895770039875896
Defluviitaleaceae_UCG.011	Group	pre_ltx	-0.443349562933127	0.207264407658731	137	16	0.0354492033397417	0.0940388588595926
Eisenbergiella	Group	pre_ltx	1.00594601971154	0.468467063557336	137	41	0.0349074126380338	0.0940388588595926
Marvinbryantia	Group	pre_ltx	-1.24465518702868	0.58049544161876	137	88	0.0351846390543423	0.0940388588595926
Tyzzerella	Group	pre_ltx	-0.72935155813663	0.342333146401116	137	27	0.0362058065247278	0.0947302609071646
Dysgonomonas	Group	pre_ltx	0.199976467300303	0.0943031993179133	137	4	0.037006213847186	0.0951273657485081
Limosilactobacillus	Group	pre_ltx	0.279853642662163	0.132032626744647	137	5	0.0373536776499377	0.0951273657485081
Enterorhabdus	Group	pre_ltx	-0.935028160159488	0.443733507917886	137	41	0.0383531374541545	0.0951357045940715
UCG.009	Group	pre_ltx	-0.482169179181707	0.228044907667738	137	23	0.0379276081511259	0.0951357045940715
Abiotrophia	Group	pre_ltx	0.671246439611546	0.323523706985472	137	15	0.0415140400927736	0.101656175098971
Butyricicoccus	Group	pre_ltx	-0.878839251747261	0.429880460575953	137	126	0.0443400813330299	0.107201968792515
Monoglobus	Group	pre_ltx	0.998860479118839	0.49372658912285	137	68	0.0465070406453797	0.110927002591146
Robinsoniella	Group	pre_ltx	0.143504022080961	0.071134062687496	137	4	0.0470423414129991	0.110927002591146
f__Oscillospiraceae.g__unassigned	Group	pre_ltx	-0.982089257560249	0.493483683726143	137	64	0.0501181302418269	0.116738571660841
Actinomyces	Group	pre_ltx	1.08500056544178	0.547149650626816	137	93	0.0510390250915001	0.117451250511765
Prevotellaceae_NK3B31_group	Group	pre_ltx	-0.866874215702822	0.441252045424997	137	12	0.0531241402472677	0.12079417603843
UCG.002	Group	pre_ltx	-1.55676093411722	0.795168753965189	137	109	0.0538646389709732	0.121037012275952
Megamonas	Group	pre_ltx	-0.863056686248816	0.445581753504396	137	15	0.0564359508182238	0.125340309375357
Lachnospiraceae_NK4A136_group	Group	pre_ltx	-1.35945728636003	0.704354721947323	137	80	0.0572721442806313	0.1257353972138
X.Eubacterium._xylanophilum_group	Group	pre_ltx	0.342289955390765	0.179925055190928	137	13	0.061024215256771	0.132450285386855
Gastranaerophilales	Group	pre_ltx	-1.03675585762172	0.548073676881798	137	39	0.0622958700044912	0.133691136751211
Dielma	Group	pre_ltx	-0.90168657322947	0.481976937746604	137	21	0.0651664598684753	0.138297709276431
Azotobacter	Group	pre_ltx	0.112639726441659	0.062525597512411	137	6	0.0738562398761693	0.155016943036795
Actinobacillus	Group	pre_ltx	-0.31695157649976	0.177023519737781	137	10	0.0774175434238747	0.160725552108262
X.Eubacterium._eligens_group	Group	pre_ltx	1.04985280675837	0.608407494299746	137	64	0.0884187656387073	0.178739498949136
Anaerofilum	Group	pre_ltx	-0.496323268489833	0.288207409377924	137	18	0.0889018450270572	0.178739498949136
Victivallis	Group	pre_ltx	-0.453576847568505	0.26280528681543	137	25	0.08831113143365	0.178739498949136
Lachnospiraceae_ND3007_group	Group	pre_ltx	-1.24358597656425	0.727813326558981	137	95	0.0915398529680637	0.180276930254767
UBA1819	Group	pre_ltx	-1.07550712208138	0.629456464955423	137	82	0.0915542525377612	0.180276930254767
Merdibacter	Group	pre_ltx	-0.734089543404196	0.435675911484104	137	30	0.0960586091212822	0.187216268797601
Lachnospiraceae_UCG.003	Group	pre_ltx	0.397370213541723	0.241743818994258	137	7	0.104296738060529	0.201218959288494
f__Christensenellaceae.g__unassigned	Group	pre_ltx	-1.00300652348167	0.613819932983845	137	40	0.106291196287014	0.203016184908198
Sellimonas	Group	pre_ltx	0.977319181644672	0.610626268219369	137	43	0.113641245120309	0.214905720970089
Catenibacterium	Group	pre_ltx	-0.871464589622287	0.559379724173022	137	22	0.123350762001271	0.230980348453361
Erysipelatoclostridium	Group	pre_ltx	0.975821072835545	0.629686057752162	137	57	0.125228462414828	0.232219770109051
f__Ruminococcaceae.g__unassigned	Group	pre_ltx	-0.615949652266121	0.40258024636049	137	45	0.130136206056989	0.239000147662355
Slackia	Group	pre_ltx	-1.08340593157321	0.715779429869708	137	59	0.134208545994367	0.244131736046897
UCG.003	Group	pre_ltx	-0.923480206707785	0.620357156641485	137	90	0.140685336854965	0.252313266019593
Parasutterella	Group	pre_ltx	-1.24076183888748	0.834949016692603	137	75	0.141348269445531	0.252313266019593
X.Eubacterium._brachy_group	Group	pre_ltx	-0.541688891485805	0.37473280363072	137	42	0.152280539550443	0.266840211505822
Allisonella	Group	pre_ltx	0.441142646515071	0.304771078116154	137	21	0.15178964731479	0.266840211505822
Lactonifactor	Group	pre_ltx	0.238941700421413	0.166838858378114	137	7	0.156135097335192	0.271107305372924
UCG.010	Group	pre_ltx	-0.476977197930973	0.334536530445328	137	30	0.157969674366242	0.271821691927497
Intestinibacter	Group	pre_ltx	1.15564282342653	0.825050862804447	137	84	0.165310853357207	0.281914044564523
Clostridia_vadinBB60_group	Group	pre_ltx	-0.634489880454299	0.460235964503272	137	38	0.171954264884927	0.290648359230275
Gordonibacter	Group	pre_ltx	-0.661312056464618	0.496373738665403	137	55	0.186743421667751	0.312877136302986
o__Enterobacterales.f__unassigned.g__unassigned	Group	pre_ltx	0.195259387446625	0.154509405212566	137	6	0.210045454721068	0.34885810305847
X.Eubacterium._nodatum_group	Group	pre_ltx	0.321561343865424	0.262345718925368	137	10	0.223935490829689	0.368721368521298
Anaerostipes	Group	pre_ltx	-0.972530561203983	0.801521368012386	137	122	0.228719851395902	0.370216030649299
Campylobacter	Group	pre_ltx	0.271345475699497	0.223438305387735	137	6	0.228254663379258	0.370216030649299
Candidatus_Soleaferrea	Group	pre_ltx	-0.380923058832156	0.317901531378435	137	42	0.23454101097129	0.376448177273248
Atopobium	Group	pre_ltx	0.482147709441431	0.410026058400414	137	32	0.243251051068584	0.385219901974883
Faecalitalea	Group	pre_ltx	-0.435621450873788	0.373518400861332	137	22	0.247185346211494	0.385219901974883
Blautia	Group	pre_ltx	-0.696309775596623	0.598254918094123	137	131	0.248073549439322	0.385219901974883
Ligilactobacillus	Group	pre_ltx	0.258812846194845	0.221637142941568	137	12	0.246429791967002	0.385219901974883
Frisingicoccus	Group	pre_ltx	-0.526835706927473	0.457256077054497	137	13	0.252799405631821	0.38939263286837
X.Eubacterium._ventriosum_group	Group	pre_ltx	-0.641733196222394	0.561123733085027	137	67	0.25635209711229	0.391706004387579
NK4A214_group	Group	pre_ltx	0.694149198438035	0.625875275167655	137	66	0.270860421778045	0.40798378837099
Lachnospiraceae_UCG.001	Group	pre_ltx	0.313257009408395	0.282766510841945	137	20	0.271277178655056	0.40798378837099
Prevotella_9	Group	pre_ltx	-0.803121688714157	0.738798425809827	137	31	0.280407275223054	0.418420230996901
f__Eggerthellaceae.g__uncultured	Group	pre_ltx	-0.594797550190059	0.555182578356095	137	43	0.287364896222282	0.425478257197332
X.Eubacterium._ruminantium_group	Group	pre_ltx	-0.367050072965857	0.345282276272534	137	21	0.291166435446694	0.427790685925527
Desulfovibrio	Group	pre_ltx	-0.594370926405592	0.572033430849333	137	27	0.302010411942459	0.440335791458089
Granulicatella	Group	pre_ltx	-0.291901671559747	0.282811071219542	137	14	0.305831298803723	0.442528621753872
Haemophilus	Group	pre_ltx	0.567352988669688	0.561252262424931	137	69	0.315234522690324	0.452705216795878
Adlercreutzia	Group	pre_ltx	-0.68852338587282	0.692670382109127	137	69	0.323345279579998	0.459181270036325
Lactobacillus	Group	pre_ltx	0.217725469659219	0.219506732464801	137	10	0.324552206570177	0.459181270036325
RF39	Group	pre_ltx	-0.449347543400869	0.458822858149655	137	27	0.330477244141543	0.463548471629262
Leuconostoc	Group	pre_ltx	0.159292813716097	0.16334095090941	137	10	0.33249288279167	0.463548471629262
Libanicoccus	Group	pre_ltx	-0.27449641404938	0.291564889341883	137	15	0.349405718660367	0.482507303914889
CAG.352	Group	pre_ltx	-0.662434778772223	0.706124665151668	137	36	0.351144058869998	0.482507303914889
Romboutsia	Group	pre_ltx	-0.573084121297942	0.620448400032812	137	48	0.358520820289138	0.489124833394466
Tannerellaceae	Group	pre_ltx	-0.200497478372807	0.219900981738088	137	13	0.364801392964939	0.490683563776784
Terrisporobacter	Group	pre_ltx	-0.259804732768132	0.283136945082055	137	12	0.362650669599006	0.490683563776784
Megasphaera	Group	pre_ltx	-0.403801475994196	0.445784936221474	137	28	0.367844909612988	0.491317326825739
Oribacterium	Group	pre_ltx	0.215252599480786	0.238811562689787	137	18	0.371311071287611	0.492502879277317
Paraprevotella	Group	pre_ltx	-0.586934376622736	0.6974951156345	137	45	0.402680640448399	0.530427602245822
Peptococcus	Group	pre_ltx	-0.258577308823224	0.315549754119308	137	23	0.415083779160297	0.543020560408334
Alloprevotella	Group	pre_ltx	-0.549405885238081	0.676739462529552	137	17	0.419385807069581	0.54491625272306
Olsenella	Group	pre_ltx	0.333346643461573	0.418323204481924	137	27	0.427953183090866	0.551696067642159
Anaerofustis	Group	pre_ltx	-0.187320550749965	0.236016780427031	137	20	0.430380701982627	0.551696067642159
Fusobacterium	Group	pre_ltx	-0.367480506952211	0.47627398512556	137	27	0.442686148241163	0.563687028760414
Roseburia	Group	pre_ltx	-0.580879336172488	0.772240146777439	137	121	0.454222324600138	0.574546119196201
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Group	pre_ltx	-0.266801612070232	0.379193388768308	137	36	0.483805941145	0.60396689384768
Oscillospira	Group	pre_ltx	-0.345839408725414	0.490346385286007	137	56	0.482762879471901	0.60396689384768
Gemella	Group	pre_ltx	-0.254736770459711	0.399925309911195	137	46	0.5261449874413	0.648346403879279
Howardella	Group	pre_ltx	-0.355599689150756	0.555985728966506	137	37	0.524345148707914	0.648346403879279
Staphylococcus	Group	pre_ltx	-0.095843830182065	0.160902060834535	137	17	0.552395927644595	0.67633091141101
Prevotella_7	Group	pre_ltx	-0.2956433925969	0.546522747068984	137	26	0.590103969048025	0.713353532203626
f__Peptococcaceae.g__uncultured	Group	pre_ltx	-0.116141670146809	0.213088492694002	137	13	0.587254637033088	0.713353532203626
Muribaculaceae	Group	pre_ltx	-0.251138406380191	0.477691465156003	137	28	0.600591617764834	0.721465402472222
Bifidobacterium	Group	pre_ltx	-0.396232152647795	0.79011516186462	137	119	0.617456131702603	0.723522215676057
Anaerotruncus	Group	pre_ltx	0.154524980847624	0.305347565792158	137	36	0.614362898474648	0.723522215676057
Parvimonas	Group	pre_ltx	0.176720414671962	0.342890420970092	137	31	0.607684555737205	0.723522215676057
Akkermansia	Group	pre_ltx	-0.411513808111285	0.806036404110633	137	65	0.611129197904303	0.723522215676057
o__Lactobacillales.f__unassigned.g__unassigned	Group	pre_ltx	0.253038440226533	0.552671557949523	137	65	0.648392514860824	0.751249581943533
Pseudoflavonifractor	Group	pre_ltx	-0.149181580006832	0.330456036858873	137	22	0.652918484830505	0.751249581943533
X.Eubacterium._coprostanoligenes_group	Group	pre_ltx	-0.289161448192615	0.63345779576682	137	86	0.64933459927646	0.751249581943533
f__Prevotellaceae.g__uncultured	Group	pre_ltx	-0.178572239345608	0.407640437063666	137	13	0.662558380556953	0.757776351415438
f__Erysipelotrichaceae.g__unassigned	Group	pre_ltx	0.149587795669634	0.369034473972949	137	13	0.686326061198876	0.780287367196342
f__Barnesiellaceae.g__uncultured	Group	pre_ltx	-0.124036185493539	0.323709112633948	137	26	0.702642563130575	0.789439585634941
Lactococcus	Group	pre_ltx	0.137086679992318	0.352914868368301	137	27	0.698828936878733	0.789439585634941
Solobacterium	Group	pre_ltx	-0.122411725204223	0.325221815067876	137	12	0.707656609217565	0.790423464096812
Mitsuokella	Group	pre_ltx	-0.125022734102933	0.339842151604846	137	13	0.713956923555044	0.792824258133798
X.Ruminococcus._gauvreauii_group	Group	pre_ltx	-0.226977679677492	0.690850100471224	137	90	0.74338583540075	0.820732338506031
Turicibacter	Group	pre_ltx	-0.0838916484938711	0.27599177126161	137	16	0.761960292773729	0.836404689194151
Lachnospira	Group	pre_ltx	-0.207277236800671	0.71420769407567	137	76	0.772421616965797	0.838253004775382
Ruminococcus	Group	pre_ltx	-0.235486108649146	0.808613760672113	137	90	0.771663033843483	0.838253004775382
Prevotella	Group	pre_ltx	-0.0885812281287452	0.335422595528813	137	14	0.792413143089789	0.855089888870903
Corynebacterium	Group	pre_ltx	0.0555786675202981	0.220211176983658	137	17	0.80112500629043	0.859634135963327
Escherichia.Shigella	Group	pre_ltx	-0.25024208186298	1.08868469098866	137	59	0.818812053108246	0.873704481249581
X.Ruminococcus._gnavus_group	Group	pre_ltx	0.24383570754441	1.11588251467926	137	79	0.827606403191079	0.878182350052756
Christensenella	Group	pre_ltx	0.0191939471120642	0.0944431004224769	137	8	0.839688706643542	0.886080347894566
Peptostreptococcus	Group	pre_ltx	0.0823760340689652	0.423221658236554	137	34	0.84619229095855	0.888036964687269
Paludicola	Group	pre_ltx	0.0541113249516852	0.313137946109745	137	24	0.863299662850333	0.901039538821932
Tuzzerella	Group	pre_ltx	0.0907790567044495	0.579119355504016	137	27	0.875840613567729	0.909160636909979
Mogibacterium	Group	pre_ltx	0.0637405187415831	0.570356231883255	137	40	0.91131120203133	0.94086724101613
Eggerthella	Group	pre_ltx	-0.0649334692240498	0.804830637851305	137	82	0.935905227224449	0.961063969891773
Fournierella	Group	pre_ltx	-0.032079025485306	0.472801417969476	137	36	0.946081195293548	0.961178235643977
Acidaminococcus	Group	pre_ltx	-0.0411830312728108	0.573045421698292	137	35	0.942894133712595	0.961178235643977
DTU089	Group	pre_ltx	-0.00380492623264946	0.166894750250458	137	19	0.981895794930637	0.992286226623024
X.Eubacterium._siraeum_group	Group	pre_ltx	-0.000455867546772103	0.364342041499521	137	29	0.999004892104616	0.999004892104616
TM7x	Group	pre_ltx	-0.00196545843432275	0.276179224728999	137	24	0.994340304808522	0.999004892104616
