feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Actinomyces	Country	NO	-1.995045348926	0.389064833780764	248	127	1.09450927374193e-06	1.62352208938387e-05
Methylobacterium.Methylorubrum	Group	healthy	-0.696084410365374	0.140802283677723	248	18	2.30216537276194e-06	3.278283490813e-05
CAG.56	Group	healthy	3.07325057014694	0.625673998395899	248	143	2.76398510706183e-06	3.78453345428466e-05
Holdemania	Group	healthy	1.51533396553981	0.313304539435074	248	106	4.12928531653002e-06	5.31474084444942e-05
Marvinbryantia	Group	healthy	1.95983115622732	0.406993724400781	248	176	4.18013324844337e-06	5.31474084444942e-05
Parabacteroides	Group	healthy	2.24765424903424	0.468256127854228	248	213	4.4941855075206e-06	5.51700014026666e-05
Hungatella	Group	healthy	-2.09701693609355	0.43904968657586	248	88	4.9413599326789e-06	5.8637471201123e-05
X.Eubacterium._xylanophilum_group	Country	NO	1.24672288960906	0.264882044529323	248	49	6.36881907271787e-06	7.31386964479858e-05
f__Peptococcaceae.g__uncultured	Country	NO	1.39974182113312	0.298135115716728	248	51	6.95481188594583e-06	7.73722822311473e-05
Gordonibacter	Country	NO	-1.54247210745061	0.341036745403956	248	59	1.42019542329358e-05	0.000153208960815913
Erysipelotrichaceae_UCG.003	Group	healthy	2.71116222810117	0.603837371565089	248	179	1.60239318815524e-05	0.0001643285093964
Fusicatenibacter	Group	healthy	2.29845729870107	0.512300001222776	248	215	1.61558927777359e-05	0.0001643285093964
UCG.005	Group	healthy	2.82246014915443	0.63825536117149	248	158	2.09703546567501e-05	0.000207373507161196
GCA.900066575	Group	healthy	1.87670311253226	0.429641202531905	248	162	2.61759831147351e-05	0.000240856925179358
Lachnospiraceae_ND3007_group	Group	healthy	2.4947799783082	0.571934338468827	248	170	2.68247087918561e-05	0.000240856925179358
Lachnospiraceae_UCG.004	Group	healthy	1.75101271792505	0.401748624710248	248	207	2.70625758628492e-05	0.000240856925179358
Family_XIII_UCG.001	Group	healthy	1.43865970230741	0.329539238636877	248	109	2.69220295429061e-05	0.000240856925179358
Rothia	Country	NO	-1.49257299548944	0.343818528690115	248	110	2.96033047765792e-05	0.000257043329279566
X.Ruminococcus._torques_group	Group	healthy	2.19518151436343	0.507774055877999	248	235	3.09598683578487e-05	0.000262421741318908
Faecalibacterium	Group	healthy	2.36888370523442	0.549655820867295	248	229	3.27223608079459e-05	0.00027091070808439
Bifidobacterium	Country	NO	-2.78460960821082	0.649335815946336	248	210	3.55695422324154e-05	0.000284288487568223
f__Oscillospiraceae.g__unassigned	Group	healthy	1.84039890991208	0.429263634657624	248	120	3.59353425296911e-05	0.000284288487568223
Oscillibacter	Group	healthy	2.3502678473657	0.554476979132331	248	197	4.3443695095129e-05	0.000336216422910129
f__Lachnospiraceae.g__unassigned	Group	healthy	1.26370591524023	0.30068567975576	248	242	4.96080848652712e-05	0.000371534610654583
Escherichia.Shigella	Group	healthy	-3.47251575002745	0.826488415927792	248	154	5.00945542455618e-05	0.000371534610654583
Veillonellaceae	Group	healthy	-0.957039128046689	0.22812129148094	248	14	5.144977218241e-05	0.000373798344835469
o__Rhodospirillales.f__uncultured.g__uncultured	Group	healthy	2.52414330535722	0.60643443308208	248	131	5.81275246161579e-05	0.000413867975267044
Adlercreutzia	Group	healthy	2.09348939287168	0.503729500088912	248	109	6.04640995962899e-05	0.00042206312659371
X.Eubacterium._siraeum_group	Country	NO	1.50102572443232	0.364030387729029	248	69	6.73634643536229e-05	0.000461180640574803
Peptoniphilus	Group	healthy	-0.547060715383841	0.138084293105993	248	11	9.75969651984409e-05	0.000655556973785754
Butyricimonas	Group	healthy	2.07689536610209	0.516738318634249	248	148	0.000100121395015171	0.000660059567137056
Lachnospiraceae_NK4A136_group	Group	healthy	2.15432039113492	0.536843661092572	248	146	0.000102529923635939	0.000663648232988989
Rothia	Group	healthy	-1.4348673239063	0.361708823919427	248	110	0.000127161177291036	0.000808381769921584
Phascolarctobacterium	Group	healthy	2.26567953115166	0.582156175609488	248	135	0.000160385308107167	0.00100170473133599
f__Lactobacillaceae.g__unassigned	Group	healthy	-0.574977791852863	0.148088134845258	248	12	0.000163588226139699	0.00100409325009884
Gastranaerophilales	Group	healthy	1.79628073115053	0.463878138522364	248	81	0.000172731937233839	0.00103194846016559
f__Ruminococcaceae.g__uncultured	Country	NO	1.37569192388537	0.355395783701828	248	168	0.000173923897780717	0.00103194846016559
Lacticaseibacillus	Group	healthy	-0.888509814777617	0.232419469472338	248	31	0.000208747596813321	0.00121826466336954
Collinsella	Group	healthy	2.27977505137607	0.602598564652198	248	198	0.000238801352387722	0.00137118195887144
Lachnospiraceae_FCS020_group	Group	healthy	1.72772175426411	0.457331182970709	248	169	0.000244588848719679	0.00138212111340009
Limosilactobacillus	Group	healthy	-0.541856306546319	0.146871504321752	248	21	0.000333263271810081	0.00185377694944358
Christensenellaceae_R.7_group	Country	NO	1.94331132643466	0.530302629700428	248	162	0.00036404565183295	0.00199385003157739
f__Oscillospiraceae.g__uncultured	Group	healthy	1.9458688576805	0.533163186564563	248	183	0.000385096277787189	0.00207718598321575
X.Clostridium._methylpentosum_group	Group	healthy	1.18234715817656	0.324045215521367	248	72	0.000394897772756826	0.00209826279255866
X.Clostridium._innocuum_group	Country	NO	-1.51378433938662	0.419512008246574	248	103	0.000442120352156244	0.0022810847154728
Eisenbergiella	Country	NO	1.48898496004475	0.41249570141565	248	78	0.000439183865188472	0.0022810847154728
Dorea	Group	healthy	1.56568697569987	0.434772165823192	248	233	0.000454333173781533	0.00231060871237465
Butyricicoccus	Group	healthy	1.34859302081724	0.375698350553687	248	225	0.000476009853825395	0.00238675363326536
X.Clostridium._innocuum_group	Group	healthy	-1.58760981180786	0.446961704682184	248	103	0.000539915063729845	0.0026695800373309
Lactobacillus	Group	healthy	-0.875982803070587	0.252036229793345	248	25	0.00070046714043121	0.00341597673963714
Senegalimassilia	Country	NO	-1.44213445061946	0.418382992538813	248	103	0.000771721275874077	0.00371260505690772
f__Christensenellaceae.g__unassigned	Group	healthy	1.54358269659992	0.45070959868466	248	62	0.000838033397235847	0.00397786519221282
Streptococcus	Country	NO	-1.40304831119599	0.415493001041115	248	235	0.000971478500406627	0.0045506098176942
Bacteroides	Group	healthy	1.23256906397854	0.368545033055493	248	241	0.00108576488188821	0.00501989997340523
Dialister	Group	healthy	-1.98615132487986	0.594734696026717	248	95	0.00110680224246034	0.00505155895276769
Campylobacter	Group	healthy	-0.642805692298933	0.192566808038114	248	18	0.00112566531736081	0.00507261839215757
Anaerostignum	Group	healthy	-0.380978252574413	0.116054110868845	248	11	0.00130060025552493	0.00578767113708594
Howardella	Group	healthy	1.02436840456724	0.312844304976086	248	39	0.00137601760187928	0.00604768229961757
Gemella	Group	healthy	-1.17380130755522	0.359694349356044	248	95	0.00146282991167104	0.00635082254335234
Ligilactobacillus	Group	healthy	-0.873260158338952	0.269565683578432	248	24	0.00152929717792195	0.00655939512458088
Negativibacillus	Group	healthy	1.68120501943253	0.521016644529134	248	131	0.00160622760727291	0.00675566308493186
Pseudomonas	Group	healthy	-1.08467143347207	0.335491848861509	248	48	0.00161300944443598	0.00675566308493186
Gemella	Country	NO	-1.09950117565909	0.342126952397483	248	95	0.00169086258033055	0.00699938463485669
Eggerthella	Country	NO	-1.60189730934861	0.506114444981767	248	121	0.00194508785021884	0.00786876448497622
Marvinbryantia	Country	NO	1.20997316113778	0.382115092993747	248	176	0.00193478621271965	0.00786876448497622
Coprobacter	Group	healthy	1.9995896214777	0.633888850396284	248	129	0.00201408263165005	0.00805633052660022
Anaerococcus	Group	healthy	-0.62440737156024	0.201423172458558	248	20	0.00251890476606595	0.00996366774132753
Mogibacterium	Country	NO	-0.920288291276869	0.298954234808986	248	36	0.00256937249376451	0.0100516110745073
Proteus	Group	healthy	-0.677813384625732	0.221785981936564	248	11	0.00274012048326732	0.0106030749135127
Morganella	Group	healthy	-0.793925156749847	0.263019039766945	248	8	0.00307555342169205	0.0117730862163696
Intestinibacter	Group	healthy	-2.03370255534943	0.6820711248427	248	155	0.00344980822488543	0.0130652311495661
Megasphaera	Country	NO	-1.27362561539834	0.429149160104361	248	51	0.00358931886542931	0.0134505001693983
Clostridioides	Group	healthy	-0.433551308293014	0.146343808517236	248	10	0.00364021990354214	0.0134991488089688
Fusobacterium	Group	healthy	-1.79452514217227	0.606857768955823	248	79	0.00371019126551215	0.0136167844383745
o__Enterobacterales.f__unassigned.g__unassigned	Group	healthy	-0.751594313386979	0.258994623665483	248	11	0.00438072768036063	0.0159136638184529
Corynebacterium	Group	healthy	-0.57168215550399	0.197004306819259	248	37	0.00491140744129981	0.0176612227182094
Family_XIII_UCG.001	Country	NO	0.885250532077352	0.310626006018666	248	109	0.00512300000774107	0.0182378800275582
Finegoldia	Group	healthy	-0.518301487805831	0.180511276804838	248	23	0.00520616282656638	0.0183504353094815
Anaerofilum	Group	healthy	0.669284291614858	0.236663885990544	248	35	0.00550038985775749	0.0191974391113889
Clostridium_sensu_stricto_1	Group	healthy	-1.74824267633071	0.62206457941901	248	118	0.00575221555263284	0.0198814440459931
Sphingobium	Country	NO	-0.609063922509388	0.217638914965868	248	24	0.005978000053289	0.0204631540285662
Faecalitalea	Country	NO	-1.01266183410633	0.366759841739574	248	43	0.0066324679250761	0.0224872245840676
UCG.003	Group	healthy	1.2709331579869	0.461327055190084	248	172	0.00674918090220255	0.0226670603885293
o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Group	healthy	-0.268344615120586	0.0975953805605049	248	8	0.00683570662063884	0.02274309866306
f__Desulfovibrionaceae.g__uncultured	Country	NO	-0.867851757695942	0.316325809809584	248	57	0.00698323921673593	0.0228076436803486
Subdoligranulum	Group	healthy	1.69050745936106	0.615862384780737	248	208	0.00694090865846741	0.0228076436803486
Atopobium	Country	NO	-0.574753224399103	0.210499975030018	248	42	0.00726834619310224	0.0235230113158582
Erysipelatoclostridium	Country	NO	1.49786501517072	0.556509683096587	248	125	0.00809513757179806	0.0259627835636046
Clostridia_vadinBB60_group	Country	NO	1.02857163819892	0.384171180509063	248	84	0.00841263476512111	0.0267401605034207
Megasphaera	Group	healthy	-1.21467547209756	0.457979797942861	248	51	0.00902789284376682	0.0284418571007167
X.Eubacterium._brachy_group	Country	NO	-0.763305842632387	0.288410131385169	248	57	0.00919230211141232	0.0287057855409016
Paraprevotella	Group	healthy	1.39470315513426	0.529216943387905	248	77	0.00946174551531424	0.0287719983349288
Holdemanella	Group	healthy	1.41218698182316	0.53638702610881	248	64	0.00953678596494831	0.0287719983349288
X.Eubacterium._hallii_group	Country	NO	-1.10349217798994	0.418348688404824	248	208	0.00939950966065114	0.0287719983349288
Peptostreptococcus	Country	NO	-0.691358634662503	0.262506376968329	248	43	0.00953460921962902	0.0287719983349288
Ruminococcus	Group	healthy	1.55445847850865	0.591096432201805	248	170	0.00961845712910994	0.028774544016497
Senegalimassilia	Group	healthy	1.17107837360706	0.446738990132266	248	103	0.00984216685260091	0.0291984283293827
Anaerostipes	Group	healthy	1.38373526892569	0.531250266606137	248	228	0.0103350434068303	0.0304072351473684
f__Peptococcaceae.g__uncultured	Group	healthy	0.820901767987281	0.317233953597049	248	51	0.0108371776811132	0.0316232397907893
Sellimonas	Group	healthy	-1.14746269234184	0.444211878698824	248	81	0.0109615752535739	0.0317261852867667
f__Barnesiellaceae.g__uncultured	Group	healthy	0.69322561858132	0.270020952140577	248	38	0.0114510262593043	0.0328755270025189
o__Lactobacillales.f__unassigned.g__unassigned	Group	healthy	-0.990547463154608	0.386208316971485	248	118	0.0116284314833571	0.033117772864601
Clostridia_vadinBB60_group	Group	healthy	1.04485454753669	0.4088530975691	248	84	0.0118146755382506	0.0333811467588667
Slackia	Group	healthy	1.41832838642149	0.555866597013228	248	92	0.0119314571751951	0.0334456594832239
X.Eubacterium._coprostanoligenes_group	Group	healthy	1.31089909796892	0.515700627038643	248	161	0.0122578217364284	0.0340920667044415
Blautia	Country	NO	-0.717332214008374	0.286049727424128	248	243	0.0134154361830899	0.0370224440401552
Methylobacterium.Methylorubrum	Country	NO	0.335001280165501	0.134252203779498	248	18	0.0137625566877308	0.0376882321602474
UC5.1.2E3	Country	NO	0.484846482036496	0.196814317032736	248	28	0.015098790671069	0.0410318280832105
Lacticaseibacillus	Country	NO	-0.533029808084768	0.218803091659778	248	31	0.0162516839433842	0.0438302991200361
TM7x	Country	NO	-0.389087019169487	0.162557191122806	248	31	0.0182170226151174	0.0487613537667805
Anaerotruncus	Country	NO	0.69014309284	0.288962483192431	248	75	0.0184760171176053	0.0490855380139365
Hungatella	Country	NO	0.977141643402624	0.412034251997351	248	88	0.0192352838265347	0.0499836572426742
Candidatus_Soleaferrea	Group	healthy	0.659642743246977	0.277382945662672	248	81	0.0190882155365952	0.0499836572426742
Olsenella	Country	NO	-0.694578462639841	0.292851372168686	248	34	0.0192184292423945	0.0499836572426742
