2025-02-19 17:28:21.303347 INFO::Writing function arguments to log file
2025-02-19 17:28:21.312691 DEBUG::Function arguments
2025-02-19 17:28:21.316659 DEBUG::Output folder: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC
2025-02-19 17:28:21.31978 DEBUG::Min Abundance: 0.000000
2025-02-19 17:28:21.322693 DEBUG::Min Prevalence: 0.000000
2025-02-19 17:28:21.325672 DEBUG::Normalization: TSS
2025-02-19 17:28:21.328721 DEBUG::Transform: LOG
2025-02-19 17:28:21.332395 DEBUG::Analysis method: LM
2025-02-19 17:28:21.335949 DEBUG::Max significance: 0.050000
2025-02-19 17:28:21.338875 DEBUG::Random effects: Patient
2025-02-19 17:28:21.341916 DEBUG::Fixed effects: Group,Country
2025-02-19 17:28:21.345319 DEBUG::Correction method: BH
2025-02-19 17:28:21.349837 DEBUG::Standardize: TRUE
2025-02-19 17:28:21.352875 DEBUG::Cores: 1
2025-02-19 17:28:21.3555 INFO::Verifying options selected are valid
2025-02-19 17:28:21.363538 INFO::Determining format of input files
2025-02-19 17:28:21.370895 INFO::Input format is data samples as columns and metadata samples as rows
2025-02-19 17:28:21.385876 DEBUG::Transformed data so samples are rows
2025-02-19 17:28:21.391848 DEBUG::A total of 248 samples were found in both the data and metadata
2025-02-19 17:28:21.393942 DEBUG::Reordering data/metadata to use same sample ordering
2025-02-19 17:28:22.446319 INFO::Fitting model to feature number 8, Eggerthella
2025-02-19 17:28:22.740021 INFO::Fitting model to feature number 9, Enterorhabdus
2025-02-19 17:28:22.875374 INFO::Fitting model to feature number 10, Gordonibacter
2025-02-19 17:28:22.996907 INFO::Fitting model to feature number 11, Senegalimassilia
2025-02-19 17:28:23.132221 INFO::Fitting model to feature number 12, Slackia
2025-02-19 17:28:23.248364 INFO::Fitting model to feature number 13, f__Eggerthellaceae.g__uncultured
2025-02-19 17:28:23.371263 INFO::Fitting model to feature number 14, Bacteroides
2025-02-19 17:28:23.510635 INFO::Fitting model to feature number 15, Barnesiella
2025-02-19 17:28:23.686421 INFO::Fitting model to feature number 16, Coprobacter
2025-02-19 17:28:23.813195 INFO::Fitting model to feature number 17, f__Barnesiellaceae.g__uncultured
2025-02-19 17:28:23.936994 INFO::Fitting model to feature number 18, Butyricimonas
2025-02-19 17:28:24.066074 INFO::Fitting model to feature number 19, Odoribacter
2025-02-19 17:28:24.190074 INFO::Fitting model to feature number 20, Muribaculaceae
2025-02-19 17:28:24.313882 INFO::Fitting model to feature number 21, Alloprevotella
2025-02-19 17:28:24.44349 INFO::Fitting model to feature number 22, Paraprevotella
2025-02-19 17:28:24.561659 INFO::Fitting model to feature number 23, Prevotella
2025-02-19 17:28:24.676898 INFO::Fitting model to feature number 24, Prevotella_7
2025-02-19 17:28:24.810455 INFO::Fitting model to feature number 25, Prevotella_9
2025-02-19 17:28:24.931008 INFO::Fitting model to feature number 26, Prevotellaceae_NK3B31_group
2025-02-19 17:28:25.050751 INFO::Fitting model to feature number 27, Alistipes
2025-02-19 17:28:25.175373 INFO::Fitting model to feature number 28, Parabacteroides
2025-02-19 17:28:25.29146 INFO::Fitting model to feature number 29, Tannerellaceae
2025-02-19 17:28:25.406085 INFO::Fitting model to feature number 30, Gastranaerophilales
2025-02-19 17:28:25.554438 INFO::Fitting model to feature number 31, Bilophila
2025-02-19 17:28:25.686575 INFO::Fitting model to feature number 32, Desulfovibrio
2025-02-19 17:28:25.815727 INFO::Fitting model to feature number 33, f__Desulfovibrionaceae.g__uncultured
2025-02-19 17:28:25.959874 INFO::Fitting model to feature number 34, Catenibacterium
2025-02-19 17:28:26.070289 INFO::Fitting model to feature number 35, Erysipelatoclostridium
2025-02-19 17:28:26.2042 INFO::Fitting model to feature number 36, Erysipelotrichaceae_UCG.003
2025-02-19 17:28:26.330941 INFO::Fitting model to feature number 37, Dielma
2025-02-19 17:28:26.447247 INFO::Fitting model to feature number 38, Holdemanella
2025-02-19 17:28:26.571949 INFO::Fitting model to feature number 39, Holdemania
2025-02-19 17:28:26.687563 INFO::Fitting model to feature number 40, Merdibacter
2025-02-19 17:28:26.814855 INFO::Fitting model to feature number 41, Turicibacter
2025-02-19 17:28:26.936744 INFO::Fitting model to feature number 42, X.Clostridium._innocuum_group
2025-02-19 17:28:27.205274 INFO::Fitting model to feature number 43, Lactococcus
2025-02-19 17:28:27.325242 INFO::Fitting model to feature number 44, Streptococcus
2025-02-19 17:28:27.445838 INFO::Fitting model to feature number 45, o__Lactobacillales.f__unassigned.g__unassigned
2025-02-19 17:28:27.557812 INFO::Fitting model to feature number 46, RF39
2025-02-19 17:28:27.676767 INFO::Fitting model to feature number 47, Gemella
2025-02-19 17:28:27.815223 INFO::Fitting model to feature number 48, Christensenellaceae_R.7_group
2025-02-19 17:28:27.961653 INFO::Fitting model to feature number 49, f__Christensenellaceae.g__unassigned
2025-02-19 17:28:28.084724 INFO::Fitting model to feature number 50, Clostridia_UCG.014
2025-02-19 17:28:28.218429 INFO::Fitting model to feature number 51, Clostridia_vadinBB60_group
2025-02-19 17:28:28.368592 INFO::Fitting model to feature number 52, Clostridium_sensu_stricto_1
2025-02-19 17:28:28.504205 INFO::Fitting model to feature number 53, Agathobacter
2025-02-19 17:28:28.641898 INFO::Fitting model to feature number 54, Anaerostipes
2025-02-19 17:28:28.785646 INFO::Fitting model to feature number 55, Blautia
2025-02-19 17:28:28.900075 INFO::Fitting model to feature number 56, CAG.56
2025-02-19 17:28:29.029495 INFO::Fitting model to feature number 57, Coprococcus
2025-02-19 17:28:29.16778 INFO::Fitting model to feature number 58, Dorea
2025-02-19 17:28:29.295416 INFO::Fitting model to feature number 59, Eisenbergiella
2025-02-19 17:28:29.432729 INFO::Fitting model to feature number 60, Frisingicoccus
2025-02-19 17:28:29.580415 INFO::Fitting model to feature number 61, Fusicatenibacter
2025-02-19 17:28:29.721752 INFO::Fitting model to feature number 62, GCA.900066575
2025-02-19 17:28:29.848102 INFO::Fitting model to feature number 63, Howardella
2025-02-19 17:28:29.971067 INFO::Fitting model to feature number 64, Hungatella
2025-02-19 17:28:30.098628 INFO::Fitting model to feature number 65, Lachnoclostridium
2025-02-19 17:28:30.207412 INFO::Fitting model to feature number 66, Lachnospira
2025-02-19 17:28:30.33456 INFO::Fitting model to feature number 67, Lachnospiraceae_FCS020_group
2025-02-19 17:28:30.473084 INFO::Fitting model to feature number 68, Lachnospiraceae_ND3007_group
2025-02-19 17:28:30.617817 INFO::Fitting model to feature number 69, Lachnospiraceae_NK4A136_group
2025-02-19 17:28:30.734073 INFO::Fitting model to feature number 70, Lachnospiraceae_UCG.004
2025-02-19 17:28:30.847341 INFO::Fitting model to feature number 71, Lachnospiraceae_UCG.010
2025-02-19 17:28:30.96717 INFO::Fitting model to feature number 72, Marvinbryantia
2025-02-19 17:28:31.20022 INFO::Fitting model to feature number 73, Roseburia
2025-02-19 17:28:31.365249 INFO::Fitting model to feature number 74, Sellimonas
2025-02-19 17:28:31.538398 INFO::Fitting model to feature number 75, Tuzzerella
2025-02-19 17:28:31.670482 INFO::Fitting model to feature number 76, Tyzzerella
2025-02-19 17:28:31.920994 INFO::Fitting model to feature number 77, X.Eubacterium._eligens_group
2025-02-19 17:28:32.05157 INFO::Fitting model to feature number 78, X.Eubacterium._hallii_group
2025-02-19 17:28:32.194481 INFO::Fitting model to feature number 79, X.Eubacterium._ruminantium_group
2025-02-19 17:28:32.307155 INFO::Fitting model to feature number 80, X.Eubacterium._ventriosum_group
2025-02-19 17:28:32.446539 INFO::Fitting model to feature number 81, X.Eubacterium._xylanophilum_group
2025-02-19 17:28:32.563328 INFO::Fitting model to feature number 82, X.Ruminococcus._gauvreauii_group
2025-02-19 17:28:32.681372 INFO::Fitting model to feature number 83, X.Ruminococcus._gnavus_group
2025-02-19 17:28:32.819193 INFO::Fitting model to feature number 84, X.Ruminococcus._torques_group
2025-02-19 17:28:32.953491 INFO::Fitting model to feature number 85, f__Lachnospiraceae.g__unassigned
2025-02-19 17:28:33.084016 INFO::Fitting model to feature number 86, Monoglobus
2025-02-19 17:28:33.223188 INFO::Fitting model to feature number 87, Butyricicoccus
2025-02-19 17:28:33.352312 INFO::Fitting model to feature number 88, UCG.009
2025-02-19 17:28:33.49087 INFO::Fitting model to feature number 89, Colidextribacter
2025-02-19 17:28:33.63406 INFO::Fitting model to feature number 90, Flavonifractor
2025-02-19 17:28:33.765734 INFO::Fitting model to feature number 91, Intestinimonas
2025-02-19 17:28:33.910833 INFO::Fitting model to feature number 92, NK4A214_group
2025-02-19 17:28:34.044795 INFO::Fitting model to feature number 93, Oscillibacter
2025-02-19 17:28:34.186012 INFO::Fitting model to feature number 94, Oscillospira
2025-02-19 17:28:34.358104 INFO::Fitting model to feature number 95, Pseudoflavonifractor
2025-02-19 17:28:34.547649 INFO::Fitting model to feature number 96, UCG.002
2025-02-19 17:28:34.752571 INFO::Fitting model to feature number 97, UCG.003
2025-02-19 17:28:34.876728 INFO::Fitting model to feature number 98, UCG.005
2025-02-19 17:28:35.032189 INFO::Fitting model to feature number 99, f__Oscillospiraceae.g__unassigned
2025-02-19 17:28:35.188442 INFO::Fitting model to feature number 100, f__Oscillospiraceae.g__uncultured
2025-02-19 17:28:35.345842 INFO::Fitting model to feature number 101, Anaerofilum
2025-02-19 17:28:35.483616 INFO::Fitting model to feature number 102, Anaerotruncus
2025-02-19 17:28:35.637905 INFO::Fitting model to feature number 103, CAG.352
2025-02-19 17:28:35.7781 INFO::Fitting model to feature number 104, Candidatus_Soleaferrea
2025-02-19 17:28:35.971394 INFO::Fitting model to feature number 105, DTU089
2025-02-19 17:28:36.175202 INFO::Fitting model to feature number 106, Faecalibacterium
2025-02-19 17:28:36.359222 INFO::Fitting model to feature number 107, Fournierella
2025-02-19 17:28:36.563974 INFO::Fitting model to feature number 108, Incertae_Sedis
2025-02-19 17:28:36.742381 INFO::Fitting model to feature number 109, Negativibacillus
2025-02-19 17:28:37.088045 INFO::Fitting model to feature number 110, Paludicola
2025-02-19 17:28:37.230458 INFO::Fitting model to feature number 111, Ruminococcus
2025-02-19 17:28:37.349006 INFO::Fitting model to feature number 112, Subdoligranulum
2025-02-19 17:28:37.467106 INFO::Fitting model to feature number 113, UBA1819
2025-02-19 17:28:37.572101 INFO::Fitting model to feature number 114, X.Eubacterium._siraeum_group
2025-02-19 17:28:37.695764 INFO::Fitting model to feature number 115, f__Ruminococcaceae.g__unassigned
2025-02-19 17:28:37.897112 INFO::Fitting model to feature number 116, f__Ruminococcaceae.g__uncultured
2025-02-19 17:28:38.058572 INFO::Fitting model to feature number 117, UCG.010
2025-02-19 17:28:38.189668 INFO::Fitting model to feature number 118, X.Clostridium._methylpentosum_group
2025-02-19 17:28:38.31408 INFO::Fitting model to feature number 119, X.Eubacterium._coprostanoligenes_group
2025-02-19 17:28:38.439506 INFO::Fitting model to feature number 120, Peptococcus
2025-02-19 17:28:38.590142 INFO::Fitting model to feature number 121, f__Peptococcaceae.g__uncultured
2025-02-19 17:28:38.754164 INFO::Fitting model to feature number 122, Family_XIII_AD3011_group
2025-02-19 17:28:38.895728 INFO::Fitting model to feature number 123, Family_XIII_UCG.001
2025-02-19 17:28:39.009026 INFO::Fitting model to feature number 124, Mogibacterium
2025-02-19 17:28:39.14134 INFO::Fitting model to feature number 125, X.Eubacterium._brachy_group
2025-02-19 17:28:39.292058 INFO::Fitting model to feature number 126, Parvimonas
2025-02-19 17:28:39.421073 INFO::Fitting model to feature number 127, Intestinibacter
2025-02-19 17:28:39.550169 INFO::Fitting model to feature number 128, Peptostreptococcus
2025-02-19 17:28:39.696416 INFO::Fitting model to feature number 129, Romboutsia
2025-02-19 17:28:39.84552 INFO::Fitting model to feature number 130, Terrisporobacter
2025-02-19 17:28:39.96294 INFO::Fitting model to feature number 131, Acidaminococcus
2025-02-19 17:28:40.075713 INFO::Fitting model to feature number 132, Phascolarctobacterium
2025-02-19 17:28:40.213925 INFO::Fitting model to feature number 133, Dialister
2025-02-19 17:28:40.33494 INFO::Fitting model to feature number 134, Megasphaera
2025-02-19 17:28:40.502017 INFO::Fitting model to feature number 135, Veillonella
2025-02-19 17:28:40.710134 INFO::Fitting model to feature number 136, Fusobacterium
2025-02-19 17:28:40.883493 INFO::Fitting model to feature number 137, o__Rhodospirillales.f__uncultured.g__uncultured
2025-02-19 17:28:41.01449 INFO::Fitting model to feature number 138, Parasutterella
2025-02-19 17:28:41.202177 INFO::Fitting model to feature number 139, Sutterella
2025-02-19 17:28:41.375888 INFO::Fitting model to feature number 140, Escherichia.Shigella
2025-02-19 17:28:41.550737 INFO::Fitting model to feature number 141, Haemophilus
2025-02-19 17:28:41.762225 INFO::Fitting model to feature number 142, Akkermansia
2025-02-19 17:28:41.94373 INFO::Fitting model to feature number 143, Corynebacterium
2025-02-19 17:28:42.275612 INFO::Fitting model to feature number 144, Olsenella
2025-02-19 17:28:42.465997 INFO::Fitting model to feature number 145, Campylobacter
2025-02-19 17:28:42.664864 INFO::Fitting model to feature number 146, Faecalitalea
2025-02-19 17:28:42.89069 INFO::Fitting model to feature number 147, f__Erysipelotrichaceae.g__unassigned
2025-02-19 17:28:43.065307 INFO::Fitting model to feature number 148, Enterococcus
2025-02-19 17:28:43.270026 INFO::Fitting model to feature number 149, Lacticaseibacillus
2025-02-19 17:28:43.408492 INFO::Fitting model to feature number 150, Lactobacillus
2025-02-19 17:28:43.548885 INFO::Fitting model to feature number 151, Ligilactobacillus
2025-02-19 17:28:43.649275 INFO::Fitting model to feature number 152, Limosilactobacillus
2025-02-19 17:28:43.784352 INFO::Fitting model to feature number 153, f__Lactobacillaceae.g__unassigned
2025-02-19 17:28:43.90035 INFO::Fitting model to feature number 154, Staphylococcus
2025-02-19 17:28:44.033947 INFO::Fitting model to feature number 155, f__Christensenellaceae.g__uncultured
2025-02-19 17:28:44.168538 INFO::Fitting model to feature number 156, Anaerofustis
2025-02-19 17:28:44.290897 INFO::Fitting model to feature number 157, Eubacterium
2025-02-19 17:28:44.424206 INFO::Fitting model to feature number 158, Anaerostignum
2025-02-19 17:28:44.565819 INFO::Fitting model to feature number 159, Lachnoanaerobaculum
2025-02-19 17:28:44.683802 INFO::Fitting model to feature number 160, Shuttleworthia
2025-02-19 17:28:44.826805 INFO::Fitting model to feature number 161, UC5.1.2E3
2025-02-19 17:28:44.957576 INFO::Fitting model to feature number 162, X.Eubacterium._fissicatena_group
2025-02-19 17:28:45.081634 INFO::Fitting model to feature number 163, Anaerococcus
2025-02-19 17:28:45.200911 INFO::Fitting model to feature number 164, Finegoldia
2025-02-19 17:28:45.328187 INFO::Fitting model to feature number 165, Peptoniphilus
2025-02-19 17:28:45.474266 INFO::Fitting model to feature number 166, Clostridioides
2025-02-19 17:28:45.639889 INFO::Fitting model to feature number 167, Veillonellaceae
2025-02-19 17:28:45.789056 INFO::Fitting model to feature number 168, o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned
2025-02-19 17:28:45.937697 INFO::Fitting model to feature number 169, TM7x
2025-02-19 17:28:46.20814 INFO::Fitting model to feature number 170, Methylobacterium.Methylorubrum
2025-02-19 17:28:46.438468 INFO::Fitting model to feature number 171, Sphingobium
2025-02-19 17:28:46.660758 INFO::Fitting model to feature number 172, Klebsiella
2025-02-19 17:28:46.809474 INFO::Fitting model to feature number 173, f__Enterobacteriaceae.g__unassigned
2025-02-19 17:28:46.987278 INFO::Fitting model to feature number 174, Morganella
2025-02-19 17:28:47.137985 INFO::Fitting model to feature number 175, Proteus
2025-02-19 17:28:47.339021 INFO::Fitting model to feature number 176, Aggregatibacter
2025-02-19 17:28:47.541697 INFO::Fitting model to feature number 177, o__Enterobacterales.f__unassigned.g__unassigned
2025-02-19 17:28:47.890145 INFO::Fitting model to feature number 178, Pseudomonas
2025-02-19 17:28:48.076881 INFO::Counting total values for each feature
2025-02-19 17:28:48.107983 INFO::Writing filtered data to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/features/filtered_data.tsv
2025-02-19 17:28:48.26758 INFO::Writing filtered, normalized data to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/features/filtered_data_norm.tsv
2025-02-19 17:28:48.469156 INFO::Writing filtered, normalized, transformed data to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/features/filtered_data_norm_transformed.tsv
2025-02-19 17:28:48.757708 WARNING::Deleting existing residuals file: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/residuals.rds
2025-02-19 17:28:48.767326 INFO::Writing residuals to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/residuals.rds
2025-02-19 17:28:48.812783 WARNING::Deleting existing fitted file: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/fitted.rds
2025-02-19 17:28:48.821305 INFO::Writing fitted values to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/fitted.rds
2025-02-19 17:28:48.846426 WARNING::Deleting existing ranef file: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/ranef.rds
2025-02-19 17:28:48.851633 INFO::Writing extracted random effects to file ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/fits/ranef.rds
2025-02-19 17:28:48.871517 INFO::Writing all results to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/all_results.tsv
2025-02-19 17:28:48.893321 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.050000 ) to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/significant_results.tsv
2025-02-19 17:28:48.910932 INFO::Writing heatmap of significant results to file: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC/heatmap.pdf
2025-02-19 17:28:49.07703 INFO::Writing association plots (one for each significant association) to output folder: ../intermediate_files/maaslin/Q2/genus/healthy vs GrouprPSC
2025-02-19 17:28:49.085325 INFO::Plotting associations from most to least significant, grouped by metadata
2025-02-19 17:28:49.088585 INFO::Plotting data for metadata number 1, Group
2025-02-19 17:28:49.09605 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.010
2025-02-19 17:28:49.399678 INFO::Creating boxplot for categorical data, Group vs Enterococcus
2025-02-19 17:28:49.709078 INFO::Creating boxplot for categorical data, Group vs Odoribacter
2025-02-19 17:28:50.046299 INFO::Creating boxplot for categorical data, Group vs Bilophila
2025-02-19 17:28:50.56909 INFO::Creating boxplot for categorical data, Group vs Alistipes
2025-02-19 17:28:50.997514 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__uncultured
2025-02-19 17:28:51.346891 INFO::Creating boxplot for categorical data, Group vs Christensenellaceae_R.7_group
2025-02-19 17:28:51.646019 INFO::Creating boxplot for categorical data, Group vs Haemophilus
2025-02-19 17:28:51.953713 INFO::Creating boxplot for categorical data, Group vs Veillonella
2025-02-19 17:28:52.283426 INFO::Creating boxplot for categorical data, Group vs Coprococcus
2025-02-19 17:28:52.733484 INFO::Creating boxplot for categorical data, Group vs Barnesiella
2025-02-19 17:28:53.148665 INFO::Creating boxplot for categorical data, Group vs Colidextribacter
2025-02-19 17:28:53.469532 INFO::Creating boxplot for categorical data, Group vs Intestinimonas
2025-02-19 17:28:53.805111 INFO::Creating boxplot for categorical data, Group vs f__Enterobacteriaceae.g__unassigned
2025-02-19 17:28:54.343606 INFO::Creating boxplot for categorical data, Group vs Streptococcus
2025-02-19 17:28:55.709142 INFO::Creating boxplot for categorical data, Group vs Family_XIII_AD3011_group
2025-02-19 17:28:56.231202 INFO::Creating boxplot for categorical data, Group vs Clostridia_UCG.014
2025-02-19 17:28:56.737799 INFO::Creating boxplot for categorical data, Group vs Sphingobium
2025-02-19 17:28:57.284615 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._hallii_group
2025-02-19 17:28:58.698094 INFO::Creating boxplot for categorical data, Group vs UCG.002
2025-02-19 17:28:59.27402 INFO::Creating boxplot for categorical data, Group vs Lachnoclostridium
2025-02-19 17:28:59.470096 INFO::Creating boxplot for categorical data, Group vs Klebsiella
2025-02-19 17:28:59.700875 INFO::Creating boxplot for categorical data, Group vs Methylobacterium.Methylorubrum
2025-02-19 17:28:59.942585 INFO::Creating boxplot for categorical data, Group vs CAG.56
2025-02-19 17:29:00.165807 INFO::Creating boxplot for categorical data, Group vs Holdemania
2025-02-19 17:29:00.452528 INFO::Creating boxplot for categorical data, Group vs Marvinbryantia
2025-02-19 17:29:00.720736 INFO::Creating boxplot for categorical data, Group vs Parabacteroides
2025-02-19 17:29:00.972388 INFO::Creating boxplot for categorical data, Group vs Hungatella
2025-02-19 17:29:01.236887 INFO::Creating boxplot for categorical data, Group vs Erysipelotrichaceae_UCG.003
2025-02-19 17:29:01.46954 INFO::Creating boxplot for categorical data, Group vs Fusicatenibacter
2025-02-19 17:29:01.700517 INFO::Creating boxplot for categorical data, Group vs UCG.005
2025-02-19 17:29:02.040446 INFO::Creating boxplot for categorical data, Group vs GCA.900066575
2025-02-19 17:29:02.260722 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_ND3007_group
2025-02-19 17:29:02.490543 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.004
2025-02-19 17:29:02.730249 INFO::Creating boxplot for categorical data, Group vs Family_XIII_UCG.001
2025-02-19 17:29:02.954895 INFO::Creating boxplot for categorical data, Group vs X.Ruminococcus._torques_group
2025-02-19 17:29:03.177033 INFO::Creating boxplot for categorical data, Group vs Faecalibacterium
2025-02-19 17:29:03.377328 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__unassigned
2025-02-19 17:29:03.586695 INFO::Creating boxplot for categorical data, Group vs Oscillibacter
2025-02-19 17:29:03.837921 INFO::Creating boxplot for categorical data, Group vs f__Lachnospiraceae.g__unassigned
2025-02-19 17:29:04.058539 INFO::Creating boxplot for categorical data, Group vs Escherichia.Shigella
2025-02-19 17:29:04.369683 INFO::Creating boxplot for categorical data, Group vs Veillonellaceae
2025-02-19 17:29:04.589227 INFO::Creating boxplot for categorical data, Group vs o__Rhodospirillales.f__uncultured.g__uncultured
2025-02-19 17:29:04.832052 INFO::Creating boxplot for categorical data, Group vs Adlercreutzia
2025-02-19 17:29:05.059515 INFO::Creating boxplot for categorical data, Group vs Peptoniphilus
2025-02-19 17:29:05.291618 INFO::Creating boxplot for categorical data, Group vs Butyricimonas
2025-02-19 17:29:05.542742 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_NK4A136_group
2025-02-19 17:29:05.791279 INFO::Creating boxplot for categorical data, Group vs Rothia
2025-02-19 17:29:05.999122 INFO::Creating boxplot for categorical data, Group vs Phascolarctobacterium
2025-02-19 17:29:06.203879 INFO::Creating boxplot for categorical data, Group vs f__Lactobacillaceae.g__unassigned
2025-02-19 17:29:06.429085 INFO::Creating boxplot for categorical data, Group vs Gastranaerophilales
2025-02-19 17:29:06.642642 INFO::Creating boxplot for categorical data, Group vs Lacticaseibacillus
2025-02-19 17:29:06.952135 INFO::Creating boxplot for categorical data, Group vs Collinsella
2025-02-19 17:29:07.184992 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_FCS020_group
2025-02-19 17:29:07.41976 INFO::Creating boxplot for categorical data, Group vs Limosilactobacillus
2025-02-19 17:29:07.682663 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__uncultured
2025-02-19 17:29:07.909623 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._methylpentosum_group
2025-02-19 17:29:08.169453 INFO::Creating boxplot for categorical data, Group vs Dorea
2025-02-19 17:29:08.39797 INFO::Creating boxplot for categorical data, Group vs Butyricicoccus
2025-02-19 17:29:08.637238 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._innocuum_group
2025-02-19 17:29:08.870509 INFO::Creating boxplot for categorical data, Group vs Lactobacillus
2025-02-19 17:29:09.118771 INFO::Creating boxplot for categorical data, Group vs f__Christensenellaceae.g__unassigned
2025-02-19 17:29:09.449428 INFO::Creating boxplot for categorical data, Group vs Bacteroides
2025-02-19 17:29:09.683449 INFO::Creating boxplot for categorical data, Group vs Dialister
2025-02-19 17:29:09.911124 INFO::Creating boxplot for categorical data, Group vs Campylobacter
2025-02-19 17:29:10.162006 INFO::Creating boxplot for categorical data, Group vs Anaerostignum
2025-02-19 17:29:10.396823 INFO::Creating boxplot for categorical data, Group vs Howardella
2025-02-19 17:29:10.643918 INFO::Creating boxplot for categorical data, Group vs Gemella
2025-02-19 17:29:10.876658 INFO::Creating boxplot for categorical data, Group vs Ligilactobacillus
2025-02-19 17:29:11.089714 INFO::Creating boxplot for categorical data, Group vs Negativibacillus
2025-02-19 17:29:11.294979 INFO::Creating boxplot for categorical data, Group vs Pseudomonas
