feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Methylobacterium.Methylorubrum	Group	rPSC	0.696084410365092	0.140802283678408	248	18	2.30216537185985e-06	3.27828348952843e-05
CAG.56	Group	rPSC	-3.07325057014397	0.625673998395463	248	143	2.7639851212828e-06	3.78453347375645e-05
Holdemania	Group	rPSC	-1.51533396574459	0.313304540057669	248	106	4.12928549550636e-06	5.3147408554176e-05
Marvinbryantia	Group	rPSC	-1.9598311562273	0.406993724402476	248	176	4.18013325707002e-06	5.3147408554176e-05
Parabacteroides	Group	rPSC	-2.24765424903557	0.468256127859077	248	213	4.4941855015027e-06	5.51700013287917e-05
Hungatella	Group	rPSC	2.09701693609428	0.439049686572228	248	88	4.94135993619124e-06	5.86374712428027e-05
X.Eubacterium._xylanophilum_group	Country	NO	1.24672289105327	0.264882033027086	248	49	6.36881277135334e-06	7.31386240839286e-05
f__Peptococcaceae.g__uncultured	Country	NO	1.39974182113542	0.298135115723814	248	51	6.95481188096163e-06	7.73722821756981e-05
Gordonibacter	Country	NO	-1.54247210745135	0.341036745404356	248	59	1.42019542360449e-05	0.000153208960849454
Erysipelotrichaceae_UCG.003	Group	rPSC	-2.71116222810079	0.603837371566823	248	179	1.60239318686476e-05	0.000164328509253076
Fusicatenibacter	Group	rPSC	-2.29845729870027	0.512300001218577	248	215	1.61558927636451e-05	0.000164328509253076
UCG.005	Group	rPSC	-2.82246014915846	0.638255361150196	248	158	2.09703546212536e-05	0.000207373506810175
GCA.900066575	Group	rPSC	-1.8767031125341	0.429641202532977	248	162	2.61759831570694e-05	0.000240856924289453
Lachnospiraceae_ND3007_group	Group	rPSC	-2.49477998052786	0.571934316030692	248	170	2.68246880916891e-05	0.000240856924289453
Lachnospiraceae_UCG.004	Group	rPSC	-1.75101271792629	0.401748624702696	248	207	2.70625757628599e-05	0.000240856924289453
Family_XIII_UCG.001	Group	rPSC	-1.4386597023087	0.329539238636159	248	109	2.6922029569951e-05	0.000240856924289453
Rothia	Country	NO	-1.49257299548938	0.343818528688566	248	110	2.96033047830298e-05	0.000257043329335576
X.Ruminococcus._torques_group	Group	rPSC	-2.19518151436175	0.507774055893806	248	235	3.09598684424058e-05	0.00026242174203563
Faecalibacterium	Group	rPSC	-2.36888370523339	0.549655820864764	248	229	3.27223608529955e-05	0.000270910708457358
Bifidobacterium	Country	NO	-2.78460960821054	0.649335815946318	248	210	3.5569542227841e-05	0.000284288487467521
f__Oscillospiraceae.g__unassigned	Group	rPSC	-1.84039890991015	0.429263634654536	248	120	3.5935342516962e-05	0.000284288487467521
Oscillibacter	Group	rPSC	-2.35026784736485	0.554476979128872	248	197	4.34436950128063e-05	0.000336216422273023
f__Lachnospiraceae.g__unassigned	Group	rPSC	-1.26370591524054	0.300685679754446	248	242	4.96080849098775e-05	0.000371534610860252
Escherichia.Shigella	Group	rPSC	3.47251575002881	0.826488415939379	248	154	5.00945542732924e-05	0.000371534610860252
Veillonellaceae	Group	rPSC	0.957039128050404	0.228121291481687	248	14	5.1449772013858e-05	0.000373798343610887
o__Rhodospirillales.f__uncultured.g__uncultured	Group	rPSC	-2.52414330534767	0.606434433097361	248	131	5.81275249450694e-05	0.000413867977608894
Adlercreutzia	Group	rPSC	-2.09348939287349	0.503729500094552	248	109	6.04640995719949e-05	0.000422063126424121
X.Eubacterium._siraeum_group	Country	NO	1.50102572443112	0.364030387733591	248	69	6.73634643389201e-05	0.000461180640474145
Peptoniphilus	Group	rPSC	0.547060715383853	0.138084293105993	248	11	9.75969651988222e-05	0.000655556973788315
Butyricimonas	Group	rPSC	-2.07689536610427	0.516738318620911	248	148	0.000100121395838615	0.000660059572565686
Lachnospiraceae_NK4A136_group	Group	rPSC	-2.15432039113337	0.536843661082053	248	146	0.000102529923525006	0.000663648232270948
Rothia	Group	rPSC	1.43486732390464	0.361708823917711	248	110	0.000127161177330397	0.000808381770171812
Phascolarctobacterium	Group	rPSC	-2.26567953113659	0.582156175609779	248	135	0.000160385308193454	0.00100170473187491
f__Lactobacillaceae.g__unassigned	Group	rPSC	0.574977791853766	0.148088134841066	248	12	0.000163588226071969	0.00100409324968312
Gastranaerophilales	Group	rPSC	-1.79628073114645	0.463878138514602	248	81	0.000172731936754281	0.00103194846020316
f__Ruminococcaceae.g__uncultured	Country	NO	1.37569192388486	0.35539578370257	248	168	0.00017392389778705	0.00103194846020316
Lacticaseibacillus	Group	rPSC	0.888509814777632	0.232419469470613	248	31	0.000208747596748193	0.00121826466298945
Collinsella	Group	rPSC	-2.27977505137854	0.602598564650933	248	198	0.000238801352518425	0.00137118195962192
Lachnospiraceae_FCS020_group	Group	rPSC	-1.72772175426492	0.457331182980299	248	169	0.000244588849191127	0.00138212111606414
Limosilactobacillus	Group	rPSC	0.541856306546331	0.146871504321846	248	21	0.000333263271750733	0.00185377694911345
Christensenellaceae_R.7_group	Country	NO	1.94331132643496	0.53030262970212	248	162	0.000364045651862348	0.0019938500317384
f__Oscillospiraceae.g__uncultured	Group	rPSC	-1.9458688576799	0.533163186564658	248	183	0.00038509627779975	0.0020771859832835
X.Clostridium._methylpentosum_group	Group	rPSC	-1.18234715817542	0.324045215516954	248	72	0.000394897772429035	0.00209826279081696
X.Clostridium._innocuum_group	Country	NO	-1.51378433938712	0.419512008246329	248	103	0.000442120352427292	0.00228108471687125
Eisenbergiella	Country	NO	1.48898496004418	0.412495701417547	248	78	0.000439183865024366	0.00228108471687125
Dorea	Group	rPSC	-1.56568697569938	0.434772165824667	248	233	0.000454333174476046	0.00231060871590675
Butyricicoccus	Group	rPSC	-1.34859302081663	0.375698350563236	248	225	0.000476009854103451	0.00238675363465956
X.Clostridium._innocuum_group	Group	rPSC	1.58760981180738	0.446961704681924	248	103	0.000539915064288194	0.00266958004009163
Lactobacillus	Group	rPSC	0.875982803070934	0.252036229795499	248	25	0.000700467140926812	0.00341597674205404
Senegalimassilia	Country	NO	-1.44213445062067	0.418382992538317	248	103	0.000771721275608352	0.00371260505562937
f__Christensenellaceae.g__unassigned	Group	rPSC	-1.54358269660356	0.450709598693218	248	62	0.000838033396852125	0.00397786519039142
Streptococcus	Country	NO	-1.4030483111959	0.41549300104246	248	235	0.000971478500655505	0.00455060981886
Bacteroides	Group	rPSC	-1.23256906397845	0.368545033052463	248	241	0.00108576487856763	0.00501989995805293
Dialister	Group	rPSC	1.98615132144873	0.594734677254948	248	95	0.0011068018498933	0.00505155716105148
Campylobacter	Group	rPSC	0.64280569229661	0.192566808035506	248	18	0.00112566531733021	0.00507261839201967
Anaerostignum	Group	rPSC	0.380978252574887	0.116054110867566	248	11	0.00130060025520688	0.00578767113567062
Howardella	Group	rPSC	-1.02436840457349	0.312844304967018	248	39	0.0013760176015645	0.00604768229823411
Gemella	Group	rPSC	1.17380130755588	0.359694349356376	248	95	0.0014628299116107	0.00635082254309034
Ligilactobacillus	Group	rPSC	0.873260158338274	0.269565683572589	248	24	0.00152929717817727	0.00655939512567601
Negativibacillus	Group	rPSC	-1.68120501943461	0.521016644531115	248	131	0.0016062276076838	0.00675566308688639
Pseudomonas	Group	rPSC	1.08467143348043	0.335491848873544	248	48	0.00161300944490265	0.00675566308688639
Gemella	Country	NO	-1.09950117565919	0.342126952397782	248	95	0.00169086258037719	0.00699938463504977
Eggerthella	Country	NO	-1.60189730934735	0.506114444989706	248	121	0.00194508785090522	0.00786876448775293
Marvinbryantia	Country	NO	1.20997316113799	0.382115092995316	248	176	0.00193478621339994	0.00786876448775293
Coprobacter	Group	rPSC	-1.99958962147507	0.633888850398443	248	129	0.00201408263202473	0.0080563305280989
Anaerococcus	Group	rPSC	0.624407371556618	0.201423172455362	248	20	0.00251890476557102	0.00996366773936983
Mogibacterium	Country	NO	-0.920288291278727	0.298954234820121	248	36	0.00256937249466103	0.0100516110780146
Proteus	Group	rPSC	0.677813384627519	0.221785981941774	248	11	0.00274012048354488	0.0106030749145867
Morganella	Group	rPSC	0.793925156752258	0.263019039762775	248	8	0.00307555342038185	0.0117730862113542
Intestinibacter	Group	rPSC	2.03370255534802	0.682071124839899	248	155	0.0034498082230412	0.0130652311425815
Megasphaera	Country	NO	-1.27362561539832	0.429149160108637	248	51	0.00358931886487564	0.0134505001673234
Clostridioides	Group	rPSC	0.433551308287442	0.146343808520105	248	10	0.00364021990425498	0.0134991488116122
Fusobacterium	Group	rPSC	1.79452514217509	0.606857768965808	248	79	0.00371019126859438	0.0136167844496866
o__Enterobacterales.f__unassigned.g__unassigned	Group	rPSC	0.751594313415295	0.258994623679522	248	11	0.00438072768965855	0.015913663852229
Corynebacterium	Group	rPSC	0.571682155501748	0.19700430681214	248	37	0.00491140744007815	0.0176612227138164
Family_XIII_UCG.001	Country	NO	0.885250532077333	0.310626006018008	248	109	0.00512300000804008	0.0182378800286227
Finegoldia	Group	rPSC	0.518301487806003	0.180511276804969	248	23	0.00520616282679488	0.0183504353102869
Anaerofilum	Group	rPSC	-0.669284291613943	0.236663885991269	248	35	0.00550038985737683	0.0191974391100603
Clostridium_sensu_stricto_1	Group	rPSC	1.74824267632773	0.622064579408804	248	118	0.00575221555508667	0.0198814440544743
Sphingobium	Country	NO	-0.609063922509802	0.217638914962797	248	24	0.00597800005108327	0.0204631540210158
Faecalitalea	Country	NO	-1.01266183410654	0.366759841742094	248	43	0.0066324679254956	0.0224872245854898
UCG.003	Group	rPSC	-1.27093315798797	0.46132705518997	248	172	0.00674918090177506	0.0226670603870936
o__Veillonellales.Selenomonadales.f__unassigned.g__unassigned	Group	rPSC	0.268344615120849	0.0975953805606426	248	8	0.00683570662091431	0.0227430986639766
f__Desulfovibrionaceae.g__uncultured	Country	NO	-0.867851757695819	0.316325809809482	248	57	0.00698323921513477	0.0228076436751191
Subdoligranulum	Group	rPSC	-1.69050745936779	0.615862385095999	248	208	0.00694090868452829	0.0228076436751191
Atopobium	Country	NO	-0.574753224399028	0.210499975030236	248	42	0.00726834619287982	0.0235230113151383
Erysipelatoclostridium	Country	NO	1.49786501517105	0.556509683098524	248	125	0.00809513757178749	0.0259627835635707
Clostridia_vadinBB60_group	Country	NO	1.02857163819931	0.384171180511213	248	84	0.00841263476543516	0.0267401605044189
Megasphaera	Group	rPSC	1.21467547210974	0.457979797947443	248	51	0.00902789284518644	0.0284418571051892
X.Eubacterium._brachy_group	Country	NO	-0.763305842633015	0.288410131379107	248	57	0.00919230210915803	0.0287057855338619
Paraprevotella	Group	rPSC	-1.39470315513332	0.529216943398295	248	77	0.00946174553081226	0.0287719983549532
Holdemanella	Group	rPSC	-1.41218698181853	0.536387026118579	248	64	0.0095367859715856	0.0287719983549532
X.Eubacterium._hallii_group	Country	NO	-1.1034921779897	0.418348688402502	248	208	0.00939950965926667	0.0287719983549532
Peptostreptococcus	Country	NO	-0.691358634663009	0.262506376970036	248	43	0.00953460922001033	0.0287719983549532
Ruminococcus	Group	rPSC	-1.55445847780339	0.591096451230763	248	170	0.00961845953030114	0.0287745511998925
Senegalimassilia	Group	rPSC	-1.17107837360009	0.446738990131717	248	103	0.0098421668436434	0.0291984283028087
Anaerostipes	Group	rPSC	-1.3837352689257	0.531250266606101	248	228	0.0103350434076656	0.0304072351498261
f__Peptococcaceae.g__uncultured	Group	rPSC	-0.820901767984681	0.317233953604718	248	51	0.0108371776794648	0.0316232397859793
Sellimonas	Group	rPSC	1.14746269233732	0.444211878703763	248	81	0.0109615752545877	0.0317261852897009
f__Barnesiellaceae.g__uncultured	Group	rPSC	-0.693225618583461	0.270020952136131	248	38	0.0114510262562538	0.0328755269937608
o__Lactobacillales.f__unassigned.g__unassigned	Group	rPSC	0.990547463158164	0.386208316977812	248	118	0.0116284314832494	0.0331177728642944
Clostridia_vadinBB60_group	Group	rPSC	-1.04485454753729	0.408853097571428	248	84	0.0118146755396424	0.0333811467627993
Slackia	Group	rPSC	-1.41832838642136	0.555866597012079	248	92	0.0119314571806796	0.033445659498598
X.Eubacterium._coprostanoligenes_group	Group	rPSC	-1.31089909796892	0.515700627030333	248	161	0.012257821732889	0.0340920666945974
Blautia	Country	NO	-0.717332214008258	0.286049727421081	248	243	0.0134154361811403	0.0370224440347748
Methylobacterium.Methylorubrum	Country	NO	0.335001280164513	0.134252203780114	248	18	0.0137625566880938	0.0376882321612416
UC5.1.2E3	Country	NO	0.484846482035692	0.196814317028246	248	28	0.0150987906678882	0.0410318280745665
Lacticaseibacillus	Country	NO	-0.533029808085279	0.218803091658191	248	31	0.016251683942414	0.0438302991174196
TM7x	Country	NO	-0.389087019169471	0.162557191123004	248	31	0.0182170226151285	0.0487613537668101
Anaerotruncus	Country	NO	0.690143092840176	0.288962483190949	248	75	0.0184760171157886	0.0490855380091101
Hungatella	Country	NO	0.97714164340373	0.412034251993977	248	88	0.0192352838237598	0.0499836572354635
Candidatus_Soleaferrea	Group	rPSC	-0.65964274324669	0.277382945662737	248	81	0.0190882155384751	0.0499836572354635
Olsenella	Country	NO	-0.694578462640415	0.292851372172001	248	34	0.0192184292472683	0.0499836572354635
Muribaculaceae	Group	rPSC	-0.960828186176511	0.406881950584507	248	58	0.0197534110191273	0.0509580748029662
Holdemanella	Country	NO	-1.18142645814001	0.502550525466972	248	64	0.0202857041502257	0.0514554970166668
Sutterella	Group	rPSC	-1.74222190500841	0.741614642018419	248	190	0.0203798457285113	0.0514554970166668
Faecalitalea	Group	rPSC	0.918581486098794	0.390812408724109	248	43	0.0203416404360479	0.0514554970166668
Gordonibacter	Group	rPSC	-0.841917533124746	0.363018574584619	248	59	0.0220660746777184	0.0547584110481158
Howardella	Country	NO	-0.679763432713015	0.293333583208803	248	39	0.022124650990759	0.0547584110481158
Pseudoflavonifractor	Group	rPSC	-0.591597422031754	0.255317537779679	248	39	0.0221494696374401	0.0547584110481158
o__Lactobacillales.f__unassigned.g__unassigned	Country	NO	-0.843135445241935	0.366704928480214	248	118	0.0232305654085922	0.0570350433479918
Dielma	Group	rPSC	-0.926266797593976	0.403960277701227	248	37	0.0235486327460556	0.0574199538191492
Eubacterium	Group	rPSC	0.305870965494671	0.13398794255343	248	12	0.0240603138896132	0.0582685152700837
Pseudomonas	Country	NO	0.72503702801864	0.320682844845272	248	48	0.0255838337047175	0.0615394918843206
Actinomyces	Group	rPSC	0.911641198821767	0.412286782272473	248	127	0.0289127064337251	0.0690800234255446
Flavonifractor	Country	NO	-1.05932645812994	0.481457251721688	248	217	0.0296385818831367	0.0703422343359777
Parabacteroides	Country	NO	0.9686743699998	0.441028244177004	248	213	0.0298861777931693	0.0704601277772733
f__Lachnospiraceae.g__unassigned	Country	NO	0.617594652335079	0.281795387697122	248	242	0.0302352856443796	0.0708142216407837
Paludicola	Group	rPSC	-0.532138844789229	0.245166692550173	248	43	0.0320709095820013	0.0746225085698853
X.Ruminococcus._torques_group	Country	NO	-1.02967622639152	0.475818182081854	248	235	0.0323396908905348	0.0747592854352623
Enterorhabdus	Country	NO	-0.802115321827629	0.373389829119193	248	59	0.0336189253459539	0.0772150801494168
CAG.352	Group	rPSC	-1.03294588320532	0.488486677754827	248	48	0.0364512846238543	0.0831837008082829
NK4A214_group	Country	NO	1.12472400561911	0.539519231471868	248	125	0.0391255215887226	0.0887177432202882
UCG.010	Country	NO	0.69617731624304	0.33526660052591	248	65	0.0398991634078721	0.0893339759320911
Phascolarctobacterium	Country	NO	1.13254213035585	0.544862506944195	248	135	0.0396846621268589	0.0893339759320911
Clostridia_UCG.014	Country	NO	1.06191736955278	0.514139243030294	248	129	0.0409444746986851	0.0911014562045743
UCG.010	Group	rPSC	-0.730588568509278	0.356474427826271	248	65	0.0425497310869931	0.0935043473269725
Corynebacterium	Country	NO	-0.387397910000403	0.187862720885009	248	37	0.0425015584750061	0.0935043473269725
UCG.009	Group	rPSC	-0.569393710911632	0.282417452383314	248	59	0.0459992857917092	0.100464697802751
f__Enterobacteriaceae.g__unassigned	Country	NO	0.901112728175623	0.45416450882779	248	45	0.0493953738601361	0.107224104232978
Mogibacterium	Group	rPSC	-0.630114593128286	0.318337473510408	248	36	0.0500482238835462	0.107982834560863
GCA.900066575	Country	NO	0.795531442510255	0.40306758014345	248	162	0.0506165374506999	0.10855112850873
Muribaculaceae	Country	NO	0.750583287418229	0.381086243638367	248	58	0.051093614257316	0.108918123806015
Staphylococcus	Group	rPSC	0.347163147740373	0.179221016679259	248	35	0.0538867485045506	0.114188586116786
Turicibacter	Country	NO	0.547331523083141	0.282232111092927	248	37	0.0547440243419476	0.11531877317002
Alloprevotella	Group	rPSC	-1.07669044773813	0.562445255490812	248	22	0.0578497042869957	0.121144086624532
Lactococcus	Country	NO	-0.524053475383593	0.276280992648512	248	34	0.0602520687576192	0.125019493220408
Peptoniphilus	Country	NO	-0.25160762718106	0.133368779572455	248	11	0.0604026764997475	0.125019493220408
f__Desulfovibrionaceae.g__uncultured	Group	rPSC	-0.637223418609081	0.33679219208711	248	57	0.0608612402840754	0.125240471336016
Veillonellaceae	Country	NO	-0.404272306062637	0.214055398722695	248	14	0.0612489825683521	0.125314010312261
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Group	rPSC	-0.777221103693183	0.412149626176893	248	59	0.0616589815323702	0.125431985288707
Gastranaerophilales	Country	NO	0.815221279115586	0.434433495904715	248	81	0.0629041429573703	0.125859450501006
Oscillospira	Country	NO	0.818042230727415	0.435967219108485	248	126	0.062929725250503	0.125859450501006
f__Ruminococcaceae.g__unassigned	Group	rPSC	-0.75810644186752	0.402838841219134	248	88	0.062241543731905	0.125859450501006
Anaerostignum	Country	NO	0.204145494086172	0.109868063741111	248	11	0.0652021824359826	0.129675848867094
X.Eubacterium._eligens_group	Country	NO	0.932892456415186	0.514976000626261	248	132	0.0724391364823501	0.143268514376203
f__Eggerthellaceae.g__uncultured	Group	rPSC	-0.922819640723124	0.514209368046789	248	83	0.0751230966723631	0.14659911647587
Catenibacterium	Group	rPSC	-0.804720664076723	0.448789461470944	248	27	0.0753585345929334	0.14659911647587
Aggregatibacter	Country	NO	-0.340253090120511	0.189187368365129	248	21	0.074701112497594	0.14659911647587
Tyzzerella	Group	rPSC	-0.541674350400384	0.307869882920652	248	51	0.0809791306743184	0.156183321925307
Finegoldia	Country	NO	-0.303375370405519	0.171955377957392	248	23	0.0811626813375895	0.156183321925307
Catenibacterium	Country	NO	-0.722574043132332	0.419956742924393	248	27	0.0877800331350067	0.167365653910673
Lachnospiraceae_UCG.004	Country	NO	0.647764348924107	0.376636142788782	248	207	0.0879139811272358	0.167365653910673
Intestinimonas	Country	NO	0.725509398641816	0.428740413140981	248	184	0.09307890470775	0.176255798276378
Dorea	Country	NO	-0.687511871859519	0.407760652601797	248	233	0.0942379560142182	0.177506414502972
Enterorhabdus	Group	rPSC	-0.669489340213573	0.398215515517255	248	59	0.095227117883397	0.178425547192049
Incertae_Sedis	Country	NO	0.561563825995474	0.340514306774325	248	231	0.101622377377876	0.189411342128398
UCG.003	Country	NO	0.711496331040045	0.432822886752063	248	172	0.102698218972047	0.18943298421787
Ruminococcus	Country	NO	0.912484138487305	0.554533836236801	248	170	0.10235721288656	0.18943298421787
Tannerellaceae	Country	NO	0.460857181149061	0.280886731587603	248	30	0.103353213773853	0.189658474760266
Slackia	Country	NO	-0.850984039350347	0.520944056266786	248	92	0.104859949695026	0.191436626109894
Campylobacter	Country	NO	-0.294631748708766	0.181307952697165	248	18	0.10673238520575	0.193860862924729
CAG.352	Country	NO	-0.74174466162817	0.45751507116564	248	48	0.10747434692678	0.194217601552962
Lachnospiraceae_NK4A136_group	Country	NO	0.812787737001149	0.503257905530993	248	146	0.108797467458782	0.194983507905836
Parvimonas	Country	NO	-0.341664836037748	0.211666954471836	248	39	0.108993590093431	0.194983507905836
Tannerellaceae	Group	rPSC	-0.480455832576343	0.300097762495442	248	30	0.11188944925293	0.198255433892598
Tuzzerella	Group	rPSC	0.796866750180854	0.497788157536494	248	52	0.111936354529248	0.198255433892598
o__Enterobacterales.f__unassigned.g__unassigned	Country	NO	-0.386408715354204	0.242390655673335	248	11	0.113412203480468	0.199874972470528
Agathobacter	Group	rPSC	-1.0622933427324	0.670284351880015	248	173	0.115531774917785	0.20260744763907
Coprobacter	Country	NO	-0.935107652876957	0.593889514681404	248	129	0.117874444512313	0.205702461992076
Prevotellaceae_NK3B31_group	Group	rPSC	-0.569082782974405	0.364061354150324	248	25	0.1205486712271	0.207861974659833
Oscillospira	Group	rPSC	-0.725274449773516	0.46434784019267	248	126	0.120863563917375	0.207861974659833
Peptococcus	Country	NO	0.57251245333358	0.366131711810665	248	58	0.12044227860612	0.207861974659833
Acidaminococcus	Country	NO	-0.653524229200972	0.423271829212229	248	56	0.125107227609485	0.21412583187008
f__Oscillospiraceae.g__unassigned	Country	NO	0.618347536262482	0.402554748398398	248	120	0.127043336532238	0.21639917610276
Sellimonas	Country	NO	-0.638435149814568	0.416627785760294	248	81	0.127972696134925	0.216944189638254
X.Eubacterium._ruminantium_group	Country	NO	0.433988314839746	0.291107507977097	248	44	0.138519353704258	0.233694484931659
UCG.009	Country	NO	0.394890649461006	0.265284587799818	248	59	0.139166378667168	0.233694484931659
RF39	Group	rPSC	-0.567747359975366	0.382741165430651	248	48	0.140511738618499	0.234845910554862
Monoglobus	Group	rPSC	-0.614872672372487	0.427730613159014	248	127	0.153096340958116	0.254683632621912
Ligilactobacillus	Country	NO	-0.360123886184995	0.253020562534832	248	24	0.157078045819011	0.260092020053805
Paludicola	Country	NO	0.325281844223664	0.231562075686049	248	43	0.162762701059243	0.268165362271797
Morganella	Country	NO	-0.345972166500778	0.246836681845748	248	8	0.163460347227472	0.268165362271797
Eisenbergiella	Group	rPSC	0.613615709699719	0.438789533285876	248	78	0.164456612329649	0.268562174263097
Anaerotruncus	Group	rPSC	-0.420275401477219	0.305440979972376	248	75	0.171485826312333	0.278456660842773
Eubacterium	Country	NO	0.173078804375912	0.126063218796233	248	12	0.172079958947781	0.278456660842773
Prevotella_9	Group	rPSC	-0.738886444617038	0.539334428536533	248	45	0.173127814825453	0.278884624786703
Alistipes	Country	NO	0.65500326398524	0.485428100494442	248	209	0.179644580137584	0.288078696076486
Butyricimonas	Country	NO	-0.651724915008432	0.483916156518525	248	148	0.180476687630049	0.288115250207612
Anaerofustis	Country	NO	-0.222647809487812	0.166978851562565	248	32	0.185113965722263	0.294198981237169
NK4A214_group	Group	rPSC	-0.756341191892253	0.574717259297243	248	125	0.190595187966699	0.301563941849533
Romboutsia	Group	rPSC	-0.72812380921491	0.554606557339517	248	107	0.191677050100902	0.301933760335935
X.Ruminococcus._gnavus_group	Country	NO	-1.07624664187585	0.828761614365147	248	141	0.196451687624912	0.307085627620233
X.Eubacterium._siraeum_group	Group	rPSC	-0.503436232545026	0.387837194032586	248	69	0.196672817689363	0.307085627620233
CAG.56	Country	NO	0.746145610510801	0.586084615144936	248	143	0.205333513122089	0.319208430879754
DTU089	Country	NO	0.344549472425001	0.274242399036203	248	48	0.211327376602278	0.319948239823985
Faecalibacterium	Country	NO	0.648361696927464	0.514961789895098	248	229	0.210339409626863	0.319948239823985
UBA1819	Country	NO	-0.628964771692706	0.500434173590555	248	145	0.211161353675926	0.319948239823985
X.Eubacterium._brachy_group	Group	rPSC	-0.384617019118845	0.306600681141666	248	57	0.212100518535001	0.319948239823985
Parasutterella	Group	rPSC	-0.922082666090543	0.726526792137715	248	143	0.206743325574214	0.319948239823985
Akkermansia	Group	rPSC	-0.933843472327957	0.74052305547368	248	119	0.20964058327612	0.319948239823985
Proteus	Country	NO	-0.262704944283068	0.208707649628231	248	11	0.210421490399127	0.319948239823985
Anaerostipes	Country	NO	-0.612221497213508	0.499586249012681	248	228	0.22271129233916	0.329732661527222
X.Ruminococcus._gnavus_group	Group	rPSC	1.09053251176856	0.884916029080395	248	141	0.220124589229135	0.329732661527222
Dialister	Country	NO	-0.684461351226846	0.557752542609722	248	95	0.222045043261136	0.329732661527222
Staphylococcus	Country	NO	-0.211949038024591	0.17310070342251	248	35	0.221967529153569	0.329732661527222
X.Eubacterium._fissicatena_group	Group	rPSC	0.369788059900762	0.302113453350538	248	55	0.223217897269833	0.329732661527222
Monoglobus	Country	NO	0.488125300301612	0.402064700471342	248	127	0.227004713063016	0.333940817563776
Bilophila	Country	NO	-0.537746767707776	0.443903858775885	248	156	0.228030186104867	0.334068914622768
UCG.005	Country	NO	0.719553899224039	0.597994384834293	248	158	0.231126856762185	0.337217872980892
Merdibacter	Group	rPSC	-0.436665635240151	0.36953325517085	248	61	0.239619783907048	0.348182216615956
X.Clostridium._methylpentosum_group	Country	NO	0.360134605967571	0.305579861146359	248	72	0.24090541110126	0.348627342894506
Haemophilus	Country	NO	-0.488561533868637	0.426967330598577	248	151	0.254677827051407	0.36706601793644
Family_XIII_AD3011_group	Country	NO	0.550294303512859	0.492502874668005	248	150	0.26597409377926	0.381801521715389
