feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Family_XIII_UCG.001	Country	NO	0.938240120670066	0.282219312119312	143	52	0.00113082732990321	0.00540447347278419
Merdibacter	Group	pre_ltx	-0.878541373289296	0.26463486915968	143	29	0.00114854209118317	0.00541876268660776
Lachnospiraceae_UCG.004	Country	NO	1.36709087538499	0.416022821910777	143	127	0.00128401221089195	0.00598122143807894
Parasediminibacterium	Group	pre_ltx	0.847458272368627	0.260419168280195	143	15	0.00142566434936767	0.00655805600709126
Halomonas	Country	NO	0.821077493759155	0.25315653806076	143	22	0.00147709210589613	0.00671073944407132
Incertae_Sedis	Group	pre_ltx	-1.28530043651525	0.399823330904591	143	123	0.00162151633570605	0.00727704892121741
X.Eubacterium._xylanophilum_group	Country	NO	0.842417189015135	0.265337359232375	143	25	0.00184359595053161	0.00809229625674747
f__Ruminococcaceae.g__uncultured	Country	NO	1.14871681788553	0.361881432044769	143	96	0.00184715458034453	0.00809229625674747
Muribaculaceae	Group	pre_ltx	-0.892446541638875	0.286982809336369	143	26	0.00226906533558804	0.00982371815878116
Lachnospiraceae_FCS020_group	Group	pre_ltx	-1.40372686309417	0.452451228401387	143	94	0.00232176480018928	0.00993499356360063
f__Peptococcaceae.g__uncultured	Group	pre_ltx	-0.98326835761919	0.318484206824473	143	27	0.00243539950747626	0.0103014599856467
Parvimonas	Country	NO	-0.949087912767154	0.308069661401074	143	31	0.0024863233757892	0.0103973522987548
Faecalibacterium	Group	pre_ltx	-1.47780026792536	0.48034697554152	143	134	0.00251958273296882	0.0104180499520509
Dysgonomonas	Group	pre_ltx	0.622983470014647	0.203782541126292	143	12	0.00267765056301671	0.0109486156354461
Anaerotruncus	Country	NO	0.945958975250074	0.31052922552488	143	49	0.00276960298365552	0.0112001527251124
Fusicatenibacter	Group	pre_ltx	-1.41673788765218	0.467642045994635	143	121	0.00291768052773571	0.0116707221109428
Shewanella	Country	NO	0.750172102437948	0.250310856881342	143	18	0.0032268456203256	0.0127685934223636
X.Eubacterium._ruminantium_group	Group	pre_ltx	-0.552068221415618	0.185327901740788	143	16	0.00341130151520321	0.0133548825276041
Parabacteroides	Country	NO	1.46124886324459	0.492086716303147	143	115	0.00351070269814045	0.0135993536096388
TM7x	Country	NO	-0.568049597074924	0.19172749240225	143	26	0.00358331883537324	0.0137360555355974
Granulicatella	Country	NO	-0.527541602666357	0.178996120661496	143	14	0.00375752690764299	0.0142553598145631
o__Lactobacillales.f__unassigned.g__unassigned	Country	NO	-1.01546904568632	0.347050497474338	143	60	0.00400750638689239	0.0150485954120041
f__Desulfovibrionaceae.g__uncultured	Group	pre_ltx	-0.649571294702423	0.223477177537061	143	26	0.00424849568280967	0.0157286169125683
X.Eubacterium._fissicatena_group	Group	pre_ltx	0.607570869715077	0.209170930799947	143	26	0.00427408068276313	0.0157286169125683
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Group	pre_ltx	-0.958685016425129	0.331386516303637	143	34	0.00442721483462159	0.0161308421697103
Tannerellaceae	Country	NO	0.728573784142267	0.252904491868007	143	17	0.00459105067424299	0.0165637906678571
Asticcacaulis	Group	pre_ltx	0.360274201008544	0.12691198102782	143	12	0.00520320138212706	0.0185900787244928
Leucobacter	Group	pre_ltx	0.626024308675176	0.221748946968494	143	14	0.00544943112552051	0.0192826024441495
Clostridia_UCG.014	Country	NO	1.15568657575138	0.410868198267103	143	62	0.00561773828180864	0.0196172972552155
Vagococcus	Country	NO	0.700970121167373	0.249384079131574	143	18	0.00565063453546968	0.0196172972552155
Corynebacterium	Country	NO	-0.811490423996531	0.289256433881851	143	21	0.00574045090417737	0.0197428591844605
f__Peptococcaceae.g__uncultured	Country	NO	0.897502267285622	0.321904099502986	143	27	0.00603931473167943	0.0205784057523892
Acidaminococcus	Country	NO	-0.950171663213153	0.342512183478646	143	28	0.00629062096452131	0.021238059770127
Paludicola	Group	pre_ltx	-0.442865430114049	0.160795170642238	143	21	0.0066648688802277	0.0222970158902163
X.Clostridium._methylpentosum_group	Country	NO	0.547895494056272	0.200534114874897	143	25	0.00710279150276916	0.0235479934506221
Lachnospira	Country	NO	1.34743076090821	0.497368715928098	143	97	0.00758884102827015	0.0245484697466788
Lachnospiraceae_NK4A136_group	Group	pre_ltx	-1.45848134721861	0.53850507040685	143	93	0.00760468899761246	0.0245484697466788
Burkholderia.Caballeronia.Paraburkholderia	Country	NO	0.605654809914161	0.223397438985251	143	17	0.00754573066124273	0.0245484697466788
Sellimonas	Country	NO	-1.0974499177192	0.406220448031732	143	39	0.00775343176261893	0.0248109816403806
Peptococcus	Group	pre_ltx	-0.685673157658605	0.255847602738876	143	28	0.00824534774379725	0.0261576549113568
X.Clostridium._innocuum_group	Group	pre_ltx	0.90329292900256	0.337822867834935	143	40	0.00839021935901502	0.0261770501050053
Angelakisella	Group	pre_ltx	-0.198520777034386	0.0743317760440772	143	8	0.00846486131112944	0.0261770501050053
Negativibacillus	Group	pre_ltx	-1.63887545500794	0.613101402512484	143	66	0.00840867033612151	0.0261770501050053
GCA.900066575	Country	NO	1.02530407743488	0.385553990801676	143	92	0.00874307681125713	0.0268121022211885
Clostridia_vadinBB60_group	Country	NO	0.910919238327972	0.343466342758461	143	43	0.00892154836345581	0.0271333041136507
UC5.1.2E3	Group	pre_ltx	-0.484853570912723	0.184593105632851	143	15	0.009584419334503	0.0289103796319435
Proteus	Country	NO	0.832505522187662	0.317406039328605	143	20	0.00968588710379675	0.0289789142617659
Ralstonia	Group	pre_ltx	0.633821309364404	0.242516341343478	143	11	0.00994117238388951	0.0295028341715431
Granulicatella	Group	pre_ltx	-0.460331244341989	0.177094475036362	143	14	0.0103407689615471	0.0304432238227948
X.Eubacterium._brachy_group	Country	NO	-0.57900400585855	0.224564513266448	143	28	0.0109601306764112	0.0320105403882486
Butyricicoccus	Group	pre_ltx	-1.09889921329551	0.4272763105299	143	128	0.0111574785590563	0.0321107240180596
Parasediminibacterium	Country	NO	0.676114250086447	0.263215556885538	143	15	0.0112562048867655	0.0321107240180596
Pseudochrobactrum	Group	pre_ltx	0.551151722367506	0.214404216480151	143	11	0.011195976759909	0.0321107240180596
Enterorhabdus	Country	NO	-0.605451947991294	0.236907122658396	143	26	0.011666182282768	0.0330242698466047
Eisenbergiella	Group	pre_ltx	0.932973444125566	0.366014590839959	143	52	0.0118805347528869	0.0331348467994199
Lachnospiraceae_ND3007_group	Group	pre_ltx	-1.0636483346865	0.417303737987568	143	100	0.0118853254824006	0.0331348467994199
Atopobium	Country	NO	-0.855721816308737	0.336139813097102	143	30	0.0119874509667964	0.0331682853818127
Sellimonas	Group	pre_ltx	1.01223209881442	0.401904782781643	143	39	0.0129075358509888	0.0354475611430139
UCG.002	Group	pre_ltx	-1.40008727497449	0.564659692969353	143	111	0.0143424303339203	0.0390964026880198
X.Eubacterium._hallii_group	Group	pre_ltx	-1.00776547132119	0.40817607293546	143	129	0.0147546307961633	0.0396328768831249
Megasphaera	Country	NO	-0.840740902275501	0.340477653522235	143	21	0.0147408067629674	0.0396328768831249
Dyella	Group	pre_ltx	0.381147448496073	0.156275854060692	143	9	0.0159822008023269	0.0426192021395384
Izemoplasmatales	Group	pre_ltx	-0.358485369969083	0.147215712332496	143	9	0.0161455587692363	0.0426469688536227
f__Christensenellaceae.g__unassigned	Group	pre_ltx	-0.802921312498665	0.329977183840502	143	29	0.0162243903247478	0.0426469688536227
Gemella	Country	NO	-1.22932574378231	0.506989702307537	143	50	0.0165934717588658	0.043307784448671
Parasutterella	Group	pre_ltx	-1.32302243058042	0.549610365327098	143	77	0.0173785882456608	0.0450374681295998
Adlercreutzia	Group	pre_ltx	-0.983411067837576	0.410510149351337	143	69	0.0179161379463533	0.0456483828263596
Paraprevotella	Group	pre_ltx	-1.40133472147248	0.585331820398806	143	46	0.0179864551897341	0.0456483828263596
Flavonifractor	Country	NO	-1.08218432082664	0.451784056514406	143	112	0.0179267088493715	0.0456483828263596
Bacteroides	Group	pre_ltx	-1.03531763723987	0.437030843871069	143	137	0.0192027977441548	0.0484015723962257
TM7x	Group	pre_ltx	-0.44789884137623	0.189690589335317	143	26	0.0195938640968109	0.049051306038275
