2025-01-30 15:17:15.676836 INFO::Writing function arguments to log file
2025-01-30 15:17:15.681673 DEBUG::Function arguments
2025-01-30 15:17:15.68375 DEBUG::Output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx
2025-01-30 15:17:15.686763 DEBUG::Min Abundance: 0.000000
2025-01-30 15:17:15.69031 DEBUG::Min Prevalence: 0.000000
2025-01-30 15:17:15.692063 DEBUG::Normalization: TSS
2025-01-30 15:17:15.694263 DEBUG::Transform: LOG
2025-01-30 15:17:15.695727 DEBUG::Analysis method: LM
2025-01-30 15:17:15.697285 DEBUG::Max significance: 0.050000
2025-01-30 15:17:15.698864 DEBUG::Random effects: Patient
2025-01-30 15:17:15.701007 DEBUG::Fixed effects: Group,Country
2025-01-30 15:17:15.702506 DEBUG::Correction method: BH
2025-01-30 15:17:15.704916 DEBUG::Standardize: TRUE
2025-01-30 15:17:15.706016 DEBUG::Cores: 1
2025-01-30 15:17:15.707878 INFO::Verifying options selected are valid
2025-01-30 15:17:15.71033 INFO::Determining format of input files
2025-01-30 15:17:15.712361 INFO::Input format is data samples as columns and metadata samples as rows
2025-01-30 15:17:15.718776 DEBUG::Transformed data so samples are rows
2025-01-30 15:17:15.720758 DEBUG::A total of 411 samples were found in both the data and metadata
2025-01-30 15:17:15.721558 DEBUG::Reordering data/metadata to use same sample ordering
2025-01-30 15:17:21.336281 INFO::Fitting model to feature number 95, Pseudoflavonifractor
2025-01-30 15:17:21.391573 INFO::Fitting model to feature number 96, UCG.002
2025-01-30 15:17:21.452515 INFO::Fitting model to feature number 97, UCG.003
2025-01-30 15:17:21.50722 INFO::Fitting model to feature number 98, UCG.005
2025-01-30 15:17:21.565781 INFO::Fitting model to feature number 99, f__Oscillospiraceae.g__unassigned
2025-01-30 15:17:21.620336 INFO::Fitting model to feature number 100, f__Oscillospiraceae.g__uncultured
2025-01-30 15:17:21.678874 INFO::Fitting model to feature number 101, Anaerofilum
2025-01-30 15:17:21.810123 INFO::Fitting model to feature number 102, Anaerotruncus
2025-01-30 15:17:21.86891 INFO::Fitting model to feature number 103, CAG.352
2025-01-30 15:17:21.92517 INFO::Fitting model to feature number 104, Candidatus_Soleaferrea
2025-01-30 15:17:21.983524 INFO::Fitting model to feature number 105, DTU089
2025-01-30 15:17:22.037853 INFO::Fitting model to feature number 106, Faecalibacterium
2025-01-30 15:17:22.095349 INFO::Fitting model to feature number 107, Fournierella
2025-01-30 15:17:22.149911 INFO::Fitting model to feature number 108, Incertae_Sedis
2025-01-30 15:17:22.208398 INFO::Fitting model to feature number 109, Negativibacillus
2025-01-30 15:17:22.264656 INFO::Fitting model to feature number 110, Paludicola
2025-01-30 15:17:22.323748 INFO::Fitting model to feature number 111, Ruminococcus
2025-01-30 15:17:22.383379 INFO::Fitting model to feature number 112, Subdoligranulum
2025-01-30 15:17:22.440295 INFO::Fitting model to feature number 113, UBA1819
2025-01-30 15:17:22.496691 INFO::Fitting model to feature number 114, X.Eubacterium._siraeum_group
2025-01-30 15:17:22.55675 INFO::Fitting model to feature number 115, f__Ruminococcaceae.g__unassigned
2025-01-30 15:17:22.613886 INFO::Fitting model to feature number 116, f__Ruminococcaceae.g__uncultured
2025-01-30 15:17:22.67111 INFO::Fitting model to feature number 117, UCG.010
2025-01-30 15:17:22.727615 INFO::Fitting model to feature number 118, X.Clostridium._methylpentosum_group
2025-01-30 15:17:22.788547 INFO::Fitting model to feature number 119, X.Eubacterium._coprostanoligenes_group
2025-01-30 15:17:22.845073 INFO::Fitting model to feature number 120, Peptococcus
2025-01-30 15:17:22.902807 INFO::Fitting model to feature number 121, f__Peptococcaceae.g__uncultured
2025-01-30 15:17:22.958733 INFO::Fitting model to feature number 122, Family_XIII_AD3011_group
2025-01-30 15:17:23.018092 INFO::Fitting model to feature number 123, Family_XIII_UCG.001
2025-01-30 15:17:23.072592 INFO::Fitting model to feature number 124, Mogibacterium
2025-01-30 15:17:23.131564 INFO::Fitting model to feature number 125, X.Eubacterium._brachy_group
2025-01-30 15:17:23.194318 INFO::Fitting model to feature number 126, Parvimonas
2025-01-30 15:17:23.370291 INFO::Fitting model to feature number 127, Intestinibacter
2025-01-30 15:17:23.434541 INFO::Fitting model to feature number 128, Peptostreptococcus
2025-01-30 15:17:23.514189 INFO::Fitting model to feature number 129, Romboutsia
2025-01-30 15:17:23.594787 INFO::Fitting model to feature number 130, Terrisporobacter
2025-01-30 15:17:23.660873 INFO::Fitting model to feature number 131, Acidaminococcus
2025-01-30 15:17:23.718706 INFO::Fitting model to feature number 132, Phascolarctobacterium
2025-01-30 15:17:23.788226 INFO::Fitting model to feature number 133, Dialister
2025-01-30 15:17:23.844759 INFO::Fitting model to feature number 134, Megasphaera
2025-01-30 15:17:23.90654 INFO::Fitting model to feature number 135, Veillonella
2025-01-30 15:17:23.964932 INFO::Fitting model to feature number 136, Fusobacterium
2025-01-30 15:17:24.03432 INFO::Fitting model to feature number 137, o__Rhodospirillales.f__uncultured.g__uncultured
2025-01-30 15:17:24.104002 INFO::Fitting model to feature number 138, Parasutterella
2025-01-30 15:17:24.170465 INFO::Fitting model to feature number 139, Sutterella
2025-01-30 15:17:24.227885 INFO::Fitting model to feature number 140, Escherichia.Shigella
2025-01-30 15:17:24.289171 INFO::Fitting model to feature number 141, Haemophilus
2025-01-30 15:17:24.349221 INFO::Fitting model to feature number 142, Akkermansia
2025-01-30 15:17:24.412345 INFO::Fitting model to feature number 143, Enterococcus
2025-01-30 15:17:24.486887 INFO::Fitting model to feature number 144, Veillonellaceae
2025-01-30 15:17:24.577846 INFO::Fitting model to feature number 145, Ralstonia
2025-01-30 15:17:24.647715 INFO::Fitting model to feature number 146, Klebsiella
2025-01-30 15:17:24.726399 INFO::Fitting model to feature number 147, f__Enterobacteriaceae.g__unassigned
2025-01-30 15:17:24.794761 INFO::Fitting model to feature number 148, Pseudomonas
2025-01-30 15:17:24.893959 INFO::Counting total values for each feature
2025-01-30 15:17:24.909333 INFO::Writing filtered data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/features/filtered_data.tsv
2025-01-30 15:17:25.01988 INFO::Writing filtered, normalized data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/features/filtered_data_norm.tsv
2025-01-30 15:17:25.160341 INFO::Writing filtered, normalized, transformed data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/features/filtered_data_norm_transformed.tsv
2025-01-30 15:17:25.340524 WARNING::Deleting existing residuals file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/residuals.rds
2025-01-30 15:17:25.343518 INFO::Writing residuals to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/residuals.rds
2025-01-30 15:17:25.369263 WARNING::Deleting existing fitted file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/fitted.rds
2025-01-30 15:17:25.372037 INFO::Writing fitted values to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/fitted.rds
2025-01-30 15:17:25.38503 WARNING::Deleting existing ranef file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/ranef.rds
2025-01-30 15:17:25.387694 INFO::Writing extracted random effects to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/fits/ranef.rds
2025-01-30 15:17:25.396604 INFO::Writing all results to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/all_results.tsv
2025-01-30 15:17:25.40504 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.050000 ) to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/significant_results.tsv
2025-01-30 15:17:25.410194 INFO::Writing heatmap of significant results to file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx/heatmap.pdf
2025-01-30 15:17:25.484701 INFO::Writing association plots (one for each significant association) to output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppre_ltx
2025-01-30 15:17:25.489513 INFO::Plotting associations from most to least significant, grouped by metadata
2025-01-30 15:17:25.491376 INFO::Plotting data for metadata number 1, Group
2025-01-30 15:17:25.49445 INFO::Creating boxplot for categorical data, Group vs Clostridia_UCG.014
2025-01-30 15:17:25.718017 INFO::Creating boxplot for categorical data, Group vs o__Rhodospirillales.f__uncultured.g__uncultured
2025-01-30 15:17:25.86326 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__uncultured
2025-01-30 15:17:26.005368 INFO::Creating boxplot for categorical data, Group vs Veillonella
2025-01-30 15:17:26.153134 INFO::Creating boxplot for categorical data, Group vs Parabacteroides
2025-01-30 15:17:26.302947 INFO::Creating boxplot for categorical data, Group vs Butyricimonas
2025-01-30 15:17:26.449558 INFO::Creating boxplot for categorical data, Group vs Odoribacter
2025-01-30 15:17:26.584678 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.010
2025-01-30 15:17:26.729024 INFO::Creating boxplot for categorical data, Group vs Holdemania
2025-01-30 15:17:26.932811 INFO::Creating boxplot for categorical data, Group vs Intestinimonas
2025-01-30 15:17:27.102747 INFO::Creating boxplot for categorical data, Group vs Coprococcus
2025-01-30 15:17:27.274841 INFO::Creating boxplot for categorical data, Group vs Barnesiella
2025-01-30 15:17:27.447829 INFO::Creating boxplot for categorical data, Group vs Erysipelotrichaceae_UCG.003
2025-01-30 15:17:27.598012 INFO::Creating boxplot for categorical data, Group vs Christensenellaceae_R.7_group
2025-01-30 15:17:27.748154 INFO::Creating boxplot for categorical data, Group vs Lachnoclostridium
2025-01-30 15:17:27.897243 INFO::Creating boxplot for categorical data, Group vs Alistipes
2025-01-30 15:17:28.043005 INFO::Creating boxplot for categorical data, Group vs Colidextribacter
2025-01-30 15:17:28.251353 INFO::Creating boxplot for categorical data, Group vs Enterococcus
2025-01-30 15:17:28.399414 INFO::Creating boxplot for categorical data, Group vs Family_XIII_UCG.001
2025-01-30 15:17:28.576448 INFO::Creating boxplot for categorical data, Group vs Gastranaerophilales
2025-01-30 15:17:28.731225 INFO::Creating boxplot for categorical data, Group vs Family_XIII_AD3011_group
2025-01-30 15:17:28.87746 INFO::Creating boxplot for categorical data, Group vs Oscillibacter
2025-01-30 15:17:29.026455 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__uncultured
2025-01-30 15:17:29.172089 INFO::Creating boxplot for categorical data, Group vs UCG.009
2025-01-30 15:17:29.320513 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._methylpentosum_group
2025-01-30 15:17:29.51852 INFO::Creating boxplot for categorical data, Group vs Bilophila
2025-01-30 15:17:29.662152 INFO::Creating boxplot for categorical data, Group vs GCA.900066575
2025-01-30 15:17:29.813058 INFO::Creating boxplot for categorical data, Group vs CAG.56
2025-01-30 15:17:29.959783 INFO::Creating boxplot for categorical data, Group vs UCG.005
2025-01-30 15:17:30.109467 INFO::Creating boxplot for categorical data, Group vs Phascolarctobacterium
2025-01-30 15:17:30.257545 INFO::Creating boxplot for categorical data, Group vs Marvinbryantia
2025-01-30 15:17:30.403016 INFO::Creating boxplot for categorical data, Group vs Clostridia_vadinBB60_group
2025-01-30 15:17:30.549131 INFO::Creating boxplot for categorical data, Group vs Senegalimassilia
2025-01-30 15:17:30.754744 INFO::Creating boxplot for categorical data, Group vs f__Lachnospiraceae.g__unassigned
2025-01-30 15:17:30.905613 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__unassigned
2025-01-30 15:17:31.052621 INFO::Creating boxplot for categorical data, Group vs Collinsella
2025-01-30 15:17:31.199915 INFO::Creating boxplot for categorical data, Group vs f__Peptococcaceae.g__uncultured
2025-01-30 15:17:31.350019 INFO::Creating boxplot for categorical data, Group vs Hungatella
2025-01-30 15:17:31.496811 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__unassigned
2025-01-30 15:17:31.641826 INFO::Creating boxplot for categorical data, Group vs Dorea
2025-01-30 15:17:31.786378 INFO::Creating boxplot for categorical data, Group vs Sutterella
2025-01-30 15:17:31.983343 INFO::Creating boxplot for categorical data, Group vs Flavonifractor
2025-01-30 15:17:32.134729 INFO::Creating boxplot for categorical data, Group vs Haemophilus
2025-01-30 15:17:32.281261 INFO::Creating boxplot for categorical data, Group vs X.Ruminococcus._torques_group
2025-01-30 15:17:32.42911 INFO::Creating boxplot for categorical data, Group vs f__Enterobacteriaceae.g__unassigned
2025-01-30 15:17:32.575148 INFO::Creating boxplot for categorical data, Group vs Candidatus_Soleaferrea
2025-01-30 15:17:32.723224 INFO::Creating boxplot for categorical data, Group vs Coprobacter
2025-01-30 15:17:32.870502 INFO::Creating boxplot for categorical data, Group vs UCG.002
2025-01-30 15:17:33.012769 INFO::Creating boxplot for categorical data, Group vs Anaerofilum
2025-01-30 15:17:33.217598 INFO::Creating boxplot for categorical data, Group vs Negativibacillus
2025-01-30 15:17:33.361271 INFO::Creating boxplot for categorical data, Group vs Adlercreutzia
2025-01-30 15:17:33.50965 INFO::Creating boxplot for categorical data, Group vs Merdibacter
2025-01-30 15:17:33.661054 INFO::Creating boxplot for categorical data, Group vs Faecalibacterium
2025-01-30 15:17:33.811701 INFO::Creating boxplot for categorical data, Group vs Incertae_Sedis
2025-01-30 15:17:33.962742 INFO::Creating boxplot for categorical data, Group vs UCG.010
2025-01-30 15:17:34.111064 INFO::Creating boxplot for categorical data, Group vs Dialister
2025-01-30 15:17:34.286593 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._hallii_group
2025-01-30 15:17:34.516919 INFO::Creating boxplot for categorical data, Group vs Streptococcus
2025-01-30 15:17:34.664857 INFO::Creating boxplot for categorical data, Group vs Ralstonia
2025-01-30 15:17:34.812608 INFO::Creating boxplot for categorical data, Group vs Enterorhabdus
2025-01-30 15:17:34.960903 INFO::Creating boxplot for categorical data, Group vs Agathobacter
2025-01-30 15:17:35.113855 INFO::Creating boxplot for categorical data, Group vs Oscillospira
2025-01-30 15:17:35.265989 INFO::Creating boxplot for categorical data, Group vs Klebsiella
2025-01-30 15:17:35.425327 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._coprostanoligenes_group
2025-01-30 15:17:35.610626 INFO::Creating boxplot for categorical data, Group vs Muribaculaceae
2025-01-30 15:17:35.822961 INFO::Creating boxplot for categorical data, Group vs f__Desulfovibrionaceae.g__uncultured
2025-01-30 15:17:35.968099 INFO::Creating boxplot for categorical data, Group vs f__Coriobacteriales_Incertae_Sedis.g__uncultured
2025-01-30 15:17:36.114175 INFO::Creating boxplot for categorical data, Group vs Pseudomonas
2025-01-30 15:17:36.270251 INFO::Creating boxplot for categorical data, Group vs Dielma
2025-01-30 15:17:36.440961 INFO::Creating boxplot for categorical data, Group vs Slackia
2025-01-30 15:17:36.611134 INFO::Creating boxplot for categorical data, Group vs Veillonellaceae
2025-01-30 15:17:36.780628 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_ND3007_group
2025-01-30 15:17:36.947316 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._ruminantium_group
2025-01-30 15:17:37.21966 INFO::Creating boxplot for categorical data, Group vs Intestinibacter
2025-01-30 15:17:37.385309 INFO::Creating boxplot for categorical data, Group vs f__Christensenellaceae.g__unassigned
2025-01-30 15:17:37.578822 INFO::Creating boxplot for categorical data, Group vs Fusicatenibacter
2025-01-30 15:17:37.820106 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_NK4A136_group
2025-01-30 15:17:38.004383 INFO::Creating boxplot for categorical data, Group vs RF39
2025-01-30 15:17:38.160281 INFO::Creating boxplot for categorical data, Group vs Parasutterella
2025-01-30 15:17:38.314683 INFO::Creating boxplot for categorical data, Group vs Bacteroides
2025-01-30 15:17:38.461711 INFO::Creating boxplot for categorical data, Group vs Butyricicoccus
2025-01-30 15:17:38.840613 INFO::Creating boxplot for categorical data, Group vs Pseudoflavonifractor
2025-01-30 15:17:39.117255 INFO::Creating boxplot for categorical data, Group vs Peptococcus
2025-01-30 15:17:39.424234 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_FCS020_group
2025-01-30 15:17:39.62813 INFO::Creating boxplot for categorical data, Group vs Ruminococcus
2025-01-30 15:17:39.802475 INFO::Creating boxplot for categorical data, Group vs X.Eubacterium._siraeum_group
2025-01-30 15:17:39.977945 INFO::Creating boxplot for categorical data, Group vs Holdemanella
2025-01-30 15:17:40.137063 INFO::Creating boxplot for categorical data, Group vs Frisingicoccus
2025-01-30 15:17:40.302538 INFO::Creating boxplot for categorical data, Group vs Romboutsia
2025-01-30 15:17:40.570988 INFO::Creating boxplot for categorical data, Group vs f__Eggerthellaceae.g__uncultured
2025-01-30 15:17:40.740152 INFO::Creating boxplot for categorical data, Group vs Rothia
2025-01-30 15:17:40.907451 INFO::Creating boxplot for categorical data, Group vs Prevotellaceae_NK3B31_group
2025-01-30 15:17:41.065962 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._innocuum_group
2025-01-30 15:17:41.231804 INFO::Creating boxplot for categorical data, Group vs Paraprevotella
2025-01-30 15:17:43.202138 INFO::Plotting data for metadata number 2, Country
2025-01-30 15:17:43.205163 INFO::Creating boxplot for categorical data, Country vs Rothia
2025-01-30 15:17:43.299086 INFO::Creating boxplot for categorical data, Country vs Actinomyces
2025-01-30 15:17:43.421053 INFO::Creating boxplot for categorical data, Country vs Gordonibacter
