feature	Actinomyces	Bifidobacterium	Rothia	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Muribaculaceae	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Tannerellaceae	Parasediminibacterium	Gastranaerophilales	Bilophila	Desulfovibrio	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Holdemanella	Turicibacter	X.Clostridium._innocuum_group	Enterococcus	Limosilactobacillus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.003	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	CAG.352	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__uncultured	UCG.010	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Parvimonas	Intestinibacter	Romboutsia	Phascolarctobacterium	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	o__Rhodospirillales.f__uncultured.g__uncultured	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Haemophilus	Pseudomonas	Akkermansia	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Enterorhabdus	f__Barnesiellaceae.g__uncultured	Alloprevotella	Prevotellaceae_NK3B31_group	Rikenellaceae_RC9_gut_group	f__Desulfovibrionaceae.g__uncultured	Anaeroplasma	Dielma	Holdemania	Merdibacter	f__Erysipelotrichaceae.g__unassigned	Izemoplasmatales	Lactococcus	RF39	f__Christensenellaceae.g__uncultured	Anaerofustis	Defluviitaleaceae_UCG.011	Frisingicoccus	Lachnospiraceae_UCG.001	Shuttleworthia	UC5.1.2E3	X.Eubacterium._fissicatena_group	X.Eubacterium._ruminantium_group	UCG.008	UCG.009	Pseudoflavonifractor	Hydrogenoanaerobacterium	Anaerofilum	Angelakisella	Candidatus_Soleaferrea	Caproiciproducens	Paludicola	Phocea	f__Ruminococcaceae.g__unassigned	X.Clostridium._methylpentosum_group	o__Oscillospirales.f__uncultured.g__uncultured	f__Peptococcaceae.g__uncultured	X.Eubacterium._brachy_group	Peptostreptococcus	Terrisporobacter	Acidaminococcus
4013.2.lib27	0	193	0	52	0	0	0	0	22	450	162	6	21	9	96	0	0	289	0	70	56	0	0	0	11	0	0	6	11	2	0	0	0	4	0	0	421	0	70	20	8	787	208	4040	0	114	324	6	558	63	19	0	41	24	63	15	31	0	50	73	23	132	0	0	28	9	91	11	10	170	0	46	560	16	17	19	0	20	19	7	7	528	68	83	0	60	0	0	0	4350	0	23	0	115	1275	5	0	15	0	62	0	16	32	4	33	11	100	5	0	0	0	0	0	3	0	0	5	101	8	0	0	0	0	0	554	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	13	0	3	0	12	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0
4013.3.lib30	0	94	0	75	4	2	0	0	40	2800	253	49	50	132	164	0	0	381	0	234	488	0	0	7	42	0	0	3	16	0	0	0	0	0	0	0	201	0	81	13	8	703	217	981	0	214	369	7	335	163	19	2	122	74	39	19	31	0	80	89	13	259	0	0	15	14	100	31	25	176	6	55	674	9	13	14	2	18	15	6	26	502	86	58	0	18	0	0	0	2117	0	19	0	173	696	3	4	14	3	53	3	15	6	0	15	5	636	8	0	0	0	0	0	10	0	0	33	228	18	0	0	0	0	9	1764	0	0	0	0	0	21	3	0	0	0	0	0	0	0	15	7	0	2	0	28	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	4	0	0	0
4013.4.lib30	0	286	0	406	16	0	0	0	143	2296	341	54	51	77	219	0	0	830	0	221	385	0	0	12	59	0	0	3	35	0	0	0	0	10	0	0	358	0	86	38	32	987	476	2287	0	379	560	17	546	239	35	0	175	76	50	15	35	0	82	83	18	151	0	0	23	18	174	38	38	223	22	66	957	28	38	28	10	15	27	8	16	712	94	94	4	33	0	0	0	2707	0	31	3	185	958	0	0	12	0	102	8	37	9	2	62	7	551	12	0	0	0	0	0	22	0	0	30	310	0	0	0	0	7	2	878	0	5	0	0	0	28	3	0	0	0	0	0	0	0	8	31	0	11	0	27	0	0	0	0	0	0	0	0	2	0	0	0	11	2	0	0	0	0	0	0	6	0
4015.2.rerun.lib32	0	857	0	360	11	11	0	0	0	5408	1143	0	0	93	0	0	0	0	0	512	1206	27	0	0	250	0	0	140	0	0	9	0	0	24	0	0	233	0	0	0	0	49	68	2447	0	188	317	54	0	81	0	0	566	19	173	0	200	0	95	8	18	4412	0	90	0	10	227	17	0	32	157	1446	527	7	26	68	20	0	0	31	5	461	265	0	0	16	0	0	2	3092	0	53	2	38	1655	3	0	23	0	4	0	3	16	0	21	2	0	0	82	0	13	0	0	0	0	0	0	397	23	0	5	0	4	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
4015.3.lib30	0	583	0	81	7	21	0	0	0	8591	1114	0	0	144	0	0	0	0	0	586	1384	40	0	0	207	0	3	80	0	0	0	0	0	23	0	0	164	0	0	0	0	105	71	1933	0	239	409	42	0	114	0	0	657	35	187	0	189	0	138	0	8	4044	0	124	0	18	255	38	6	68	117	1182	440	7	27	67	12	0	0	13	5	932	300	0	0	10	0	0	0	5295	0	78	8	38	2690	0	0	10	0	11	0	5	17	0	0	2	0	0	98	0	53	0	0	0	0	0	0	387	48	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0
4015.4.lib30	0	688	2	193	6	24	0	0	0	7166	1014	0	0	111	0	0	0	0	0	503	1040	23	0	0	188	0	2	119	0	0	5	0	0	80	0	0	152	0	0	0	0	138	114	2245	0	213	375	41	0	97	0	0	729	37	143	0	117	0	142	0	19	4181	0	129	0	13	320	37	5	62	161	1281	496	0	27	74	3	0	0	12	0	897	340	0	0	30	0	0	2	4983	0	88	11	62	2484	6	0	9	0	11	0	0	19	0	19	4	0	0	95	0	74	0	0	0	0	0	0	364	57	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016.2.rerun.lib32	126	3250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	44525	146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	45	0	0	0	0	22	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4016.4.rerun.lib32	77	2828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16934	111	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4018.2.rerun.lib32	651	7	161	0	0	0	0	19	0	0	0	0	0	0	0	0	0	127	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	21498	913	488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	29	297	1967	19	417	0	112	105	0	0	0	0	91	0	2592	835	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4018.4.rerun.lib32	152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	415	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	7504	108	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	20530	0	213	0	13	9	0	0	0	0	0	0	2719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020.2.lib29	0	41	0	436	6	7	64	0	237	9087	81	166	0	19	58	454	0	0	0	324	1523	155	6	231	251	0	7	289	20	0	0	0	0	169	0	0	459	0	36	0	0	34	65	2326	26	1493	682	0	17	288	0	25	539	3	35	108	232	57	66	294	58	1150	0	0	0	35	112	9	2	69	0	326	3570	0	221	31	0	68	9	0	0	627	99	175	38	0	0	82	0	3589	59	104	0	99	552	0	29	123	0	3	21	91	22	0	140	0	3718	0	0	0	0	0	2	283	15	7	0	415	0	0	14	0	0	49	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
4020.3.lib30	0	18	0	29	6	0	19	0	38	1869	22	45	0	9	15	115	0	0	0	128	349	60	0	85	80	0	0	21	3	0	0	0	0	9	0	0	169	0	7	2	0	24	27	658	11	441	151	0	9	85	0	8	149	0	17	29	55	10	14	75	26	308	0	0	0	18	28	4	0	18	0	64	992	0	87	13	0	33	4	0	2	243	39	71	0	0	0	27	0	1171	30	50	0	34	122	6	0	55	16	2	10	16	24	0	32	0	1400	0	0	0	4	0	0	103	0	0	0	106	3	0	0	0	0	7	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4020.4.lib30	0	21	0	197	0	0	62	0	53	8787	96	212	0	44	91	440	0	0	0	467	1606	156	0	208	217	0	3	118	0	0	0	0	0	0	0	3	516	3	67	9	0	66	57	1934	21	1377	438	0	47	259	0	2	663	5	29	108	176	58	73	197	49	1034	0	0	0	66	113	4	3	57	0	234	3534	24	202	6	0	89	12	15	0	634	230	226	24	0	0	62	0	3566	99	103	0	163	593	0	0	129	57	8	30	60	13	0	74	0	2205	0	0	0	0	0	0	310	0	0	0	411	0	0	0	0	6	0	0	8	0	3	0	0	0	0	193	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	28	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
4022.2.lib27	0	27	2	0	0	0	0	0	0	12546	0	234	0	0	0	41	0	0	0	0	2	0	0	0	0	0	74	0	0	0	15	3	0	20	2	0	0	0	0	0	110	0	0	80	0	0	0	0	36	0	0	0	1783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1921	38	20	0	7	0	16	0	0	0	0	0	0	0	0	0	0	0	0	905	1097	25	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	0	0	0	457	0	0	0	0	0	0	336	46	0	0	0	6	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4022.4.lib30	0	36	0	0	0	0	5	0	0	6655	0	605	0	0	0	15	0	0	0	0	0	0	0	0	0	0	45	0	0	0	9	6	0	8	0	0	0	0	0	0	115	0	0	42	0	0	0	0	41	0	0	0	1519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1563	40	18	0	7	0	23	0	0	0	0	0	0	0	0	0	0	0	0	945	936	45	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	2	0	0	417	0	0	0	0	0	0	372	32	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4023.2.lib27	2	41	0	0	0	32	0	0	0	21217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	10	58	0	0	701	0	0	0	0	0	0	0	0	163	3589	0	0	881	0	0	0	0	157	702	0	0	0	0	0	1021	2	0	2	0	925	49	0	0	0	0	0	6205	6654	837	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	1979	0	146	0	0	0	0	0	0	0	0	0	0	0	0	101	10	0	0	181	0	585	46	437	0	0	0	0	0	3856	0	17	0	972	58	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0
4023.3.rerun.lib32	0	0	0	0	0	68	0	0	0	7458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	27	0	0	302	0	0	0	0	0	0	5	0	11	1211	0	0	403	0	0	0	0	161	42	0	0	0	0	0	101	0	0	0	0	241	8	0	0	0	0	0	2638	1573	263	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	769	0	0	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	19	0	360	44	18	0	35	31	0	0	1856	0	0	0	28	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
4023.4.lib30	0	55	0	0	0	26	0	0	0	25728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	0	0	62	0	0	751	0	0	0	0	0	0	18	0	104	6138	0	0	810	0	0	0	0	128	434	5	0	0	0	0	603	0	0	0	0	682	137	0	0	0	0	0	7226	5055	609	0	0	0	442	0	0	0	0	0	0	0	0	0	0	0	0	1343	0	93	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	207	0	406	69	221	0	0	0	0	0	4440	0	0	0	434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0
4024.2.lib27	0	474	0	29	0	0	49	25	0	4367	0	0	0	84	0	0	12	17	0	569	80	0	0	0	0	0	61	18	31	4	0	0	0	163	43	0	656	911	0	0	39	3	161	3238	0	316	159	0	283	17	0	13	73	80	28	106	77	125	65	0	25	22	0	0	0	122	242	6	0	84	0	13	1140	15	49	135	19	60	1155	11	11	2362	259	2388	109	25	0	0	0	8792	0	27	13	345	2870	10	638	11	10	297	0	16	0	0	200	75	14	17	0	0	52	0	0	0	0	0	0	0	0	0	0	0	71	11	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	36	0	0	2	0	0	3	0	12	0
4024.3.lib30	6	757	0	7	5	2	39	52	0	3435	0	0	0	33	0	0	6	21	0	694	43	0	0	0	0	0	48	15	25	5	0	0	0	254	38	0	601	1533	0	0	78	8	281	1938	29	252	271	0	249	3	0	4	85	85	52	116	84	104	163	4	54	29	0	0	0	95	393	6	9	115	0	17	1482	63	42	84	0	17	794	5	0	1102	149	1525	88	0	0	0	0	4140	0	32	4	173	961	0	689	10	5	389	0	30	0	0	240	44	17	18	0	0	49	0	0	0	0	0	0	0	0	0	0	0	115	7	20	27	0	0	0	0	0	0	0	0	0	0	0	0	4	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0
4024.4.lib30	4	727	0	15	0	0	27	30	0	3579	0	0	0	113	0	0	7	42	0	667	103	0	0	0	0	0	32	0	9	0	0	0	0	109	24	0	536	578	0	0	30	0	178	1644	15	208	175	9	188	3	0	12	59	58	20	135	82	86	52	0	16	18	0	0	0	121	256	15	0	54	0	0	894	22	32	78	0	22	475	21	0	898	80	1135	88	13	9	0	9	6652	0	23	7	169	2175	0	500	13	2	206	0	12	0	0	146	75	29	3	0	0	48	0	0	0	10	3	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
4027.4.lib30	0	20	0	0	0	116	0	0	0	15795	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	188	0	0	11	0	0	105	0	0	0	0	19	0	42	0	249	4836	0	59	758	17	198	13	0	4	318	3	0	59	0	0	127	2	0	4653	0	341	0	0	74	5	0	0	639	1878	734	19	239	0	89	0	34	20	11	11	0	5	0	0	0	0	0	4564	0	39	3	11	5	92	10	0	0	0	0	0	0	0	23	0	0	0	12	0	12	0	0	0	0	0	0	1154	358	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.2.lib27	0	369	0	435	0	7	0	5	0	6026	0	0	0	99	0	0	0	0	3099	261	117	0	0	0	178	0	0	47	0	367	0	0	0	0	0	0	24	4	29	0	303	230	11	2626	41	246	639	4	218	20	0	0	151	29	182	7	75	0	125	110	18	1191	0	0	20	2	87	84	0	108	66	1349	1514	25	21	19	3	66	56	4	4	441	98	87	0	3	0	0	0	4100	0	21	42	37	1352	5	0	11	0	29	0	10	0	0	54	778	0	0	287	97	0	0	0	0	0	0	10	155	29	0	0	0	49	12	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.3.lib30	0	729	0	447	0	5	0	0	0	11907	0	0	0	317	0	0	0	0	7380	724	375	0	0	0	204	0	9	333	0	664	0	0	0	27	0	0	52	35	69	0	460	285	18	7959	43	753	1319	0	365	48	0	0	251	35	275	25	119	0	142	226	15	2168	2	0	92	0	191	329	0	183	99	1642	2601	74	26	41	9	309	82	21	29	1563	408	279	0	21	0	0	4	4846	0	61	37	128	1733	0	0	24	4	54	0	31	0	7	119	1265	0	0	1127	125	2	0	0	0	0	0	18	382	70	0	0	0	64	16	18	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	15	0	0	0	44	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4028.4.lib30	0	555	0	326	0	8	0	0	0	5756	0	0	0	133	0	0	0	0	4645	403	182	0	0	0	269	0	3	63	0	294	0	2	0	16	0	0	45	43	44	2	501	198	10	2019	25	251	698	0	230	13	0	4	134	54	157	24	81	0	107	86	25	1559	0	0	27	3	90	74	4	69	50	1007	1532	49	17	11	9	76	49	14	11	866	124	129	5	7	0	0	4	3593	0	32	41	71	1259	0	0	45	0	45	0	15	0	0	81	730	0	0	833	132	0	0	0	0	0	0	21	233	55	0	0	0	48	1	10	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	6	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4030.2.rerun.lib32	0	23	17	0	0	139	0	0	0	9383	0	0	0	0	0	0	0	0	0	2420	0	0	11	0	0	0	0	0	0	0	0	390	0	108	0	0	0	0	95	0	502	0	49	1339	0	199	562	0	583	0	0	0	590	89	0	11	0	0	175	17	0	12005	421	18	0	38	0	0	0	0	440	1809	1468	0	8	84	109	0	0	156	100	8	0	0	0	0	0	0	0	2119	0	44	15	16	1325	0	0	32	0	65	0	0	59	0	92	0	0	0	180	0	66	0	5	0	7	0	0	113	0	0	0	0	135	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	3	0	0	0	106	0	0	0	0
4030.3.rerun.lib32	5	61	0	0	0	123	0	0	0	14706	0	0	0	0	0	0	0	0	0	3240	0	0	0	0	0	0	11	0	0	27	25	1375	0	338	0	0	0	0	118	0	445	0	107	1960	0	617	527	3	607	0	0	35	728	75	7	13	0	0	438	6	0	8303	379	18	0	60	0	0	0	27	472	2635	1842	0	14	294	157	33	0	229	219	46	0	0	0	33	0	0	6	3997	0	98	75	3	1410	0	0	37	0	188	0	0	84	0	386	46	0	0	680	0	75	0	0	0	0	0	0	356	0	0	0	3	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	2	0	11	0	0	0	0	0	0	0	0	48	0	0	0	557	0	0	0	0
4030.4.lib30	0	82	0	0	0	90	0	0	0	17469	0	0	0	0	0	0	0	0	0	7014	0	0	0	0	0	0	28	0	0	48	19	1243	0	271	0	9	0	0	194	0	924	0	56	3514	0	893	1318	0	1529	0	0	100	1714	298	21	14	0	0	860	55	0	14682	673	12	0	116	0	0	0	66	1036	5135	3665	0	81	612	374	26	0	608	477	46	0	0	0	112	0	0	0	3764	0	120	84	22	1291	0	0	64	0	141	0	0	102	0	443	21	0	0	969	0	80	0	11	0	0	5	0	605	0	0	0	23	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	63	0	0	0	690	0	0	0	0
4035.2.lib27	0	275	0	0	0	11	0	0	0	4201	512	0	224	0	0	0	0	0	0	69	242	0	0	0	181	0	22	5	0	0	0	0	0	6	0	0	0	0	0	0	0	7	36	1663	0	0	97	5	72	14	0	10	104	3	0	0	0	0	434	8	0	3125	23	0	0	9	78	0	0	0	31	167	127	0	2	17	77	14	0	42	6	0	0	0	0	0	4	0	0	8056	0	16	0	29	0	0	0	0	0	100	0	0	0	0	24	0	0	0	201	0	22	0	0	0	0	0	85	0	91	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.3.lib30	0	345	0	0	0	19	0	0	0	5075	524	0	161	0	0	0	0	0	0	106	334	0	0	0	158	0	32	23	0	3	0	0	0	14	0	0	0	0	0	0	0	6	62	1902	0	0	140	2	54	9	0	5	102	14	0	0	0	0	280	5	0	1682	32	0	0	17	146	2	0	0	49	256	243	0	0	15	51	10	0	33	0	0	0	0	0	0	3	0	0	6174	0	43	0	50	0	8	0	0	0	34	0	0	0	0	73	0	0	0	187	0	25	0	0	0	0	0	161	0	217	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4035.4.lib30	0	486	0	0	0	46	0	0	0	6324	833	0	380	0	0	0	0	0	0	140	377	0	0	0	397	0	12	13	0	0	0	0	0	29	0	0	0	0	0	0	0	5	51	2237	0	0	151	2	109	20	0	0	191	11	0	0	0	0	573	8	0	3460	61	0	0	23	120	0	0	0	85	568	186	0	0	17	72	24	0	49	4	0	0	3	0	0	4	0	4	11249	0	57	0	51	0	8	0	0	0	72	0	0	0	0	60	7	0	0	363	0	90	0	0	0	0	0	252	0	473	0	0	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.2.lib27	0	0	0	8	0	5	0	0	0	3872	0	0	0	58	0	186	0	0	0	569	75	0	0	0	43	23	0	0	0	0	0	4	0	51	0	0	0	0	0	0	0	0	117	2057	0	0	42	0	347	0	0	139	5406	0	0	0	0	0	0	8	0	7	0	0	0	0	0	0	0	0	0	0	487	0	108	15	0	157	0	0	0	0	11	0	0	72	7	0	0	96	0	0	0	69	85	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	13	944	0	0	0	0	0	0	9459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4036.4.lib30	0	0	0	48	0	74	0	0	6	19461	0	0	0	315	0	515	0	0	0	2132	229	14	0	0	112	163	0	0	0	0	0	30	0	441	3	0	0	0	0	0	0	0	156	1935	0	64	185	0	282	0	0	391	10864	0	0	3	0	0	186	93	0	506	0	15	0	0	0	0	0	0	0	0	1402	0	221	52	0	250	0	0	0	0	56	0	0	231	20	0	0	152	0	0	0	176	90	0	0	0	0	0	0	31	0	0	0	0	0	0	592	0	12	7	0	0	0	0	80	2157	5	0	0	0	0	15	22868	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4037.2.lib27	26	32	26	108	0	0	14	0	0	8935	126	0	18	23	31	0	11	19	0	118	108	20	0	0	187	0	8	241	433	1570	0	0	0	1710	40	16	8	0	0	0	5	198	222	6032	0	682	701	11	115	153	0	3	164	124	17	120	54	0	285	37	64	59	0	0	0	104	22	0	0	161	29	720	2425	0	79	91	12	11	0	0	11	107	30	29	0	0	0	0	0	8436	0	9	15	27	992	9	0	0	0	0	0	4	6	8	1122	0	276	17	0	0	250	0	2	0	0	0	67	233	18407	0	0	12	1315	4	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	137	0
