2025-01-28 19:05:47.631254 INFO::Writing function arguments to log file
2025-01-28 19:05:47.637 DEBUG::Function arguments
2025-01-28 19:05:47.639518 DEBUG::Output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx
2025-01-28 19:05:47.641875 DEBUG::Min Abundance: 0.000000
2025-01-28 19:05:47.644129 DEBUG::Min Prevalence: 0.000000
2025-01-28 19:05:47.647322 DEBUG::Normalization: TSS
2025-01-28 19:05:47.650975 DEBUG::Transform: LOG
2025-01-28 19:05:47.653954 DEBUG::Analysis method: LM
2025-01-28 19:05:47.656786 DEBUG::Max significance: 0.050000
2025-01-28 19:05:47.659535 DEBUG::Random effects:
2025-01-28 19:05:47.66186 DEBUG::Fixed effects: Group,Country
2025-01-28 19:05:47.66389 DEBUG::Correction method: BH
2025-01-28 19:05:47.667305 DEBUG::Standardize: TRUE
2025-01-28 19:05:47.669504 DEBUG::Cores: 1
2025-01-28 19:05:47.671871 INFO::Verifying options selected are valid
2025-01-28 19:05:47.677537 INFO::Determining format of input files
2025-01-28 19:05:47.684522 INFO::Input format is data samples as columns and metadata samples as rows
2025-01-28 19:05:47.697238 DEBUG::Transformed data so samples are rows
2025-01-28 19:05:47.70152 DEBUG::A total of 211 samples were found in both the data and metadata
2025-01-28 19:05:47.703556 DEBUG::Reordering data/metadata to use same sample ordering
2025-01-28 19:05:48.341938 INFO::Fitting model to feature number 32, Bilophila
2025-01-28 19:05:48.543431 INFO::Fitting model to feature number 33, Desulfovibrio
2025-01-28 19:05:48.561602 INFO::Fitting model to feature number 34, f__Desulfovibrionaceae.g__uncultured
2025-01-28 19:05:48.583324 INFO::Fitting model to feature number 35, Anaeroplasma
2025-01-28 19:05:48.599365 INFO::Fitting model to feature number 36, Catenibacterium
2025-01-28 19:05:48.620728 INFO::Fitting model to feature number 37, Erysipelatoclostridium
2025-01-28 19:05:48.633637 INFO::Fitting model to feature number 38, Erysipelotrichaceae_UCG.003
2025-01-28 19:05:48.652358 INFO::Fitting model to feature number 39, Dielma
2025-01-28 19:05:48.666253 INFO::Fitting model to feature number 40, Holdemanella
2025-01-28 19:05:48.68543 INFO::Fitting model to feature number 41, Holdemania
2025-01-28 19:05:48.698332 INFO::Fitting model to feature number 42, Merdibacter
2025-01-28 19:05:48.714058 INFO::Fitting model to feature number 43, Turicibacter
2025-01-28 19:05:48.725768 INFO::Fitting model to feature number 44, X.Clostridium._innocuum_group
2025-01-28 19:05:48.742005 INFO::Fitting model to feature number 45, Izemoplasmatales
2025-01-28 19:05:48.756154 INFO::Fitting model to feature number 46, Abiotrophia
2025-01-28 19:05:48.773561 INFO::Fitting model to feature number 47, Granulicatella
2025-01-28 19:05:48.789889 INFO::Fitting model to feature number 48, Lactococcus
2025-01-28 19:05:48.804953 INFO::Fitting model to feature number 49, Streptococcus
2025-01-28 19:05:48.817234 INFO::Fitting model to feature number 50, o__Lactobacillales.f__unassigned.g__unassigned
2025-01-28 19:05:48.833327 INFO::Fitting model to feature number 51, RF39
2025-01-28 19:05:48.844947 INFO::Fitting model to feature number 52, Gemella
2025-01-28 19:05:48.864343 INFO::Fitting model to feature number 53, Christensenellaceae_R.7_group
2025-01-28 19:05:48.877628 INFO::Fitting model to feature number 54, f__Christensenellaceae.g__unassigned
2025-01-28 19:05:48.896087 INFO::Fitting model to feature number 55, Clostridia_UCG.014
2025-01-28 19:05:48.908029 INFO::Fitting model to feature number 56, Clostridia_vadinBB60_group
2025-01-28 19:05:48.927202 INFO::Fitting model to feature number 57, Clostridium_sensu_stricto_1
2025-01-28 19:05:48.938661 INFO::Fitting model to feature number 58, Anaerofustis
2025-01-28 19:05:48.960327 INFO::Fitting model to feature number 59, Defluviitaleaceae_UCG.011
2025-01-28 19:05:48.973295 INFO::Fitting model to feature number 60, Agathobacter
2025-01-28 19:05:48.994267 INFO::Fitting model to feature number 61, Anaerostipes
2025-01-28 19:05:49.00611 INFO::Fitting model to feature number 62, Blautia
2025-01-28 19:05:49.024598 INFO::Fitting model to feature number 63, CAG.56
2025-01-28 19:05:49.036226 INFO::Fitting model to feature number 64, Coprococcus
2025-01-28 19:05:49.054403 INFO::Fitting model to feature number 65, Dorea
2025-01-28 19:05:49.067173 INFO::Fitting model to feature number 66, Eisenbergiella
2025-01-28 19:05:49.091731 INFO::Fitting model to feature number 67, Frisingicoccus
2025-01-28 19:05:49.103998 INFO::Fitting model to feature number 68, Fusicatenibacter
2025-01-28 19:05:49.124914 INFO::Fitting model to feature number 69, GCA.900066575
2025-01-28 19:05:49.138412 INFO::Fitting model to feature number 70, Howardella
2025-01-28 19:05:49.159689 INFO::Fitting model to feature number 71, Hungatella
2025-01-28 19:05:49.172725 INFO::Fitting model to feature number 72, Lachnoclostridium
2025-01-28 19:05:49.193908 INFO::Fitting model to feature number 73, Lachnospira
2025-01-28 19:05:49.204813 INFO::Fitting model to feature number 74, Lachnospiraceae_FCS020_group
2025-01-28 19:05:49.224341 INFO::Fitting model to feature number 75, Lachnospiraceae_ND3007_group
2025-01-28 19:05:49.236284 INFO::Fitting model to feature number 76, Lachnospiraceae_NK4A136_group
2025-01-28 19:05:49.255756 INFO::Fitting model to feature number 77, Lachnospiraceae_UCG.001
2025-01-28 19:05:49.268567 INFO::Fitting model to feature number 78, Lachnospiraceae_UCG.003
2025-01-28 19:05:49.287228 INFO::Fitting model to feature number 79, Lachnospiraceae_UCG.004
2025-01-28 19:05:49.299489 INFO::Fitting model to feature number 80, Lachnospiraceae_UCG.010
2025-01-28 19:05:49.317076 INFO::Fitting model to feature number 81, Marvinbryantia
2025-01-28 19:05:49.329307 INFO::Fitting model to feature number 82, Oribacterium
2025-01-28 19:05:49.343838 INFO::Fitting model to feature number 83, Roseburia
2025-01-28 19:05:49.358184 INFO::Fitting model to feature number 84, Sellimonas
2025-01-28 19:05:49.373292 INFO::Fitting model to feature number 85, Tuzzerella
2025-01-28 19:05:49.386915 INFO::Fitting model to feature number 86, Tyzzerella
2025-01-28 19:05:49.402972 INFO::Fitting model to feature number 87, UC5.1.2E3
2025-01-28 19:05:49.41542 INFO::Fitting model to feature number 88, X.Eubacterium._eligens_group
2025-01-28 19:05:49.434652 INFO::Fitting model to feature number 89, X.Eubacterium._fissicatena_group
2025-01-28 19:05:49.447399 INFO::Fitting model to feature number 90, X.Eubacterium._hallii_group
2025-01-28 19:05:49.46608 INFO::Fitting model to feature number 91, X.Eubacterium._ruminantium_group
2025-01-28 19:05:49.477514 INFO::Fitting model to feature number 92, X.Eubacterium._ventriosum_group
2025-01-28 19:05:49.496341 INFO::Fitting model to feature number 93, X.Eubacterium._xylanophilum_group
2025-01-28 19:05:49.508073 INFO::Fitting model to feature number 94, X.Ruminococcus._gauvreauii_group
2025-01-28 19:05:49.526597 INFO::Fitting model to feature number 95, X.Ruminococcus._gnavus_group
2025-01-28 19:05:49.538216 INFO::Fitting model to feature number 96, X.Ruminococcus._torques_group
2025-01-28 19:05:49.556091 INFO::Fitting model to feature number 97, f__Lachnospiraceae.g__unassigned
2025-01-28 19:05:49.567002 INFO::Fitting model to feature number 98, Monoglobus
2025-01-28 19:05:49.584727 INFO::Fitting model to feature number 99, Butyricicoccus
2025-01-28 19:05:49.596809 INFO::Fitting model to feature number 100, UCG.009
2025-01-28 19:05:49.612162 INFO::Fitting model to feature number 101, Colidextribacter
2025-01-28 19:05:49.626175 INFO::Fitting model to feature number 102, Flavonifractor
2025-01-28 19:05:49.640556 INFO::Fitting model to feature number 103, Intestinimonas
2025-01-28 19:05:49.654351 INFO::Fitting model to feature number 104, NK4A214_group
2025-01-28 19:05:49.669996 INFO::Fitting model to feature number 105, Oscillibacter
2025-01-28 19:05:49.681391 INFO::Fitting model to feature number 106, Oscillospira
2025-01-28 19:05:49.698603 INFO::Fitting model to feature number 107, Pseudoflavonifractor
2025-01-28 19:05:49.709417 INFO::Fitting model to feature number 108, UCG.002
2025-01-28 19:05:49.729177 INFO::Fitting model to feature number 109, UCG.003
2025-01-28 19:05:49.743352 INFO::Fitting model to feature number 110, UCG.005
2025-01-28 19:05:49.763829 INFO::Fitting model to feature number 111, f__Oscillospiraceae.g__unassigned
2025-01-28 19:05:49.774786 INFO::Fitting model to feature number 112, f__Oscillospiraceae.g__uncultured
2025-01-28 19:05:49.793595 INFO::Fitting model to feature number 113, Anaerotruncus
2025-01-28 19:05:49.804656 INFO::Fitting model to feature number 114, Angelakisella
2025-01-28 19:05:49.822279 INFO::Fitting model to feature number 115, CAG.352
2025-01-28 19:05:49.834099 INFO::Fitting model to feature number 116, Candidatus_Soleaferrea
2025-01-28 19:05:49.851547 INFO::Fitting model to feature number 117, DTU089
2025-01-28 19:05:49.864883 INFO::Fitting model to feature number 118, Faecalibacterium
2025-01-28 19:05:49.884351 INFO::Fitting model to feature number 119, Fournierella
2025-01-28 19:05:49.898737 INFO::Fitting model to feature number 120, Incertae_Sedis
2025-01-28 19:05:49.919278 INFO::Fitting model to feature number 121, Negativibacillus
2025-01-28 19:05:49.933755 INFO::Fitting model to feature number 122, Paludicola
2025-01-28 19:05:49.95457 INFO::Fitting model to feature number 123, Ruminococcus
2025-01-28 19:05:49.969821 INFO::Fitting model to feature number 124, Subdoligranulum
2025-01-28 19:05:49.98909 INFO::Fitting model to feature number 125, UBA1819
2025-01-28 19:05:50.001569 INFO::Fitting model to feature number 126, X.Eubacterium._siraeum_group
2025-01-28 19:05:50.02048 INFO::Fitting model to feature number 127, f__Ruminococcaceae.g__unassigned
2025-01-28 19:05:50.034698 INFO::Fitting model to feature number 128, f__Ruminococcaceae.g__uncultured
2025-01-28 19:05:50.055726 INFO::Fitting model to feature number 129, UCG.010
2025-01-28 19:05:50.069079 INFO::Fitting model to feature number 130, X.Clostridium._methylpentosum_group
2025-01-28 19:05:50.087404 INFO::Fitting model to feature number 131, X.Eubacterium._coprostanoligenes_group
2025-01-28 19:05:50.100401 INFO::Fitting model to feature number 132, Peptococcus
2025-01-28 19:05:50.118602 INFO::Fitting model to feature number 133, f__Peptococcaceae.g__uncultured
2025-01-28 19:05:50.135345 INFO::Fitting model to feature number 134, Family_XIII_AD3011_group
2025-01-28 19:05:50.165192 INFO::Fitting model to feature number 135, Family_XIII_UCG.001
2025-01-28 19:05:50.179786 INFO::Fitting model to feature number 136, Mogibacterium
2025-01-28 19:05:50.200049 INFO::Fitting model to feature number 137, X.Eubacterium._brachy_group
2025-01-28 19:05:50.212772 INFO::Fitting model to feature number 138, Parvimonas
2025-01-28 19:05:50.234537 INFO::Fitting model to feature number 139, Intestinibacter
2025-01-28 19:05:50.25027 INFO::Fitting model to feature number 140, Peptostreptococcus
2025-01-28 19:05:50.27082 INFO::Fitting model to feature number 141, Romboutsia
2025-01-28 19:05:50.284445 INFO::Fitting model to feature number 142, Terrisporobacter
2025-01-28 19:05:50.304266 INFO::Fitting model to feature number 143, Acidaminococcus
2025-01-28 19:05:50.321248 INFO::Fitting model to feature number 144, Phascolarctobacterium
2025-01-28 19:05:50.338155 INFO::Fitting model to feature number 145, Dialister
2025-01-28 19:05:50.352628 INFO::Fitting model to feature number 146, Megasphaera
2025-01-28 19:05:50.369127 INFO::Fitting model to feature number 147, Veillonella
2025-01-28 19:05:50.380977 INFO::Fitting model to feature number 148, Fusobacterium
2025-01-28 19:05:50.399951 INFO::Fitting model to feature number 149, TM7x
2025-01-28 19:05:50.410868 INFO::Fitting model to feature number 150, o__Rhodospirillales.f__uncultured.g__uncultured
2025-01-28 19:05:50.428642 INFO::Fitting model to feature number 151, Parasutterella
2025-01-28 19:05:50.440127 INFO::Fitting model to feature number 152, Sutterella
2025-01-28 19:05:50.45785 INFO::Fitting model to feature number 153, Escherichia.Shigella
2025-01-28 19:05:50.469104 INFO::Fitting model to feature number 154, Haemophilus
2025-01-28 19:05:50.486921 INFO::Fitting model to feature number 155, Pseudomonas
2025-01-28 19:05:50.498509 INFO::Fitting model to feature number 156, Akkermansia
2025-01-28 19:05:50.513812 INFO::Fitting model to feature number 157, Corynebacterium
2025-01-28 19:05:50.525553 INFO::Fitting model to feature number 158, Libanicoccus
2025-01-28 19:05:50.54016 INFO::Fitting model to feature number 159, Campylobacter
2025-01-28 19:05:50.553201 INFO::Fitting model to feature number 160, Faecalitalea
2025-01-28 19:05:50.568051 INFO::Fitting model to feature number 161, f__Erysipelotrichaceae.g__unassigned
2025-01-28 19:05:50.579325 INFO::Fitting model to feature number 162, Enterococcus
2025-01-28 19:05:50.597601 INFO::Fitting model to feature number 163, Lacticaseibacillus
2025-01-28 19:05:50.611102 INFO::Fitting model to feature number 164, Lactobacillus
2025-01-28 19:05:50.631998 INFO::Fitting model to feature number 165, Ligilactobacillus
2025-01-28 19:05:50.645333 INFO::Fitting model to feature number 166, Limosilactobacillus
2025-01-28 19:05:50.66517 INFO::Fitting model to feature number 167, f__Lactobacillaceae.g__unassigned
2025-01-28 19:05:50.676514 INFO::Fitting model to feature number 168, Staphylococcus
2025-01-28 19:05:50.694758 INFO::Fitting model to feature number 169, Megamonas
2025-01-28 19:05:50.706016 INFO::Fitting model to feature number 170, Allisonella
2025-01-28 19:05:50.725069 INFO::Fitting model to feature number 171, Veillonellaceae
2025-01-28 19:05:50.736997 INFO::Fitting model to feature number 172, Methylobacterium.Methylorubrum
2025-01-28 19:05:50.755696 INFO::Fitting model to feature number 173, f__Xanthobacteraceae.g__unassigned
2025-01-28 19:05:50.76836 INFO::Fitting model to feature number 174, Sphingobium
2025-01-28 19:05:50.786165 INFO::Fitting model to feature number 175, Sphingopyxis
2025-01-28 19:05:50.799881 INFO::Fitting model to feature number 176, Neisseria
2025-01-28 19:05:50.819798 INFO::Fitting model to feature number 177, Klebsiella
2025-01-28 19:05:50.833379 INFO::Fitting model to feature number 178, f__Enterobacteriaceae.g__unassigned
2025-01-28 19:05:50.850573 INFO::Fitting model to feature number 179, Actinobacillus
2025-01-28 19:05:50.862664 INFO::Fitting model to feature number 180, Aggregatibacter
2025-01-28 19:05:50.94046 INFO::Counting total values for each feature
2025-01-28 19:05:50.989257 INFO::Writing filtered data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/features/filtered_data.tsv
2025-01-28 19:05:51.161962 INFO::Writing filtered, normalized data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/features/filtered_data_norm.tsv
2025-01-28 19:05:51.367202 INFO::Writing filtered, normalized, transformed data to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/features/filtered_data_norm_transformed.tsv
2025-01-28 19:05:51.675554 WARNING::Deleting existing residuals file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/fits/residuals.rds
2025-01-28 19:05:51.68458 INFO::Writing residuals to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/fits/residuals.rds
2025-01-28 19:05:51.713645 WARNING::Deleting existing fitted file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/fits/fitted.rds
2025-01-28 19:05:51.722793 INFO::Writing fitted values to file ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/fits/fitted.rds
2025-01-28 19:05:51.737177 INFO::Writing all results to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/all_results.tsv
2025-01-28 19:05:51.762506 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.050000 ) to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/significant_results.tsv
2025-01-28 19:05:51.776057 INFO::Writing heatmap of significant results to file: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx/heatmap.pdf
2025-01-28 19:05:51.967516 INFO::Writing association plots (one for each significant association) to output folder: ../intermediate_files/maaslin/Q1/genus/healthy vs Grouppost_ltx
2025-01-28 19:05:51.987256 INFO::Plotting associations from most to least significant, grouped by metadata
2025-01-28 19:05:51.996884 INFO::Plotting data for metadata number 1, Group
2025-01-28 19:05:52.006391 INFO::Creating boxplot for categorical data, Group vs Odoribacter
2025-01-28 19:05:52.441327 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__uncultured
2025-01-28 19:05:52.823582 INFO::Creating boxplot for categorical data, Group vs Christensenellaceae_R.7_group
2025-01-28 19:05:53.219083 INFO::Creating boxplot for categorical data, Group vs Intestinimonas
2025-01-28 19:05:53.608948 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.010
2025-01-28 19:05:53.991481 INFO::Creating boxplot for categorical data, Group vs Colidextribacter
2025-01-28 19:05:54.563691 INFO::Creating boxplot for categorical data, Group vs Clostridia_UCG.014
2025-01-28 19:05:54.949421 INFO::Creating boxplot for categorical data, Group vs Escherichia.Shigella
2025-01-28 19:05:55.359281 INFO::Creating boxplot for categorical data, Group vs Haemophilus
2025-01-28 19:05:55.733151 INFO::Creating boxplot for categorical data, Group vs Lachnoclostridium
2025-01-28 19:05:56.13338 INFO::Creating boxplot for categorical data, Group vs o__Rhodospirillales.f__uncultured.g__uncultured
2025-01-28 19:05:56.52238 INFO::Creating boxplot for categorical data, Group vs f__Enterobacteriaceae.g__unassigned
2025-01-28 19:05:56.90622 INFO::Creating boxplot for categorical data, Group vs Barnesiella
2025-01-28 19:05:57.356105 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__unassigned
2025-01-28 19:05:57.937855 INFO::Creating boxplot for categorical data, Group vs Coprococcus
2025-01-28 19:05:58.338971 INFO::Creating boxplot for categorical data, Group vs Alistipes
2025-01-28 19:05:58.737289 INFO::Creating boxplot for categorical data, Group vs Oscillibacter
2025-01-28 19:05:59.1316 INFO::Creating boxplot for categorical data, Group vs UCG.005
2025-01-28 19:05:59.522666 INFO::Creating boxplot for categorical data, Group vs Parabacteroides
2025-01-28 19:05:59.911258 INFO::Creating boxplot for categorical data, Group vs Enterococcus
2025-01-28 19:06:00.436123 INFO::Creating boxplot for categorical data, Group vs Veillonella
2025-01-28 19:06:00.873363 INFO::Creating boxplot for categorical data, Group vs Family_XIII_UCG.001
2025-01-28 19:06:01.287587 INFO::Creating boxplot for categorical data, Group vs Erysipelotrichaceae_UCG.003
2025-01-28 19:06:04.419269 INFO::Creating boxplot for categorical data, Group vs Family_XIII_AD3011_group
2025-01-28 19:06:04.794466 INFO::Creating boxplot for categorical data, Group vs f__Christensenellaceae.g__unassigned
2025-01-28 19:06:05.18886 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._innocuum_group
2025-01-28 19:06:05.577412 INFO::Creating boxplot for categorical data, Group vs Hungatella
2025-01-28 19:06:05.975185 INFO::Creating boxplot for categorical data, Group vs Sphingobium
2025-01-28 19:06:06.378799 INFO::Creating boxplot for categorical data, Group vs f__Lachnospiraceae.g__unassigned
2025-01-28 19:06:06.757106 INFO::Creating boxplot for categorical data, Group vs GCA.900066575
2025-01-28 19:06:07.195849 INFO::Creating boxplot for categorical data, Group vs Butyricimonas
2025-01-28 19:06:07.751699 INFO::Creating boxplot for categorical data, Group vs Streptococcus
2025-01-28 19:06:08.150613 INFO::Creating boxplot for categorical data, Group vs Defluviitaleaceae_UCG.011
2025-01-28 19:06:08.532995 INFO::Creating boxplot for categorical data, Group vs f__Peptococcaceae.g__uncultured
2025-01-28 19:06:08.929578 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_NK4A136_group
2025-01-28 19:06:09.334073 INFO::Creating boxplot for categorical data, Group vs Gastranaerophilales
2025-01-28 19:06:09.744205 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.004
2025-01-28 19:06:10.140927 INFO::Creating boxplot for categorical data, Group vs Enterorhabdus
2025-01-28 19:06:10.524826 INFO::Creating boxplot for categorical data, Group vs CAG.352
2025-01-28 19:06:10.901429 INFO::Creating boxplot for categorical data, Group vs Bilophila
2025-01-28 19:06:11.465137 INFO::Creating boxplot for categorical data, Group vs Holdemania
2025-01-28 19:06:11.854043 INFO::Creating boxplot for categorical data, Group vs f__Coriobacteriales_Incertae_Sedis.g__uncultured
2025-01-28 19:06:12.300579 INFO::Creating boxplot for categorical data, Group vs Dielma
2025-01-28 19:06:12.727811 INFO::Creating boxplot for categorical data, Group vs CAG.56
2025-01-28 19:06:13.106321 INFO::Creating boxplot for categorical data, Group vs Marvinbryantia
2025-01-28 19:06:13.496724 INFO::Creating boxplot for categorical data, Group vs Clostridia_vadinBB60_group
2025-01-28 19:06:13.916543 INFO::Creating boxplot for categorical data, Group vs Angelakisella
2025-01-28 19:06:14.303099 INFO::Creating boxplot for categorical data, Group vs Dialister
2025-01-28 19:06:14.693107 INFO::Creating boxplot for categorical data, Group vs Faecalibacterium
2025-01-28 19:06:15.214053 INFO::Creating boxplot for categorical data, Group vs Adlercreutzia
2025-01-28 19:06:15.719609 INFO::Creating boxplot for categorical data, Group vs Clostridium_sensu_stricto_1
2025-01-28 19:06:16.128818 INFO::Creating boxplot for categorical data, Group vs Campylobacter
2025-01-28 19:06:16.551183 INFO::Creating boxplot for categorical data, Group vs UCG.002
2025-01-28 19:06:17.008815 INFO::Creating boxplot for categorical data, Group vs f__Barnesiellaceae.g__uncultured
2025-01-28 19:06:17.493318 INFO::Creating boxplot for categorical data, Group vs Alloprevotella
2025-01-28 19:06:17.942791 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_ND3007_group
2025-01-28 19:06:19.530324 INFO::Creating boxplot for categorical data, Group vs Fusicatenibacter
2025-01-28 19:06:20.080252 INFO::Creating boxplot for categorical data, Group vs Muribaculaceae
2025-01-28 19:06:20.884993 INFO::Creating boxplot for categorical data, Group vs Phascolarctobacterium
2025-01-28 19:06:21.500226 INFO::Creating boxplot for categorical data, Group vs Methylobacterium.Methylorubrum
2025-01-28 19:06:22.070566 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._methylpentosum_group
2025-01-28 19:06:22.752384 INFO::Creating boxplot for categorical data, Group vs Sellimonas
2025-01-28 19:06:23.213616 INFO::Creating boxplot for categorical data, Group vs UCG.010
2025-01-28 19:06:23.4496 INFO::Creating boxplot for categorical data, Group vs Ligilactobacillus
2025-01-28 19:06:23.672643 INFO::Creating boxplot for categorical data, Group vs Paraprevotella
2025-01-28 19:06:23.909674 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__uncultured
2025-01-28 19:06:24.214101 INFO::Creating boxplot for categorical data, Group vs Faecalitalea
2025-01-28 19:06:24.452888 INFO::Creating boxplot for categorical data, Group vs Aggregatibacter
2025-01-28 19:06:24.704067 INFO::Creating boxplot for categorical data, Group vs Gordonibacter
2025-01-28 19:06:24.956626 INFO::Creating boxplot for categorical data, Group vs Coprobacter
2025-01-28 19:06:25.197565 INFO::Creating boxplot for categorical data, Group vs X.Ruminococcus._gnavus_group
2025-01-28 19:06:25.423101 INFO::Creating boxplot for categorical data, Group vs f__Eggerthellaceae.g__uncultured
