feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Alistipes	Group	post_ltx	-2.31264881258826	0.513343822653713	304	255	1.26967522302688e-05	0.000116047737328385
Clostridium_sensu_stricto_1	Group	post_ltx	2.68824176680269	0.594465822070134	304	179	1.1806101331413e-05	0.000116047737328385
Dialister	Group	post_ltx	2.45548720598115	0.545673993747332	304	143	1.29662276344564e-05	0.000116047737328385
Escherichia.Shigella	Group	post_ltx	3.13664751425315	0.696091403038967	304	203	1.26621962359718e-05	0.000116047737328385
Lachnospiraceae_UCG.004	Group	post_ltx	-2.19375200723122	0.49256902009487	304	231	1.57137388203653e-05	0.000133940916611685
Christensenellaceae_R.7_group	Group	post_ltx	-2.58922991549687	0.583146111647369	304	155	1.65761644167047e-05	0.000134869701390461
Holdemania	Group	post_ltx	-1.20536399248779	0.272456843471478	304	113	1.7866474579959e-05	0.000137073326341516
Peptoniphilus	Group	post_ltx	0.855326764602009	0.196476497026055	304	43	1.83785465485831e-05	0.000137073326341516
f__Oscillospiraceae.g__unassigned	Group	post_ltx	-1.44181130643464	0.331362498203436	304	103	2.39491621794914e-05	0.000171476001205159
f__Enterobacteriaceae.g__unassigned	Group	post_ltx	1.79289186219291	0.415707370636845	304	73	2.79034898756971e-05	0.000192104795682684
Finegoldia	Group	post_ltx	0.845998458324605	0.200492954726996	304	63	4.22353337879567e-05	0.000280004620297935
Butyricimonas	Group	post_ltx	-1.89969753996532	0.453531491135429	304	166	4.61671785429084e-05	0.000295140177113593
Parabacteroides	Group	post_ltx	-2.0858646253884	0.512377009321874	304	238	7.25949149886232e-05	0.00044808585458495
X.Clostridium._innocuum_group	Group	post_ltx	1.83966147590532	0.464791664231412	304	195	0.000112794277189422	0.000673005853896884
GCA.900066575	Group	post_ltx	-1.50307124384387	0.383396701385797	304	158	0.000130372318773701	0.000752795001951372
Corynebacterium	Group	post_ltx	0.962803095142966	0.246630887545702	304	90	0.000145762325963823	0.000815358010860135
Fusobacterium	Group	post_ltx	2.01380697587379	0.526594218144185	304	124	0.000186615800316567	0.00101224934111107
Anaerococcus	Group	post_ltx	0.732928793058564	0.191861532872269	304	52	0.000196620084968039	0.00103514691791997
Lachnospiraceae_UCG.010	Group	post_ltx	-1.93926550740578	0.512187744311494	304	217	0.000215587099735849	0.00110257402436334
UCG.005	Group	post_ltx	-1.96781451765255	0.522108935974723	304	149	0.000229888159958473	0.00114305501757129
Marvinbryantia	Group	post_ltx	-1.31923115459668	0.354062544019056	304	180	0.00026813692702765	0.00128898724994126
Lactobacillus	Group	post_ltx	1.27759140042634	0.343321690506902	304	66	0.000273639751384179	0.00128898724994126
CAG.352	Group	post_ltx	-1.4166855174961	0.381555136142077	304	42	0.000282599053775545	0.00129705719553391
Coprococcus	Group	post_ltx	-1.61884259839706	0.438342337923653	304	256	0.000303457440439084	0.00133417370392513
Lachnospiraceae_NK4A136_group	Group	post_ltx	-1.57535611339885	0.426912022236031	304	158	0.000305592859558271	0.00133417370392513
Fusicatenibacter	Group	post_ltx	-1.79567184605976	0.491511703121946	304	251	0.000349541972914578	0.00145507007329557
Enterococcus	Group	post_ltx	1.80981432248701	0.495099534331935	304	82	0.00034777992218365	0.00145507007329557
f__Christensenellaceae.g__unassigned	Group	post_ltx	-1.23645433860232	0.342387304649315	304	56	0.000406689770832597	0.0016544879313417
Lachnospiraceae_FCS020_group	Group	post_ltx	-1.30637897783121	0.364847829048064	304	192	0.00045348573952774	0.00180386549723257
Gordonibacter	Group	post_ltx	-1.03047590139064	0.28957547226165	304	86	0.000491723308500318	0.00191344504829472
f__Eggerthellaceae.g__uncultured	Group	post_ltx	-1.21095167322106	0.348096576061928	304	69	0.000648493724721639	0.00246979524947177
UCG.002	Group	post_ltx	-2.19888753080517	0.643302294307135	304	207	0.000798548857577671	0.00291714786747762
o__Rhodospirillales.f__uncultured.g__uncultured	Group	post_ltx	-1.85546191285573	0.542506600426941	304	134	0.000793819795486305	0.00291714786747762
Enterorhabdus	Group	post_ltx	-0.912798901185234	0.270857271111655	304	70	0.000941646770896454	0.00337109543980931
Christensenella	Group	post_ltx	-0.106433524801745	0.0316933604640846	304	6	0.000967511300594077	0.00339577495698705
Dielma	Group	post_ltx	-0.864414534451397	0.257889162020829	304	33	0.00100364764168634	0.00345486399734336
f__Lachnospiraceae.g__unassigned	Group	post_ltx	-1.08806355648496	0.32761970548251	304	296	0.00110980602035364	0.00374821278572268
Howardella	Group	post_ltx	-0.956776151502823	0.292348549118351	304	50	0.00130560187183329	0.00432782842700295
Barnesiella	Group	post_ltx	-2.08705336163039	0.643803947042959	304	189	0.00144450110625487	0.00470119450944766
Negativibacillus	Group	post_ltx	-1.49513830281131	0.46252868440025	304	141	0.00148987663337085	0.00476228423881039
Paraprevotella	Group	post_ltx	-1.63254826004086	0.513679835981547	304	76	0.00177857333376047	0.00558534432882675
Paludicola	Group	post_ltx	-0.394124278035457	0.125575095603668	304	31	0.00209883270803801	0.00647743197825525
Actinomyces	Group	post_ltx	1.12173306914762	0.365909641070137	304	223	0.00254454428392903	0.00771988859022536
Faecalibacterium	Group	post_ltx	-1.5386877164385	0.508217804434351	304	280	0.00287383549116702	0.00857360921531494
f__Oscillospiraceae.g__uncultured	Group	post_ltx	-1.46982741615226	0.488786283374843	304	209	0.00306000953465085	0.00897937224102461
f__Xanthobacteraceae.g__unassigned	Group	post_ltx	0.535057413950577	0.183189904195091	304	24	0.00401836111191482	0.0116013974037541
Lachnospiraceae_ND3007_group	Group	post_ltx	-1.43494945787708	0.501117349954223	304	190	0.00474913969253104	0.013493587380366
Erysipelotrichaceae_UCG.003	Group	post_ltx	-1.76050241947962	0.638168538670789	304	199	0.00647770672787896	0.0181173360045365
Victivallis	Group	post_ltx	-0.503712655858734	0.185538001853658	304	37	0.00734682222584324	0.0200748919048345
Klebsiella	Group	post_ltx	1.35115898426335	0.498159298390313	304	59	0.00740191545094458	0.0200748919048345
Prevotellaceae_NK3B31_group	Group	post_ltx	-0.67831965056116	0.25377961538624	304	19	0.00831252047133359	0.0218814877113046
UCG.009	Group	post_ltx	-0.465234557462909	0.173812916712083	304	42	0.00824255676403325	0.0218814877113046
X.Eubacterium._xylanophilum_group	Group	post_ltx	0.573172074098582	0.215495734533499	304	47	0.00859472758817307	0.0222964672214925
Gemella	Group	post_ltx	0.818014286956711	0.308402574630687	304	150	0.00878585995360811	0.0224666990242264
Coprobacter	Group	post_ltx	-1.47810065619463	0.562659005359856	304	171	0.00944779476610418	0.0232373405958496
Phascolarctobacterium	Group	post_ltx	-1.6557614220082	0.628525888043193	304	160	0.00925632741500375	0.0232373405958496
Veillonellaceae	Group	post_ltx	0.82563065478423	0.314429617265986	304	28	0.00947668080165934	0.0232373405958496
Staphylococcus	Group	post_ltx	0.48013301624147	0.190924128264114	304	70	0.0129149534114918	0.031240225144014
Muribaculaceae	Group	post_ltx	-0.654153072390534	0.263721644959955	304	40	0.014156189985367	0.033786106765076
Bacteroides	Group	post_ltx	-0.742919755517339	0.305291617682605	304	298	0.016056841666398	0.036988060723934
Clostridia_vadinBB60_group	Group	post_ltx	-0.681988863510824	0.280444759486291	304	59	0.0161043788503994	0.036988060723934
Campylobacter	Group	post_ltx	0.565334399629151	0.232385324960008	304	43	0.0161177024383623	0.036988060723934
Ligilactobacillus	Group	post_ltx	0.688853572255521	0.285302751403325	304	50	0.0168602610059951	0.0382023635452294
Alloprevotella	Group	post_ltx	-0.955979773750775	0.397263585268762	304	22	0.0172496977754497	0.0385961987725687
f__Barnesiellaceae.g__uncultured	Group	post_ltx	-0.425991852733641	0.178157456775768	304	36	0.0179439320174401	0.039238156804537
f__Prevotellaceae.g__uncultured	Group	post_ltx	-0.458323707807104	0.191705429010971	304	13	0.0179750215529164	0.039238156804537
Butyricicoccus	Group	post_ltx	-0.71332825442492	0.303619651607015	304	277	0.0200110883423639	0.0431564435335317
Bilophila	Group	post_ltx	-1.1596106506849	0.494723255105691	304	204	0.0203020467217292	0.0432626947998754
Tyzzerella	Group	post_ltx	-0.509584418416722	0.219424329482292	304	46	0.0214569567841071	0.0441470720040825
UCG.003	Group	post_ltx	-0.966575722461783	0.415748570473094	304	182	0.0213206052398551	0.0441470720040825
Intestinibacter	Group	post_ltx	1.43122148881365	0.615310162848243	304	200	0.021264254857392	0.0441470720040825
Rothia	Group	post_ltx	0.937742610102568	0.408181525802003	304	169	0.0228766590953766	0.0460103593041845
f__Peptococcaceae.g__uncultured	Group	post_ltx	-0.276773429645642	0.120478623582532	304	20	0.0228362467455681	0.0460103593041845
f__Erysipelotrichaceae.g__unassigned	Group	post_ltx	0.717840630282007	0.316449485736055	304	64	0.024605490527095	0.048937586715
Anaerofilum	Group	post_ltx	-0.39617360803382	0.177214961787649	304	26	0.0267853313930006	0.0526876298829353
Allisonella	Group	post_ltx	0.586774276988768	0.263471417560172	304	60	0.0273113885165972	0.0531384624399011
RF39	Group	post_ltx	-0.582128070797762	0.265217177073129	304	44	0.029605105342096	0.0569818694218837
o__Lactobacillales.f__unassigned.g__unassigned	Group	post_ltx	0.835585892655088	0.387322490624162	304	169	0.0324383456856414	0.0617708923162746
Faecalitalea	Group	post_ltx	0.937079489755791	0.436459175833367	304	85	0.0332936857178848	0.0627323130894881
Defluviitaleaceae_UCG.011	Group	post_ltx	-0.366073356512511	0.171629043278991	304	29	0.0344218866139902	0.0641824760823359
Candidatus_Soleaferrea	Group	post_ltx	-0.433156606215796	0.208082816022658	304	87	0.0389571106807806	0.071889925895461
Adlercreutzia	Group	post_ltx	-0.978478003475548	0.472230772162273	304	124	0.0398633443528668	0.072811618766971
Flavonifractor	Group	post_ltx	-0.887869573590102	0.440387074068608	304	267	0.0454708914484983	0.0822150461543555
Sellimonas	Group	post_ltx	0.946639291472506	0.47171922229405	304	119	0.0464547034059412	0.0831539190966347
Hungatella	Group	post_ltx	0.769278769418051	0.39191726998341	304	95	0.0514144516610109	0.0911206618546629
Bifidobacterium	Group	post_ltx	1.00351804552981	0.515983789754674	304	275	0.0535391371373847	0.0939559367410966
Aggregatibacter	Group	post_ltx	0.482276823146406	0.249044673568466	304	53	0.0545202533604996	0.0947487898206741
X.Ruminococcus._gnavus_group	Group	post_ltx	1.4183731485859	0.736264581761612	304	202	0.055816646339639	0.0960690355268786
Prevotella_7	Group	post_ltx	-0.673826358651194	0.374120573838315	304	41	0.0735590532692614	0.125400671763789
Turicibacter	Group	post_ltx	0.499193513020794	0.281732164298505	304	60	0.0782890626708466	0.130969553440014
Sutterella	Group	post_ltx	-1.08393761639298	0.611193866865665	304	230	0.0780486599939743	0.130969553440014
Pseudoflavonifractor	Group	post_ltx	-0.361745346716857	0.206302848386838	304	38	0.0814270056769337	0.132503945601556
Acidaminococcus	Group	post_ltx	0.86557490370805	0.492166967136372	304	93	0.0805328486402991	0.132503945601556
Akkermansia	Group	post_ltx	-1.03911260004439	0.592432259226979	304	116	0.0813402564138323	0.132503945601556
X.Eubacterium._nodatum_group	Group	post_ltx	0.258560394680699	0.148381939713192	304	40	0.0833551761240572	0.1344196083442
Neisseria	Group	post_ltx	0.348346256499953	0.200932120476172	304	44	0.0848649870972861	0.135632434735841
X.Eubacterium._hallii_group	Group	post_ltx	-0.675260450456687	0.394571195826419	304	274	0.0889439830524927	0.140893566074303
Parasutterella	Group	post_ltx	-0.916124538843179	0.546392842471609	304	169	0.0955480971955511	0.150027275421085
UCG.010	Group	post_ltx	-0.429918636424765	0.260739804665222	304	54	0.101122668975157	0.157399632578722
X.Ruminococcus._torques_group	Group	post_ltx	-0.744533316483994	0.454593781717897	304	295	0.103427328090782	0.159599066622845
Eisenbergiella	Group	post_ltx	-0.442676999657097	0.271287587478874	304	59	0.104672419989534	0.160139856223304
Senegalimassilia	Group	post_ltx	-0.847731232749569	0.525655187048441	304	143	0.10877015571601	0.164998795535303
Eggerthella	Group	post_ltx	-0.780370196684672	0.500425075268967	304	162	0.120862577556477	0.181801692290835
Collinsella	Group	post_ltx	-0.908045811845498	0.598795025367755	304	254	0.131369585938392	0.195959632358101
Catenibacterium	Group	post_ltx	-0.594739360365482	0.409335298523883	304	44	0.148185526363093	0.21921660511565
Lachnospira	Group	post_ltx	0.687092395033609	0.477088195242828	304	197	0.1517506662642	0.222650567715507
Tuzzerella	Group	post_ltx	0.714611433214786	0.503901032192008	304	84	0.158071151827826	0.230038505505535
X.Eubacterium._fissicatena_group	Group	post_ltx	-0.273903361991743	0.199285309680436	304	60	0.171263529750409	0.247227192139703
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Group	post_ltx	-0.384460198448347	0.281876424663342	304	58	0.174477945579216	0.249852418069438
Actinobacillus	Group	post_ltx	0.349461048443419	0.257495764590428	304	48	0.176649626617986	0.250954628290631
Atopobium	Group	post_ltx	0.3136493388955	0.234623303995207	304	84	0.183154101325599	0.258146331789623
X.Eubacterium._ruminantium_group	Group	post_ltx	-0.335437700942307	0.251806858435564	304	28	0.18470917361589	0.258304234978471
Solobacterium	Group	post_ltx	-0.276540046846957	0.214222759307499	304	20	0.198559399071584	0.275520406463671
Granulicatella	Group	post_ltx	-0.206080975011965	0.160674172149106	304	33	0.201747538900408	0.277790842024408
Holdemanella	Group	post_ltx	-0.725559827427035	0.589599994720945	304	90	0.220269785812611	0.300979325652347
Tannerellaceae	Group	post_ltx	-0.211075662103436	0.178036310792395	304	22	0.237554812247454	0.322138722668896
Roseburia	Group	post_ltx	0.571490055661587	0.490407813977905	304	280	0.245612155937723	0.325663525280389
Romboutsia	Group	post_ltx	0.569548434648766	0.488606700328446	304	144	0.24546410754427	0.325663525280389
Megasphaera	Group	post_ltx	0.557083330254302	0.476488506574249	304	86	0.244048304652421	0.325663525280389
f__Ruminococcaceae.g__unassigned	Group	post_ltx	-0.360440631588504	0.312078913730568	304	87	0.249821793957863	0.328221581380074
Faecalicoccus	Group	post_ltx	0.24036837128649	0.2087391303892	304	27	0.25120869636352	0.328221581380074
DTU089	Group	post_ltx	0.255297469909272	0.227109828363364	304	54	0.262620043401225	0.340644838904487
Prevotella	Group	post_ltx	-0.339670978235477	0.33373576402039	304	35	0.310296791343836	0.396736611789618
X.Ruminococcus._gauvreauii_group	Group	post_ltx	-0.603641716327434	0.590869174977215	304	181	0.308495471003041	0.396736611789618
Gastranaerophilales	Group	post_ltx	-0.481879330195585	0.476198121986366	304	90	0.313093962202337	0.397473895278145
Ruminococcus	Group	post_ltx	-0.565493945070391	0.597425812994259	304	188	0.345282277265569	0.435250194581246
Prevotella_9	Group	post_ltx	0.605565199597638	0.651192835587283	304	81	0.35379876992698	0.44286699172678
Dorea	Group	post_ltx	-0.326631915342658	0.388736159725089	304	289	0.402026548350425	0.49974133440782
Agathobacter	Group	post_ltx	0.492421463208773	0.603070682303178	304	210	0.41540347244549	0.512808424605123
UBA1819	Group	post_ltx	-0.345261509254063	0.46196898898417	304	176	0.455929783363022	0.558982405630006
Mogibacterium	Group	post_ltx	-0.263299603509981	0.356630545205086	304	78	0.461410608543362	0.561853734212666
Desulfovibrio	Group	post_ltx	-0.318923026042129	0.449331590851265	304	56	0.478870735998918	0.577983079035359
Anaerostipes	Group	post_ltx	-0.343822796661415	0.488908689374815	304	275	0.482913047378079	0.577983079035359
Monoglobus	Group	post_ltx	0.224522688045918	0.320317532768318	304	150	0.484343362320133	0.577983079035359
Oscillospira	Group	post_ltx	0.291359595707499	0.442629555159022	304	149	0.511316734995603	0.606130434200086
Peptococcus	Group	post_ltx	-0.175704136706023	0.276208729160366	304	46	0.525603454171854	0.618967225636591
Incertae_Sedis	Group	post_ltx	0.213461891259071	0.341472435059002	304	278	0.532784110820835	0.623322587169473
Frisingicoccus	Group	post_ltx	-0.189037753716789	0.305430723231673	304	31	0.536847092161867	0.623997594136196
Lactococcus	Group	post_ltx	0.17049705023725	0.288867123031843	304	60	0.555886455812387	0.641959197357531
X.Eubacterium._siraeum_group	Group	post_ltx	-0.191978849494262	0.329062279841673	304	51	0.560423676851517	0.643050244592445
f__Desulfovibrionaceae.g__uncultured	Group	post_ltx	-0.189572961076054	0.340973672160055	304	82	0.578990623005293	0.660123066993296
Olsenella	Group	post_ltx	0.185130389644482	0.341004624242258	304	55	0.587943043205916	0.666087371733284
Anaerotruncus	Group	post_ltx	0.125694338357179	0.237582899546836	304	79	0.597500526211329	0.672657825105836
Erysipelatoclostridium	Group	post_ltx	0.178193747286484	0.428999554372409	304	119	0.678415753942988	0.749607530591327
X.Eubacterium._eligens_group	Group	post_ltx	0.193366471506387	0.459799140715077	304	149	0.674642503106084	0.749607530591327
Subdoligranulum	Group	post_ltx	-0.242614105648752	0.582357505628098	304	255	0.677522793735444	0.749607530591327
Mitsuokella	Group	post_ltx	-0.0759965886526943	0.217709883936043	304	26	0.72748311931769	0.798840379016187
TM7x	Group	post_ltx	0.0656660692203361	0.191351689026652	304	63	0.731898447813713	0.798840379016187
Libanicoccus	Group	post_ltx	-0.0688978564008848	0.226317294858165	304	37	0.761193522314825	0.820805063218998
Merdibacter	Group	post_ltx	0.108149444664698	0.353674814728895	304	84	0.760161317856881	0.820805063218998
X.Eubacterium._ventriosum_group	Group	post_ltx	0.110421262961507	0.395363655883562	304	169	0.780380067156192	0.836455281562625
X.Eubacterium._coprostanoligenes_group	Group	post_ltx	-0.133293754237606	0.499171647618402	304	193	0.789787787370885	0.84150008297255
Anaerofustis	Group	post_ltx	-0.0450230107956999	0.173053599729462	304	55	0.795083428940339	0.842129785682371
Slackia	Group	post_ltx	-0.123442750630358	0.5015764852937	304	138	0.80591139853571	0.848577296105248
Fournierella	Group	post_ltx	-0.0778254235792207	0.340795300960151	304	71	0.819652871402204	0.856306546870546
X.Eubacterium._brachy_group	Group	post_ltx	-0.0664638853298976	0.296344038061632	304	104	0.822819698668905	0.856306546870546
Terrisporobacter	Group	post_ltx	0.0494984479952755	0.29955148123969	304	35	0.868965978751613	0.899103527147623
Blautia	Group	post_ltx	-0.0435953535893603	0.277748458365862	304	296	0.875474647219885	0.900631964668732
NK4A214_group	Group	post_ltx	-0.0375820674878094	0.44357878989118	304	121	0.932585623703441	0.953901866530948
Megamonas	Group	post_ltx	0.0289613185713068	0.430939791388457	304	46	0.946502178563099	0.96263573842497
Peptostreptococcus	Group	post_ltx	0.0126790129250502	0.314733181120373	304	72	0.967915344509288	0.978852241057415
Oribacterium	Group	post_ltx	0.00151379533338378	0.152515473556412	304	33	0.992094058504622	0.992094058504622
Parvimonas	Group	post_ltx	0.00244680805035978	0.221024336304061	304	61	0.991180919205561	0.992094058504622
