feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
f__Desulfovibrionaceae.g__uncultured	Group	post_ltx	-0.571821264976523	0.193766470462265	207	17	0.00409980491493333	0.0113960678991367
UCG.009	Group	post_ltx	-0.910336422358902	0.309598094953373	207	39	0.00421332708884924	0.0115164273761879
Holdemanella	Group	post_ltx	-1.05847542418393	0.370768111474821	207	26	0.00539514051100484	0.0145049679312261
Muribaculaceae	Group	post_ltx	-1.38467509435375	0.487668143022785	207	42	0.00564158782538334	0.0149229097316592
X.Eubacterium._ventriosum_group	Group	post_ltx	-1.29731813046561	0.462303193238127	207	109	0.00618742919122695	0.0161069585295432
f__Ruminococcaceae.g__unassigned	Group	post_ltx	-1.19240290854596	0.429041172321921	207	66	0.00666535306759325	0.01704866629658
Tannerellaceae	Group	post_ltx	-0.943031004613975	0.33972026174444	207	24	0.00675709334925426	0.01704866629658
Sutterella	Group	post_ltx	-2.25008523116556	0.818961712366619	207	138	0.00731752998016479	0.0181829532840458
X.Eubacterium._hallii_group	Group	post_ltx	-1.46893142361484	0.537578429454803	207	169	0.00761308368880752	0.0186350108203647
Frisingicoccus	Group	post_ltx	-0.783513604438118	0.290465888234023	207	18	0.00845314655815801	0.0203870005226164
o__Oscillospirales.f__uncultured.g__uncultured	Group	post_ltx	-0.207659897246935	0.0759553114314473	207	6	0.00858946447158676	0.0204155387440613
Collinsella	Group	post_ltx	-1.58439161404485	0.620423139957901	207	141	0.0124032844876265	0.0290591236567249
Oscillibacter	Group	post_ltx	-1.64808727533057	0.654427307016562	207	141	0.0136102084492222	0.0314376645869358
Peptococcus	Group	post_ltx	-1.09711004862154	0.437704016143148	207	46	0.0140623101345091	0.0320308175286041
Lachnospiraceae_NK4A136_group	Group	post_ltx	-1.49546043274694	0.614999738617934	207	125	0.0170973854962295	0.0384105646764607
Coprobacter	Group	post_ltx	-1.47174220142909	0.623865579261988	207	62	0.0205812993594668	0.045004441266034
Caproiciproducens	Group	post_ltx	-0.472020534739145	0.199816492142037	207	14	0.0203670730049607	0.045004441266034
X.Ruminococcus._torques_group	Group	post_ltx	-1.55706817730871	0.663722294850017	207	193	0.0212339190826798	0.0458205622310458
f__Eggerthellaceae.g__uncultured	Group	post_ltx	-1.15131624250884	0.498078078556537	207	57	0.0231797633694964	0.0487899657701908
Negativibacillus	Group	post_ltx	-1.1345059022506	0.491925596514172	207	96	0.0234878466771452	0.0487899657701908
X.Eubacterium._brachy_group	Group	post_ltx	-0.522522850085361	0.226342790201879	207	15	0.0235024835112504	0.0487899657701908
