feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Oscillibacter	Group	pre_ltx	-2.15654688857323	0.571458010778802	137	112	0.000313544624818667	0.00239548093361462
Lachnospiraceae_FCS020_group	Group	pre_ltx	-2.08189129508391	0.553728414881463	137	87	0.000330665744159958	0.002429121428252
Bacteroides	Group	pre_ltx	-2.21836534052358	0.595821897093298	137	133	0.000373442556432548	0.00264176030661543
f__Ruminococcaceae.g__uncultured	Group	pre_ltx	-1.70761667552048	0.472050073481102	137	93	0.000525940526961224	0.00358766573748549
Rothia	Group	pre_ltx	1.66139289635351	0.461649361703827	137	74	0.000557957868573805	0.00367482596198609
Holdemania	Group	pre_ltx	-1.43210334450373	0.40583642694985	137	64	0.000711304072331401	0.00452863592717659
f__Lachnospiraceae.g__unassigned	Group	pre_ltx	-1.90018066851351	0.554583041023434	137	133	0.000982633629617125	0.00605429107280228
f__Oscillospiraceae.g__uncultured	Group	pre_ltx	-2.17451844310063	0.647335430561897	137	92	0.00121455656893967	0.00707559015760072
X.Clostridium._methylpentosum_group	Group	pre_ltx	-1.11026382996901	0.330575099393184	137	40	0.0012224841633551	0.00707559015760072
Holdemanella	Group	pre_ltx	-1.60618254850597	0.484219767002622	137	42	0.00138392252082042	0.0077743882787265
Family_XIII_AD3011_group	Group	pre_ltx	-1.65145475562522	0.503127915182319	137	81	0.00154964293769439	0.00845662288856083
Intestinimonas	Group	pre_ltx	-1.77425084569649	0.554496251733783	137	111	0.00199640552413086	0.0105920404196943
Lacticaseibacillus	Group	pre_ltx	0.852309359719622	0.268383985756429	137	19	0.0021662416754723	0.0111824908112219
Flavonifractor	Group	pre_ltx	-1.92884779598225	0.625056176195622	137	114	0.0028206155774947	0.0141773046131971
Family_XIII_UCG.001	Group	pre_ltx	-1.19176104184137	0.392651129919905	137	51	0.00326519598479056	0.0159910880280768
Sphingobium	Group	pre_ltx	0.42053242666526	0.139642041541879	137	6	0.00348849512492582	0.0166575642215208
Klebsiella	Group	pre_ltx	2.04123656663231	0.684728707678785	137	20	0.00386418601871908	0.018001451940862
f__Desulfovibrionaceae.g__uncultured	Group	pre_ltx	-1.30613904485446	0.442897380521478	137	36	0.00422459504662645	0.0192118489025155
Christensenellaceae_R.7_group	Group	pre_ltx	-2.18837063120379	0.750334214897517	137	88	0.00463125228921096	0.0205713764474254
Phascolarctobacterium	Group	pre_ltx	-2.64224792137932	0.919346903685967	137	76	0.00523577317623335	0.0227280153786493
Lachnoclostridium	Group	pre_ltx	-1.06852822542719	0.376141187408365	137	131	0.00575568988400387	0.0241067076354296
Citrobacter	Group	pre_ltx	0.498532949035954	0.175743433403739	137	9	0.00580580393314011	0.0241067076354296
Porphyromonas	Group	pre_ltx	0.147739947105956	0.0532963712022182	137	4	0.00686411557734886	0.0278945973462475
Fusicatenibacter	Group	pre_ltx	-1.5084060763693	0.565235491363425	137	121	0.00927436150868827	0.0361510826154992
X.Eubacterium._hallii_group	Group	pre_ltx	-1.56362436066414	0.585467623426727	137	122	0.00926477170728952	0.0361510826154992
Colidextribacter	Group	pre_ltx	-1.62547863931021	0.611672913029926	137	109	0.00955746026084509	0.0363473924058872
f__Lactobacillaceae.g__unassigned	Group	pre_ltx	0.477422848532727	0.180277994227602	137	6	0.00970532467382328	0.0363473924058872
Lachnospiraceae_UCG.004	Group	pre_ltx	-1.44460626450387	0.562407700548791	137	114	0.0121534354703738	0.0446405033623346
