feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Streptococcus	Group	pre_ltx	1.31476291298822	0.391790333056673	411	385	0.000943719725613524	0.00387973664974449
Ralstonia	Group	pre_ltx	0.612279658803853	0.186949908871264	411	43	0.00121089006688058	0.00490991040817333
Enterorhabdus	Group	pre_ltx	-0.842549720156276	0.257585124980728	411	64	0.00127098912210138	0.00508395648840552
Pseudomonas	Country	NO	1.08443855931758	0.333238287861071	411	120	0.00131002902588268	0.00517024788881698
Enterorhabdus	Country	NO	-0.845312281031636	0.262350616704758	411	64	0.00149391624829352	0.00581841065124846
Agathobacter	Group	pre_ltx	-1.85929237697426	0.577786612311529	411	289	0.00151389109401966	0.00581963329649118
Oscillospira	Group	pre_ltx	-1.13734699175151	0.358089581987953	411	183	0.00173477496119318	0.00658324857068181
Klebsiella	Group	pre_ltx	1.40804654956287	0.444599955629608	411	51	0.00179102992764367	0.00671069441243703
X.Eubacterium._coprostanoligenes_group	Group	pre_ltx	-1.44147223440748	0.458139340802023	411	231	0.00191266179244974	0.00707684863206403
Muribaculaceae	Group	pre_ltx	-1.10281419556876	0.351152701445258	411	74	0.0019513294077395	0.00713078400852953
f__Desulfovibrionaceae.g__uncultured	Group	pre_ltx	-0.708676503030396	0.230008893902885	411	68	0.00236980155233925	0.00855440560356609
Lachnospiraceae_UCG.004	Country	NO	1.11946496609038	0.368881775191719	411	351	0.00273651574004366	0.00975914047051715
f__Coriobacteriales_Incertae_Sedis.g__uncultured	Group	pre_ltx	-0.82577014832734	0.274246873732986	411	82	0.00295105091085653	0.010398941304923
Family_XIII_UCG.001	Country	NO	0.823112379938447	0.276131931402257	411	149	0.00322782631608716	0.0111834319575463
Pseudomonas	Group	pre_ltx	0.964831252161026	0.324209849844863	411	120	0.00324924036604386	0.0111834319575463
Dielma	Group	pre_ltx	-0.836196896644976	0.281534117440106	411	58	0.00335990014474399	0.0114313844005083
Slackia	Group	pre_ltx	-1.228234480324	0.415601952403638	411	129	0.0035105466158816	0.0118082022534199
Veillonellaceae	Group	pre_ltx	0.662490008801383	0.224708093231142	411	30	0.0035755848858254	0.0118918328787002
Lachnospiraceae_ND3007_group	Group	pre_ltx	-1.40655741488896	0.478944791195903	411	282	0.00371760767515323	0.0122267985760595
X.Eubacterium._ruminantium_group	Group	pre_ltx	-0.65115969055751	0.222547238151736	411	52	0.00384818089841557	0.012491912804736
X.Eubacterium._siraeum_group	Country	NO	1.00355264775626	0.343440913593017	411	106	0.00388262154741795	0.012491912804736
Atopobium	Country	NO	-0.689504612315778	0.236501176516207	411	61	0.00396040501143426	0.0126051600363929
Clostridia_UCG.014	Country	NO	1.21781757000861	0.421693820264642	411	163	0.00431632039193263	0.0134487456422322
Intestinibacter	Group	pre_ltx	1.55488671423904	0.538074095867332	411	273	0.00429395923135514	0.0134487456422322
f__Christensenellaceae.g__unassigned	Group	pre_ltx	-1.0543414613072	0.366808741440165	411	93	0.00449836762230544	0.0138699668354418
Turicibacter	Country	NO	0.930797066758174	0.329871321280998	411	90	0.00527474120657946	0.0160961174963662
Bifidobacterium	Country	NO	-1.53012413760888	0.544082350288598	411	341	0.00542315652166786	0.0163801462287111
o__Lactobacillales.f__unassigned.g__unassigned	Country	NO	-0.93908470563223	0.335235191692479	411	136	0.00560206807119314	0.0167496176674057
Fusicatenibacter	Group	pre_ltx	-1.34760555993115	0.484234251399687	411	349	0.00591741058619368	0.0175155353351333
Lachnospiraceae_NK4A136_group	Group	pre_ltx	-1.2823309763946	0.46206356158541	411	245	0.00605343449487987	0.0177407585196479
RF39	Group	pre_ltx	-0.759659835808855	0.278387855937859	411	50	0.00695241765533648	0.0197876502498038
Agathobacter	Country	NO	1.60421653588982	0.5877905388724	411	289	0.00693241052292181	0.0197876502498038
Parasutterella	Group	pre_ltx	-1.52341549963094	0.557862692736843	411	194	0.00690135459146911	0.0197876502498038
Bacteroides	Group	pre_ltx	-1.10690758391147	0.40956261794082	411	389	0.00748671659864188	0.020816397219318
Howardella	Country	NO	-0.958941906050863	0.355031386787863	411	75	0.00752484629211834	0.020816397219318
Megasphaera	Country	NO	-0.792271325432439	0.292684916941134	411	53	0.0073914911792096	0.020816397219318
GCA.900066575	Country	NO	1.04977257785543	0.394128700064932	411	241	0.00837382969164597	0.0229504961919186
Butyricicoccus	Group	pre_ltx	-0.921053008125234	0.348080674257046	411	364	0.00880941128624506	0.0237692185091638
Escherichia.Shigella	Country	NO	2.065017098828	0.780718138078443	411	245	0.0088331555270541	0.0237692185091638
Lachnospira	Country	NO	1.29642390536616	0.490756382140819	411	274	0.00891393301242309	0.0237704880331282
Pseudoflavonifractor	Group	pre_ltx	-0.598751380227823	0.227971535723367	411	64	0.0093163258502972	0.0246217183186426
Peptococcus	Group	pre_ltx	-0.743546411308701	0.286757689625639	411	79	0.0102387787208605	0.0268201637289797
Lachnospiraceae_FCS020_group	Group	pre_ltx	-1.09740767240261	0.431114049812214	411	266	0.0116850415112791	0.0300762807594662
Ruminococcus	Group	pre_ltx	-1.31341622546572	0.515969881469894	411	273	0.0116809034778294	0.0300762807594662
Marvinbryantia	Country	NO	0.961833237983926	0.380725884224049	411	256	0.0123141448338161	0.0314223006104273
X.Eubacterium._siraeum_group	Group	pre_ltx	-0.848971806272876	0.337243808910622	411	106	0.0126228615135503	0.0316173875234093
f__Ruminococcaceae.g__uncultured	Country	NO	0.88450527765398	0.350973396262764	411	254	0.0125185030562451	0.0316173875234093
X.Eubacterium._brachy_group	Country	NO	-0.595302307641091	0.236726114273486	411	72	0.0127110443083976	0.0316173875234093
Tannerellaceae	Country	NO	0.631005401505141	0.254157986127359	411	54	0.0138803047869744	0.0339551257598713
Holdemanella	Group	pre_ltx	-1.09691964257616	0.441355154740727	411	103	0.0137881159556914	0.0339551257598713
f__Lachnospiraceae.g__unassigned	Country	NO	0.878624930022798	0.354480694288459	411	395	0.0140366867017627	0.0340562234731291
Frisingicoccus	Group	pre_ltx	-0.654782235300348	0.265331204926259	411	43	0.014467221535309	0.0348154274345648
Romboutsia	Group	pre_ltx	-1.03691141244652	0.424589652565028	411	157	0.0154915945288361	0.036979935326899
Ralstonia	Country	NO	0.463302721818087	0.192129879784075	411	43	0.0166124575668897	0.0393382995183948
Oscillospira	Country	NO	0.867996437226662	0.364777108953883	411	183	0.0182910425409495	0.0429694332708019
Acidaminococcus	Country	NO	-0.700429633349819	0.298324920881658	411	53	0.0198916875602148	0.0463617284867997
f__Eggerthellaceae.g__uncultured	Group	pre_ltx	-0.917993952589522	0.392353876301327	411	129	0.0203166933213044	0.0469823533055165
Rothia	Group	pre_ltx	0.678933693136657	0.292629436094072	411	126	0.021393943977566	0.0490018011437634
Prevotellaceae_NK3B31_group	Group	pre_ltx	-0.608646616420445	0.262955333920277	411	32	0.021686607938625	0.0490018011437634
X.Clostridium._innocuum_group	Group	pre_ltx	0.953074493213396	0.411355460450102	411	139	0.0215414794988843	0.0490018011437634
Paraprevotella	Group	pre_ltx	-0.982210396561316	0.425745950268446	411	130	0.0221129997495869	0.049586726711195
