2025-02-19 17:30:00.456339 INFO::Writing function arguments to log file
2025-02-19 17:30:00.460242 DEBUG::Function arguments
2025-02-19 17:30:00.462727 DEBUG::Output folder: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC
2025-02-19 17:30:00.464913 DEBUG::Min Abundance: 0.000000
2025-02-19 17:30:00.467024 DEBUG::Min Prevalence: 0.000000
2025-02-19 17:30:00.468677 DEBUG::Normalization: TSS
2025-02-19 17:30:00.469719 DEBUG::Transform: LOG
2025-02-19 17:30:00.470607 DEBUG::Analysis method: LM
2025-02-19 17:30:00.471501 DEBUG::Max significance: 0.050000
2025-02-19 17:30:00.472369 DEBUG::Random effects: Patient
2025-02-19 17:30:00.47321 DEBUG::Fixed effects: Group,Country
2025-02-19 17:30:00.474039 DEBUG::Correction method: BH
2025-02-19 17:30:00.476203 DEBUG::Standardize: TRUE
2025-02-19 17:30:00.477258 DEBUG::Cores: 1
2025-02-19 17:30:00.478111 INFO::Verifying options selected are valid
2025-02-19 17:30:00.480556 INFO::Determining format of input files
2025-02-19 17:30:00.482978 INFO::Input format is data samples as columns and metadata samples as rows
2025-02-19 17:30:00.490776 DEBUG::Transformed data so samples are rows
2025-02-19 17:30:00.493455 DEBUG::A total of 424 samples were found in both the data and metadata
2025-02-19 17:30:00.494723 DEBUG::Reordering data/metadata to use same sample ordering
2025-02-19 17:30:03.248709 INFO::Fitting model to feature number 32, Desulfovibrio
2025-02-19 17:30:03.356037 INFO::Fitting model to feature number 33, f__Desulfovibrionaceae.g__uncultured
2025-02-19 17:30:03.431585 INFO::Fitting model to feature number 34, Catenibacterium
2025-02-19 17:30:03.510663 INFO::Fitting model to feature number 35, Erysipelatoclostridium
2025-02-19 17:30:03.583305 INFO::Fitting model to feature number 36, Erysipelotrichaceae_UCG.003
2025-02-19 17:30:03.674624 INFO::Fitting model to feature number 37, Dielma
2025-02-19 17:30:03.760731 INFO::Fitting model to feature number 38, Holdemanella
2025-02-19 17:30:03.839293 INFO::Fitting model to feature number 39, Holdemania
2025-02-19 17:30:03.916811 INFO::Fitting model to feature number 40, Merdibacter
2025-02-19 17:30:03.989873 INFO::Fitting model to feature number 41, Turicibacter
2025-02-19 17:30:04.068895 INFO::Fitting model to feature number 42, X.Clostridium._innocuum_group
2025-02-19 17:30:04.145284 INFO::Fitting model to feature number 43, Lactococcus
2025-02-19 17:30:04.241964 INFO::Fitting model to feature number 44, Streptococcus
2025-02-19 17:30:04.317055 INFO::Fitting model to feature number 45, o__Lactobacillales.f__unassigned.g__unassigned
2025-02-19 17:30:04.395648 INFO::Fitting model to feature number 46, RF39
2025-02-19 17:30:04.472093 INFO::Fitting model to feature number 47, Gemella
2025-02-19 17:30:04.555116 INFO::Fitting model to feature number 48, Christensenellaceae_R.7_group
2025-02-19 17:30:04.630086 INFO::Fitting model to feature number 49, f__Christensenellaceae.g__unassigned
2025-02-19 17:30:04.709226 INFO::Fitting model to feature number 50, Clostridia_UCG.014
2025-02-19 17:30:04.783512 INFO::Fitting model to feature number 51, Clostridia_vadinBB60_group
2025-02-19 17:30:04.869799 INFO::Fitting model to feature number 52, Clostridium_sensu_stricto_1
2025-02-19 17:30:04.949357 INFO::Fitting model to feature number 53, Agathobacter
2025-02-19 17:30:05.022737 INFO::Fitting model to feature number 54, Anaerostipes
2025-02-19 17:30:05.103639 INFO::Fitting model to feature number 55, Blautia
2025-02-19 17:30:05.182119 INFO::Fitting model to feature number 56, CAG.56
2025-02-19 17:30:05.37532 INFO::Fitting model to feature number 57, Coprococcus
2025-02-19 17:30:05.469607 INFO::Fitting model to feature number 58, Dorea
2025-02-19 17:30:05.559967 INFO::Fitting model to feature number 59, Eisenbergiella
2025-02-19 17:30:05.648445 INFO::Fitting model to feature number 60, Frisingicoccus
2025-02-19 17:30:05.731069 INFO::Fitting model to feature number 61, Fusicatenibacter
2025-02-19 17:30:05.796798 INFO::Fitting model to feature number 62, GCA.900066575
2025-02-19 17:30:05.8808 INFO::Fitting model to feature number 63, Howardella
2025-02-19 17:30:05.960011 INFO::Fitting model to feature number 64, Hungatella
2025-02-19 17:30:06.028699 INFO::Fitting model to feature number 65, Lachnoclostridium
2025-02-19 17:30:06.117511 INFO::Fitting model to feature number 66, Lachnospira
2025-02-19 17:30:06.199891 INFO::Fitting model to feature number 67, Lachnospiraceae_FCS020_group
2025-02-19 17:30:06.275944 INFO::Fitting model to feature number 68, Lachnospiraceae_ND3007_group
2025-02-19 17:30:06.37169 INFO::Fitting model to feature number 69, Lachnospiraceae_NK4A136_group
2025-02-19 17:30:06.453057 INFO::Fitting model to feature number 70, Lachnospiraceae_UCG.004
2025-02-19 17:30:06.53613 INFO::Fitting model to feature number 71, Lachnospiraceae_UCG.010
2025-02-19 17:30:06.608236 INFO::Fitting model to feature number 72, Marvinbryantia
2025-02-19 17:30:06.685225 INFO::Fitting model to feature number 73, Roseburia
2025-02-19 17:30:06.772558 INFO::Fitting model to feature number 74, Sellimonas
2025-02-19 17:30:06.866233 INFO::Fitting model to feature number 75, Tuzzerella
2025-02-19 17:30:06.942502 INFO::Fitting model to feature number 76, Tyzzerella
2025-02-19 17:30:07.025911 INFO::Fitting model to feature number 77, X.Eubacterium._eligens_group
2025-02-19 17:30:07.114188 INFO::Fitting model to feature number 78, X.Eubacterium._hallii_group
2025-02-19 17:30:07.203839 INFO::Fitting model to feature number 79, X.Eubacterium._ruminantium_group
2025-02-19 17:30:07.287011 INFO::Fitting model to feature number 80, X.Eubacterium._ventriosum_group
2025-02-19 17:30:07.36874 INFO::Fitting model to feature number 81, X.Eubacterium._xylanophilum_group
2025-02-19 17:30:07.454319 INFO::Fitting model to feature number 82, X.Ruminococcus._gauvreauii_group
2025-02-19 17:30:07.53512 INFO::Fitting model to feature number 83, X.Ruminococcus._gnavus_group
2025-02-19 17:30:07.621677 INFO::Fitting model to feature number 84, X.Ruminococcus._torques_group
2025-02-19 17:30:07.723624 INFO::Fitting model to feature number 85, f__Lachnospiraceae.g__unassigned
2025-02-19 17:30:07.832525 INFO::Fitting model to feature number 86, Monoglobus
2025-02-19 17:30:07.957546 INFO::Fitting model to feature number 87, Butyricicoccus
2025-02-19 17:30:08.046175 INFO::Fitting model to feature number 88, UCG.009
2025-02-19 17:30:08.114716 INFO::Fitting model to feature number 89, Colidextribacter
2025-02-19 17:30:08.281603 INFO::Fitting model to feature number 90, Flavonifractor
2025-02-19 17:30:08.369354 INFO::Fitting model to feature number 91, Intestinimonas
2025-02-19 17:30:08.444829 INFO::Fitting model to feature number 92, NK4A214_group
2025-02-19 17:30:08.54719 INFO::Fitting model to feature number 93, Oscillibacter
2025-02-19 17:30:08.635847 INFO::Fitting model to feature number 94, Oscillospira
2025-02-19 17:30:08.71775 INFO::Fitting model to feature number 95, Pseudoflavonifractor
2025-02-19 17:30:08.784724 INFO::Fitting model to feature number 96, UCG.002
2025-02-19 17:30:08.864053 INFO::Fitting model to feature number 97, UCG.003
2025-02-19 17:30:08.960947 INFO::Fitting model to feature number 98, UCG.005
2025-02-19 17:30:09.042823 INFO::Fitting model to feature number 99, f__Oscillospiraceae.g__unassigned
2025-02-19 17:30:09.132139 INFO::Fitting model to feature number 100, f__Oscillospiraceae.g__uncultured
2025-02-19 17:30:09.201509 INFO::Fitting model to feature number 101, Anaerofilum
2025-02-19 17:30:09.287699 INFO::Fitting model to feature number 102, Anaerotruncus
2025-02-19 17:30:09.381645 INFO::Fitting model to feature number 103, CAG.352
2025-02-19 17:30:09.468518 INFO::Fitting model to feature number 104, Candidatus_Soleaferrea
2025-02-19 17:30:09.553693 INFO::Fitting model to feature number 105, DTU089
2025-02-19 17:30:09.61781 INFO::Fitting model to feature number 106, Faecalibacterium
2025-02-19 17:30:09.706794 INFO::Fitting model to feature number 107, Fournierella
2025-02-19 17:30:09.773773 INFO::Fitting model to feature number 108, Incertae_Sedis
2025-02-19 17:30:09.848024 INFO::Fitting model to feature number 109, Negativibacillus
2025-02-19 17:30:09.968486 INFO::Fitting model to feature number 110, Paludicola
2025-02-19 17:30:10.055948 INFO::Fitting model to feature number 111, Ruminococcus
2025-02-19 17:30:10.156201 INFO::Fitting model to feature number 112, Subdoligranulum
2025-02-19 17:30:10.224622 INFO::Fitting model to feature number 113, UBA1819
2025-02-19 17:30:10.296355 INFO::Fitting model to feature number 114, X.Eubacterium._siraeum_group
2025-02-19 17:30:10.365709 INFO::Fitting model to feature number 115, f__Ruminococcaceae.g__unassigned
2025-02-19 17:30:10.440563 INFO::Fitting model to feature number 116, f__Ruminococcaceae.g__uncultured
2025-02-19 17:30:10.517421 INFO::Fitting model to feature number 117, UCG.010
2025-02-19 17:30:10.596121 INFO::Fitting model to feature number 118, X.Clostridium._methylpentosum_group
2025-02-19 17:30:10.694274 INFO::Fitting model to feature number 119, X.Eubacterium._coprostanoligenes_group
2025-02-19 17:30:10.754513 INFO::Fitting model to feature number 120, Peptococcus
2025-02-19 17:30:10.819332 INFO::Fitting model to feature number 121, f__Peptococcaceae.g__uncultured
2025-02-19 17:30:10.964382 INFO::Fitting model to feature number 122, Family_XIII_AD3011_group
2025-02-19 17:30:11.041558 INFO::Fitting model to feature number 123, Family_XIII_UCG.001
2025-02-19 17:30:11.113784 INFO::Fitting model to feature number 124, Mogibacterium
2025-02-19 17:30:11.18764 INFO::Fitting model to feature number 125, X.Eubacterium._brachy_group
2025-02-19 17:30:11.262396 INFO::Fitting model to feature number 126, Parvimonas
2025-02-19 17:30:11.330479 INFO::Fitting model to feature number 127, Intestinibacter
2025-02-19 17:30:11.400148 INFO::Fitting model to feature number 128, Peptostreptococcus
2025-02-19 17:30:11.478063 INFO::Fitting model to feature number 129, Romboutsia
2025-02-19 17:30:11.578795 INFO::Fitting model to feature number 130, Terrisporobacter
2025-02-19 17:30:11.66693 INFO::Fitting model to feature number 131, Acidaminococcus
2025-02-19 17:30:11.76042 INFO::Fitting model to feature number 132, Phascolarctobacterium
2025-02-19 17:30:11.842544 INFO::Fitting model to feature number 133, Dialister
2025-02-19 17:30:11.917725 INFO::Fitting model to feature number 134, Megasphaera
2025-02-19 17:30:12.009279 INFO::Fitting model to feature number 135, Veillonella
2025-02-19 17:30:12.091439 INFO::Fitting model to feature number 136, Fusobacterium
2025-02-19 17:30:12.165387 INFO::Fitting model to feature number 137, o__Rhodospirillales.f__uncultured.g__uncultured
2025-02-19 17:30:12.247619 INFO::Fitting model to feature number 138, Parasutterella
2025-02-19 17:30:12.339341 INFO::Fitting model to feature number 139, Sutterella
2025-02-19 17:30:12.410728 INFO::Fitting model to feature number 140, Escherichia.Shigella
2025-02-19 17:30:12.491037 INFO::Fitting model to feature number 141, Haemophilus
2025-02-19 17:30:12.558622 INFO::Fitting model to feature number 142, Akkermansia
2025-02-19 17:30:12.639518 INFO::Fitting model to feature number 143, Corynebacterium
2025-02-19 17:30:12.716104 INFO::Fitting model to feature number 144, Olsenella
2025-02-19 17:30:12.788054 INFO::Fitting model to feature number 145, Faecalitalea
2025-02-19 17:30:12.862348 INFO::Fitting model to feature number 146, f__Erysipelotrichaceae.g__unassigned
2025-02-19 17:30:12.94349 INFO::Fitting model to feature number 147, Enterococcus
2025-02-19 17:30:13.018234 INFO::Fitting model to feature number 148, Lactobacillus
2025-02-19 17:30:13.103623 INFO::Fitting model to feature number 149, Ligilactobacillus
2025-02-19 17:30:13.183422 INFO::Fitting model to feature number 150, Staphylococcus
2025-02-19 17:30:13.257726 INFO::Fitting model to feature number 151, Lachnospiraceae_UCG.003
2025-02-19 17:30:13.336287 INFO::Fitting model to feature number 152, Megamonas
2025-02-19 17:30:13.415363 INFO::Fitting model to feature number 153, Allisonella
2025-02-19 17:30:13.491179 INFO::Fitting model to feature number 154, TM7x
2025-02-19 17:30:13.670142 INFO::Fitting model to feature number 155, Sphingobium
2025-02-19 17:30:13.747989 INFO::Fitting model to feature number 156, Klebsiella
2025-02-19 17:30:13.831095 INFO::Fitting model to feature number 157, f__Enterobacteriaceae.g__unassigned
2025-02-19 17:30:13.903573 INFO::Fitting model to feature number 158, Actinobacillus
2025-02-19 17:30:13.978387 INFO::Fitting model to feature number 159, Pseudomonas
2025-02-19 17:30:14.081921 INFO::Counting total values for each feature
2025-02-19 17:30:14.101739 INFO::Writing filtered data to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/features/filtered_data.tsv
2025-02-19 17:30:14.233882 INFO::Writing filtered, normalized data to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/features/filtered_data_norm.tsv
2025-02-19 17:30:14.436856 INFO::Writing filtered, normalized, transformed data to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/features/filtered_data_norm_transformed.tsv
2025-02-19 17:30:14.682496 WARNING::Deleting existing residuals file: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/residuals.rds
2025-02-19 17:30:14.686036 INFO::Writing residuals to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/residuals.rds
2025-02-19 17:30:14.72409 WARNING::Deleting existing fitted file: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/fitted.rds
2025-02-19 17:30:14.729208 INFO::Writing fitted values to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/fitted.rds
2025-02-19 17:30:14.752948 WARNING::Deleting existing ranef file: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/ranef.rds
2025-02-19 17:30:14.756461 INFO::Writing extracted random effects to file ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/fits/ranef.rds
2025-02-19 17:30:14.771822 INFO::Writing all results to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/all_results.tsv
2025-02-19 17:30:14.785065 INFO::Writing the significant results (those which are less than or equal to the threshold of 0.050000 ) to file (ordered by increasing q-values): ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/significant_results.tsv
2025-02-19 17:30:14.791604 INFO::Writing heatmap of significant results to file: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC/heatmap.pdf
2025-02-19 17:30:14.897972 INFO::Writing association plots (one for each significant association) to output folder: ../intermediate_files/maaslin/Q2/genus/healthy vs Groupnon-rPSC
2025-02-19 17:30:14.907111 INFO::Plotting associations from most to least significant, grouped by metadata
2025-02-19 17:30:14.911331 INFO::Plotting data for metadata number 1, Group
2025-02-19 17:30:14.91603 INFO::Creating boxplot for categorical data, Group vs Odoribacter
2025-02-19 17:30:15.119258 INFO::Creating boxplot for categorical data, Group vs Haemophilus
2025-02-19 17:30:15.3372 INFO::Creating boxplot for categorical data, Group vs Veillonella
2025-02-19 17:30:15.560754 INFO::Creating boxplot for categorical data, Group vs Intestinimonas
2025-02-19 17:30:15.787872 INFO::Creating boxplot for categorical data, Group vs Sphingobium
2025-02-19 17:30:16.016014 INFO::Creating boxplot for categorical data, Group vs Lachnoclostridium
2025-02-19 17:30:16.230841 INFO::Creating boxplot for categorical data, Group vs Colidextribacter
2025-02-19 17:30:16.450101 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._methylpentosum_group
2025-02-19 17:30:16.676741 INFO::Creating boxplot for categorical data, Group vs Family_XIII_UCG.001
2025-02-19 17:30:17.00609 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__uncultured
2025-02-19 17:30:17.218184 INFO::Creating boxplot for categorical data, Group vs f__Enterobacteriaceae.g__unassigned
2025-02-19 17:30:17.42511 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__unassigned
2025-02-19 17:30:17.653641 INFO::Creating boxplot for categorical data, Group vs o__Rhodospirillales.f__uncultured.g__uncultured
2025-02-19 17:30:17.857181 INFO::Creating boxplot for categorical data, Group vs Parabacteroides
2025-02-19 17:30:18.083681 INFO::Creating boxplot for categorical data, Group vs Christensenellaceae_R.7_group
2025-02-19 17:30:18.306406 INFO::Creating boxplot for categorical data, Group vs Clostridia_UCG.014
2025-02-19 17:30:18.533939 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.010
2025-02-19 17:30:18.763296 INFO::Creating boxplot for categorical data, Group vs Butyricimonas
2025-02-19 17:30:18.982764 INFO::Creating boxplot for categorical data, Group vs Oscillibacter
2025-02-19 17:30:19.322295 INFO::Creating boxplot for categorical data, Group vs Alistipes
2025-02-19 17:30:19.550074 INFO::Creating boxplot for categorical data, Group vs Escherichia.Shigella
2025-02-19 17:30:19.771814 INFO::Creating boxplot for categorical data, Group vs Streptococcus
2025-02-19 17:30:19.986981 INFO::Creating boxplot for categorical data, Group vs Family_XIII_AD3011_group
2025-02-19 17:30:20.196358 INFO::Creating boxplot for categorical data, Group vs f__Lachnospiraceae.g__unassigned
2025-02-19 17:30:20.407179 INFO::Creating boxplot for categorical data, Group vs GCA.900066575
2025-02-19 17:30:20.741475 INFO::Creating boxplot for categorical data, Group vs UCG.005
2025-02-19 17:30:20.950413 INFO::Creating boxplot for categorical data, Group vs Enterococcus
2025-02-19 17:30:21.175586 INFO::Creating boxplot for categorical data, Group vs Dialister
2025-02-19 17:30:21.37835 INFO::Creating boxplot for categorical data, Group vs Holdemania
2025-02-19 17:30:21.728683 INFO::Creating boxplot for categorical data, Group vs f__Eggerthellaceae.g__uncultured
2025-02-19 17:30:21.968265 INFO::Creating boxplot for categorical data, Group vs Marvinbryantia
2025-02-19 17:30:22.218326 INFO::Creating boxplot for categorical data, Group vs f__Peptococcaceae.g__uncultured
2025-02-19 17:30:22.447762 INFO::Creating boxplot for categorical data, Group vs Phascolarctobacterium
2025-02-19 17:30:22.681612 INFO::Creating boxplot for categorical data, Group vs Coprococcus
2025-02-19 17:30:22.908298 INFO::Creating boxplot for categorical data, Group vs UCG.002
2025-02-19 17:30:23.173898 INFO::Creating boxplot for categorical data, Group vs CAG.56
2025-02-19 17:30:23.430264 INFO::Creating boxplot for categorical data, Group vs X.Clostridium._innocuum_group
2025-02-19 17:30:23.661057 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_UCG.004
2025-02-19 17:30:23.918621 INFO::Creating boxplot for categorical data, Group vs f__Oscillospiraceae.g__uncultured
2025-02-19 17:30:24.131594 INFO::Creating boxplot for categorical data, Group vs Clostridium_sensu_stricto_1
2025-02-19 17:30:24.462662 INFO::Creating boxplot for categorical data, Group vs Lactobacillus
2025-02-19 17:30:24.697341 INFO::Creating boxplot for categorical data, Group vs UCG.009
2025-02-19 17:30:24.9097 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_NK4A136_group
2025-02-19 17:30:25.131921 INFO::Creating boxplot for categorical data, Group vs Corynebacterium
2025-02-19 17:30:25.386662 INFO::Creating boxplot for categorical data, Group vs Erysipelotrichaceae_UCG.003
2025-02-19 17:30:25.612706 INFO::Creating boxplot for categorical data, Group vs Clostridia_vadinBB60_group
2025-02-19 17:30:25.844775 INFO::Creating boxplot for categorical data, Group vs Pseudomonas
2025-02-19 17:30:26.069614 INFO::Creating boxplot for categorical data, Group vs Barnesiella
2025-02-19 17:30:26.278445 INFO::Creating boxplot for categorical data, Group vs Enterorhabdus
2025-02-19 17:30:26.662967 INFO::Creating boxplot for categorical data, Group vs Negativibacillus
2025-02-19 17:30:27.036413 INFO::Creating boxplot for categorical data, Group vs Klebsiella
2025-02-19 17:30:27.273889 INFO::Creating boxplot for categorical data, Group vs CAG.352
2025-02-19 17:30:27.475475 INFO::Creating boxplot for categorical data, Group vs Muribaculaceae
2025-02-19 17:30:27.69542 INFO::Creating boxplot for categorical data, Group vs Fusobacterium
2025-02-19 17:30:27.922485 INFO::Creating boxplot for categorical data, Group vs Paraprevotella
2025-02-19 17:30:28.138216 INFO::Creating boxplot for categorical data, Group vs Fusicatenibacter
2025-02-19 17:30:28.339604 INFO::Creating boxplot for categorical data, Group vs f__Barnesiellaceae.g__uncultured
2025-02-19 17:30:28.549358 INFO::Creating boxplot for categorical data, Group vs Candidatus_Soleaferrea
2025-02-19 17:30:28.747329 INFO::Creating boxplot for categorical data, Group vs Actinomyces
2025-02-19 17:30:28.950831 INFO::Creating boxplot for categorical data, Group vs f__Coriobacteriales_Incertae_Sedis.g__uncultured
2025-02-19 17:30:29.173336 INFO::Creating boxplot for categorical data, Group vs Adlercreutzia
2025-02-19 17:30:29.526136 INFO::Creating boxplot for categorical data, Group vs f__Christensenellaceae.g__unassigned
2025-02-19 17:30:29.74586 INFO::Creating boxplot for categorical data, Group vs Coprobacter
2025-02-19 17:30:29.954933 INFO::Creating boxplot for categorical data, Group vs Dielma
2025-02-19 17:30:30.1702 INFO::Creating boxplot for categorical data, Group vs Gordonibacter
2025-02-19 17:30:30.377261 INFO::Creating boxplot for categorical data, Group vs Paludicola
2025-02-19 17:30:30.587398 INFO::Creating boxplot for categorical data, Group vs Roseburia
2025-02-19 17:30:30.804892 INFO::Creating boxplot for categorical data, Group vs Faecalibacterium
2025-02-19 17:30:31.022547 INFO::Creating boxplot for categorical data, Group vs Flavonifractor
2025-02-19 17:30:31.230102 INFO::Creating boxplot for categorical data, Group vs Parasutterella
2025-02-19 17:30:31.440956 INFO::Creating boxplot for categorical data, Group vs X.Ruminococcus._gnavus_group
2025-02-19 17:30:31.821103 INFO::Creating boxplot for categorical data, Group vs Sutterella
2025-02-19 17:30:32.047136 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_FCS020_group
2025-02-19 17:30:32.253429 INFO::Creating boxplot for categorical data, Group vs Pseudoflavonifractor
2025-02-19 17:30:32.465149 INFO::Creating boxplot for categorical data, Group vs Allisonella
2025-02-19 17:30:32.677131 INFO::Creating boxplot for categorical data, Group vs Hungatella
2025-02-19 17:30:32.887358 INFO::Creating boxplot for categorical data, Group vs Tannerellaceae
2025-02-19 17:30:33.09859 INFO::Creating boxplot for categorical data, Group vs Prevotellaceae_NK3B31_group
2025-02-19 17:30:33.311739 INFO::Creating boxplot for categorical data, Group vs Ruminococcus
2025-02-19 17:30:33.532092 INFO::Creating boxplot for categorical data, Group vs Gemella
2025-02-19 17:30:33.739734 INFO::Creating boxplot for categorical data, Group vs Lachnospiraceae_ND3007_group
2025-02-19 17:30:34.077209 INFO::Creating boxplot for categorical data, Group vs f__Ruminococcaceae.g__unassigned
2025-02-19 17:30:34.314227 INFO::Creating boxplot for categorical data, Group vs UCG.003
2025-02-19 17:30:34.522117 INFO::Creating boxplot for categorical data, Group vs Bacteroides
2025-02-19 17:30:34.748108 INFO::Creating boxplot for categorical data, Group vs Staphylococcus
2025-02-19 17:30:34.972826 INFO::Creating boxplot for categorical data, Group vs Ligilactobacillus
2025-02-19 17:30:35.191522 INFO::Creating boxplot for categorical data, Group vs RF39
