feature	Actinomyces	Bifidobacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Adlercreutzia	Eggerthella	Enterorhabdus	Gordonibacter	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	f__Barnesiellaceae.g__uncultured	Butyricimonas	Odoribacter	Muribaculaceae	Alloprevotella	Paraprevotella	Prevotella	Prevotella_7	Prevotella_9	Prevotellaceae_NK3B31_group	f__Prevotellaceae.g__uncultured	Alistipes	Parabacteroides	Tannerellaceae	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Catenibacterium	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Dielma	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Solobacterium	Turicibacter	X.Clostridium._innocuum_group	Granulicatella	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	RF39	Gemella	Christensenella	Christensenellaceae_R.7_group	f__Christensenellaceae.g__unassigned	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Anaerofustis	Defluviitaleaceae_UCG.011	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Frisingicoccus	Fusicatenibacter	GCA.900066575	Howardella	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Oribacterium	Roseburia	Sellimonas	Tuzzerella	Tyzzerella	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	UCG.009	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	Pseudoflavonifractor	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerofilum	Anaerotruncus	CAG.352	Candidatus_Soleaferrea	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Paludicola	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	UCG.010	X.Clostridium._methylpentosum_group	X.Eubacterium._coprostanoligenes_group	Peptococcus	f__Peptococcaceae.g__uncultured	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Terrisporobacter	Acidaminococcus	Phascolarctobacterium	Megamonas	Mitsuokella	Allisonella	Dialister	Megasphaera	Veillonella	Fusobacterium	TM7x	o__Rhodospirillales.f__uncultured.g__uncultured	Parasutterella	Sutterella	Escherichia.Shigella	Actinobacillus	Haemophilus	Victivallis	Akkermansia	Corynebacterium	Campylobacter	Faecalicoccus	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lactobacillus	Ligilactobacillus	Staphylococcus	DTU089	X.Eubacterium._nodatum_group	Anaerococcus	Finegoldia	Peptoniphilus	Veillonellaceae	f__Xanthobacteraceae.g__unassigned	Sphingobium	Neisseria	Klebsiella	f__Enterobacteriaceae.g__unassigned	Aggregatibacter	Pseudomonas
run02-154	35	30	3	0	0	0	1320	0	0	20	0	0	0	107	0	3575	188	277	0	39	56	0	0	0	3	0	0	0	0	116	46	0	87	167	0	75	0	0	0	0	0	667	0	0	0	0	10	0	0	126	20	0	3	0	0	0	0	0	881	0	0	38	14	1509	0	0	545	0	0	41	0	0	0	282	0	0	0	0	0	0	0	0	2639	0	6	0	7	0	87	0	0	0	37	310	2966	388	0	99	0	0	22	12	0	6	0	0	0	0	0	0	0	0	0	0	0	1357	0	84	0	0	0	1816	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	4	0	0	571	22	0	0	0	0	2	159	23	0	94	0	512	294	0	34	0	0	2	0	0	0	0	0	0	0	0	0	13	46	25	0	0	21	0	90	0	0	0
run02-155	79	1162	54	12	0	0	1100	0	0	14	0	0	104	116	0	3776	65	18	0	0	0	0	0	0	0	0	0	0	0	8	28	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	1062	83	0	24	0	0	0	0	0	10	0	0	25	330	1126	0	90	3736	0	0	0	0	0	33	326	307	2	12	0	0	0	0	4	1269	0	0	0	0	0	172	0	0	0	132	526	2905	783	0	0	0	0	8	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	34	0	0	0	67	4	0	0	0	0	0	0	0	0	0	0	3	0	19	96	0	4	0	0	197	0	0	2	4	0	549	2194	19	0	0	326	211	0	110	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	7	22	0	104	0	10
run02-156	71	540	0	0	0	0	1940	0	0	54	0	0	0	0	0	6279	0	0	0	0	0	0	0	0	78	0	0	0	0	0	771	0	0	0	0	0	0	0	645	0	2	0	0	0	0	0	201	0	0	371	0	0	74	0	0	0	0	0	123	0	0	19	0	3358	137	110	1433	0	0	0	0	0	39	842	0	224	0	0	0	135	0	0	6009	38	0	0	0	0	334	0	25	0	122	2472	745	1800	0	9	0	143	131	0	0	0	82	0	0	0	74	0	0	0	0	0	0	3213	41	164	0	0	30	1817	0	0	78	0	0	0	46	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	161	0	158	0	0	6	0	0	0	0	0	118	0	0	0	95	0	0	0	75	353	0	0	0	73	226
run02-157	7	333	0	0	0	0	1279	0	22	5	18	24	106	56	60	4381	1552	59	75	0	566	0	0	0	0	0	1275	0	0	1989	897	0	160	323	216	0	0	0	87	0	0	0	12	0	0	9	2	0	0	54	0	149	0	0	190	0	66	304	0	0	0	174	168	1352	24	915	760	0	0	582	9	31	0	164	22	55	68	60	72	307	21	0	295	0	0	0	13	9	166	4	62	4	115	0	772	1127	65	65	0	25	61	72	4	88	10	0	1906	154	486	7	327	0	26	0	2	1451	0	32	52	2	733	2650	29	38	21	84	25	0	488	0	0	163	6	0	24	0	279	0	35	0	0	684	0	0	0	71	0	25	0	0	689	6	465	0	0	0	0	44	0	0	0	0	3	0	0	0	0	14	0	0	0	0	0	6	0	873	0	0	0
run02-158	0	26	0	0	0	0	604	0	9	116	0	0	0	44	0	4435	329	99	0	0	0	0	0	0	0	0	0	0	0	171	205	0	0	120	0	0	0	0	215	0	0	1235	2	0	0	0	13	0	0	4	0	0	0	0	7	21	0	0	5	0	0	16	90	914	0	99	1864	0	0	264	29	0	2	475	66	0	120	27	108	0	6	0	212	0	2	0	0	4	159	0	7	0	0	258	456	425	5	60	0	0	48	28	0	0	0	0	349	11	50	0	18	0	2	0	0	995	0	68	0	0	82	125	28	0	0	0	0	0	0	0	0	13	0	0	0	0	652	0	0	22	54	128	0	0	0	0	47	27	11	0	30	19	601	288	6	25	0	692	13	0	0	0	13	6	0	0	0	0	23	20	29	0	0	18	0	0	0	0	167
run02-159	6	198	2	0	0	0	129	0	101	0	0	4	0	181	0	2010	764	36	0	49	0	0	0	0	0	0	0	0	0	289	55	0	12	17	0	0	0	0	182	6	0	0	2	0	0	0	14	0	0	127	0	0	0	0	10	0	0	5	0	0	0	356	135	1722	0	107	204	5	0	0	5	0	0	53	4	11	40	50	30	132	50	0	478	0	0	0	86	0	236	0	5	0	0	29	671	51	82	20	0	39	20	20	0	121	20	0	165	6	41	0	64	0	2	0	0	2348	0	2	23	0	80	25	5	0	0	16	0	0	39	0	0	0	0	0	0	0	2	0	17	0	0	0	0	0	0	46	0	2	0	0	0	2	54	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run02-160	46	5463	18	2	0	0	678	30	38	5	0	16	0	14	0	992	257	5	0	21	19	0	0	23	0	0	34	0	0	275	313	0	0	106	227	5	0	0	8	0	0	0	2	21	0	0	0	0	3	329	5	0	0	0	276	95	206	64	0	3	0	149	313	947	3	477	291	0	0	122	0	0	0	24	0	18	27	2	9	13	7	0	89	0	0	0	5	6	81	0	20	4	60	0	40	76	5	8	17	16	7	2	59	31	8	0	579	10	476	34	69	0	3	0	0	339	0	54	36	5	718	241	0	0	0	86	59	0	256	14	9	35	2	2	0	4	2	0	90	0	0	80	0	0	0	7	0	4	5	0	0	28	0	0	0	69	9	861	4	0	0	2	0	0	0	8	0	2	0	0	0	0	0	12	4	0	0	7	2
run02-161	9	756	4	0	53	11	1094	0	0	0	0	0	114	29	8	1624	143	0	0	5	29	0	51	4	0	0	1333	0	0	101	282	40	0	18	190	8	0	0	184	0	0	1154	0	0	85	0	3	0	0	439	10	0	10	0	0	0	17	2	11	0	0	202	38	2852	0	231	505	0	0	385	4	65	0	100	0	8	161	20	6	366	6	0	144	6	0	0	0	0	71	0	0	0	1926	0	478	400	0	41	0	13	11	14	12	36	0	0	315	0	33	7	19	0	9	0	0	700	36	71	59	0	16	175	4	10	0	4	2	0	18	24	0	14	4	85	5	0	0	0	15	0	0	256	0	111	21	0	0	107	0	0	0	9	50	261	74	152	0	12	0	2	0	172	0	0	0	0	3	2	0	0	0	0	0	0	0	0	6	5	7
run02-162	0	787	0	0	0	0	663	0	0	0	6	0	170	141	0	3642	18	2	0	0	0	0	0	99	0	0	1510	0	0	61	52	0	0	10	0	11	0	0	859	0	0	1223	0	0	0	0	6	0	0	20	4	0	3	0	0	0	0	0	0	0	0	437	152	3110	0	265	648	0	0	274	55	0	0	231	0	3	13	0	18	0	3	0	843	0	0	0	93	0	518	0	0	0	610	0	386	244	5	79	0	13	8	0	0	8	3	0	49	6	3	0	4	0	0	0	0	1587	0	69	0	0	0	1350	2	0	0	0	0	0	0	0	0	7	0	0	0	0	60	0	0	0	32	0	217	0	0	153	0	6	0	0	0	0	369	1741	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0
run02-163	7	587	0	0	0	0	1761	0	0	0	0	11	0	50	0	4024	0	0	0	112	0	0	0	0	0	0	1032	0	0	100	1237	0	0	128	0	64	0	0	0	0	0	0	0	0	0	0	9	0	0	130	2	0	10	0	0	0	0	0	0	0	0	0	410	1350	0	0	360	0	0	90	0	0	4	573	82	0	93	0	515	38	0	0	46	63	3	0	60	0	80	0	0	0	167	278	1579	335	15	160	0	0	75	0	5	0	0	0	0	0	0	0	37	0	0	0	0	2906	0	13	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	34	0	14	262	1154	2	0	996	0	0	0	0	582	50	1269	29	0	0	0	645	78	0	87	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	380	0	8	0	0	174	2	3
run02-164	0	2267	0	0	0	0	1272	0	0	0	0	0	0	0	0	6096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	0	0	97	0	0	110	0	0	0	0	4	0	0	1663	0	0	0	0	2	0	0	0	129	0	0	0	74	1320	0	704	556	0	0	168	0	0	0	171	136	23	90	0	0	0	10	0	907	2	5	8	0	0	107	0	124	0	88	1947	43	1064	127	283	0	277	54	0	0	0	0	0	52	0	0	0	44	0	26	0	0	923	0	10	0	0	56	96	10	0	0	0	0	0	23	0	0	0	0	0	0	0	394	0	50	0	0	0	0	0	0	159	717	37	0	0	388	0	291	591	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0
run02-165	5	170	0	0	0	0	0	0	343	0	0	0	0	0	0	4041	867	0	0	0	0	0	0	0	0	0	0	0	0	89	370	0	702	248	0	0	0	55	0	0	517	0	0	19	0	0	41	0	0	21	6	0	0	0	0	0	0	0	0	0	0	0	109	3104	0	1234	16	38	0	0	17	0	4	372	0	0	0	0	24	43	0	0	285	176	183	0	96	3	269	0	81	5	0	59	2783	937	6	130	0	129	306	13	0	38	61	37	0	27	0	0	35	0	0	0	10	300	0	219	0	0	0	251	756	0	0	2	0	0	41	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	5	216	0	0	0	0	238	320	0	0	0	5	0	4749	7	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	2
run02-166	0	197	4	0	0	0	580	0	0	0	0	3	57	88	0	3893	166	0	0	0	0	0	0	82	0	0	0	0	0	222	60	0	0	101	0	0	0	0	452	0	0	0	0	0	0	60	10	0	0	817	0	0	2	0	0	0	0	0	11	0	0	561	70	1426	180	374	320	0	0	94	0	0	0	83	9	4	67	0	0	19	8	0	311	0	9	0	0	0	87	0	19	0	0	0	851	188	6	30	0	0	130	13	0	10	3	0	602	0	0	0	0	0	7	0	3	1130	0	48	0	0	0	436	0	0	0	8	0	0	8	0	0	0	0	0	0	0	0	0	143	0	0	135	0	40	21	0	0	20	365	0	0	0	256	62	0	76	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	4
run02-169	13	185	0	0	0	6	1430	8	18	17	8	0	192	0	0	3359	147	438	38	25	49	0	0	118	0	0	0	0	0	261	73	0	805	169	0	0	0	0	250	3	0	0	6	0	0	0	0	0	0	150	7	57	0	0	10	0	0	0	124	0	0	196	79	1636	34	1267	952	0	0	450	24	0	0	239	85	6	67	6	13	178	10	0	665	0	0	0	0	0	162	0	23	5	212	103	1895	528	32	171	0	28	26	11	55	46	13	0	732	5	105	8	115	0	0	0	0	2562	0	69	8	0	594	892	20	26	0	26	0	0	35	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	15	164	60	27	3	0	0	11	199	2020	0	32	13	506	4	2	0	0	0	0	0	0	0	0	0	0	0	0	4	12	3	0	2	0	10
run02-170	31	231	15	0	7	0	356	0	0	0	0	0	55	15	13	3400	220	43	0	46	10	0	0	0	0	0	855	20	0	237	184	0	0	80	0	12	78	0	0	0	0	0	0	64	0	0	6	0	0	320	5	14	6	0	258	0	80	11	310	0	0	43	9	1077	25	557	133	0	0	33	69	0	0	14	0	31	0	0	19	94	5	0	311	0	11	0	22	0	198	0	0	0	0	0	1563	1356	0	37	0	22	47	5	22	16	22	0	195	15	105	10	18	10	0	0	0	2561	0	56	27	0	9	496	4	5	0	14	6	0	44	0	0	5	0	0	0	0	0	0	0	0	31	0	0	0	0	129	0	18	9	0	75	0	144	0	36	67	0	0	3	0	65	0	2	0	4	0	0	0	0	5	2	0	0	8	0	0	64	31	0
run02-171	7	21	7	15	0	0	383	0	0	111	0	0	0	0	0	5145	0	0	0	0	0	0	0	0	0	6	0	0	0	0	220	0	0	92	0	0	0	41	0	0	0	0	4	0	0	0	51	0	0	1874	70	0	0	0	0	0	0	0	0	0	0	65	409	1164	0	126	1888	0	0	0	3	0	0	695	25	0	3	0	0	0	0	0	230	0	55	0	0	0	248	0	0	0	0	1492	2352	78	0	15	0	0	21	0	0	0	0	0	2	0	0	0	52	0	0	0	0	81	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	229	0	0	0	0	28	2028	0	0	50	0	1003	1678	0	207	0	0	0	6	0	0	0	0	0	3	0	0	0	5	0	0	0	0	19	0	0	0	0
run02-172	0	199	0	0	0	0	437	0	16	2	0	0	76	0	0	3805	86	126	0	8	88	0	0	0	0	0	0	0	0	135	136	0	8	0	0	0	0	9	292	3	5	0	0	0	0	3	6	0	0	43	2	0	5	0	20	0	0	0	2	0	0	464	114	1437	387	343	376	0	0	36	0	0	0	163	14	7	33	9	74	166	0	0	359	0	0	0	0	0	141	0	0	0	55	16	165	678	4	49	0	0	10	8	0	0	6	0	96	32	0	0	6	0	0	0	0	2177	0	21	0	0	153	965	0	0	0	0	0	0	24	0	0	21	0	0	0	0	0	0	3	0	0	0	0	0	0	208	0	7	0	0	24	8	198	108	0	91	0	4	6	0	0	0	7	0	0	0	0	0	0	0	2	0	18	5	0	0	0	0	0
run02-174	69	821	208	0	0	0	788	0	0	0	0	0	0	0	0	9002	0	0	0	0	0	0	0	0	0	0	0	0	0	78	0	0	0	211	0	0	0	0	0	0	159	0	67	0	0	0	257	0	15	1937	43	0	0	0	0	0	0	0	0	0	0	161	39	1142	0	168	771	0	0	20	0	0	0	385	23	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	2104	5217	95	0	66	0	96	67	38	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	327	0	0	550	0	0	0	0	0	959	17	0	0	0	0	2650	0	571	0	0	0	0	0	0	2	0	0	29	0	0	0	0	0	0	140	314	0	0	33	316	6
run02-175	30	1180	11	0	0	0	3820	0	11	23	0	0	0	132	0	4476	0	0	0	0	17	0	0	0	0	792	0	0	0	7	0	0	0	91	0	0	0	0	505	0	0	2166	0	0	0	0	14	0	0	356	7	0	0	0	17	0	0	0	5	0	0	0	140	2120	0	558	237	0	0	374	0	0	10	208	56	0	36	0	124	317	6	0	16	0	0	0	0	0	248	0	6	0	84	340	1195	526	94	60	0	47	19	0	26	11	0	0	56	44	0	0	51	0	0	0	5	2030	0	58	0	0	185	897	0	0	0	0	0	0	12	0	0	0	0	4	2	0	0	0	0	0	582	0	0	0	0	312	0	450	2	0	15	0	570	59	0	29	0	15	9	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0
run02-177	384	0	75	0	20	0	1166	0	0	0	9	0	326	142	9	1348	0	0	0	13	0	0	4189	58	2178	75	1445	0	0	0	27	0	0	28	0	0	31	0	0	0	0	1705	0	0	12	0	0	0	0	406	46	0	192	0	0	0	0	0	206	0	0	0	0	165	0	727	803	0	0	12	10	86	0	442	0	3	31	3	77	131	2	0	1759	0	0	0	0	0	258	0	0	0	37	0	1309	3980	0	87	0	14	52	6	0	0	0	0	20	4	0	0	0	0	2	0	0	2109	0	13	0	0	0	1686	0	0	0	0	0	0	0	0	0	0	0	106	4	37	0	65	0	0	0	0	0	0	14	255	38	77	64	21	0	0	420	1434	0	33	0	0	0	0	0	33	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	6
run02-178	0	1608	0	0	0	0	3224	0	0	115	0	0	0	0	0	5911	0	0	0	0	0	0	2	0	0	0	0	0	0	0	312	0	0	0	0	0	0	204	0	0	306	0	0	0	0	6	36	0	0	93	0	0	0	0	0	0	0	0	44	3	0	1121	193	1589	0	0	796	0	0	0	0	0	0	595	16	0	0	0	66	0	0	0	604	20	0	0	0	0	122	0	0	0	0	2704	475	8	0	165	0	0	78	0	0	17	0	0	0	0	0	0	0	0	0	0	0	1485	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	318	0	73	0	0	0	3999	0	0	116	0	13	0	0	0	145	0	369	0	59	0	0	0	0	0	0	4	194	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
run02-180	0	517	0	0	0	1081	2996	0	80	96	0	7	0	0	0	5203	252	6	0	63	69	0	0	0	0	0	0	578	208	220	85	0	0	63	0	9	0	26	207	0	0	0	8	77	0	0	129	0	0	85	0	3	0	0	69	6	0	11	32	15	16	544	196	3327	0	327	647	6	0	185	24	0	0	296	239	14	54	0	15	29	3	0	558	0	0	0	47	0	937	0	33	0	214	255	769	640	60	95	2	588	33	9	201	134	341	0	163	5	71	4	77	0	0	0	0	1812	0	337	156	0	877	1130	40	4	62	33	7	0	135	0	0	23	0	0	8	0	28	0	0	0	0	418	0	0	0	0	0	10	0	0	0	183	132	839	0	0	17	41	7	0	383	6	0	0	0	0	37	0	0	3	0	0	0	18	0	2	0	0	2
run02-181	0	568	16	0	0	0	721	0	0	103	0	3	12	124	0	5030	33	386	0	0	135	0	0	0	0	0	1187	0	0	32	240	0	0	6	0	279	9	0	458	0	0	0	0	0	0	0	4	0	0	241	0	0	0	0	26	0	0	0	162	0	0	562	120	1561	51	873	1628	0	0	206	65	0	0	256	0	5	126	7	124	535	0	0	259	5	3	0	10	0	340	0	3	0	258	109	1105	204	6	187	0	86	15	31	0	32	0	0	16	43	0	0	9	0	0	0	0	1996	0	129	0	0	0	372	0	0	0	7	0	0	31	0	0	31	0	0	4	0	164	0	18	21	305	14	56	0	73	207	124	236	8	0	0	0	732	179	3	36	0	0	0	0	0	2	7	0	0	0	0	0	4	0	0	0	0	14	0	54	35	0	12
run02-182	17	422	20	6	0	0	744	0	0	12	28	0	138	0	0	4719	0	0	0	28	120	0	0	78	0	0	0	0	0	208	235	0	0	0	0	0	0	0	600	0	53	1281	8	0	0	0	43	0	0	159	6	0	0	0	0	18	0	0	0	0	0	17	137	1773	0	383	661	0	0	447	0	0	15	163	27	9	89	0	47	151	11	0	134	0	0	3	19	0	64	0	15	0	119	28	250	425	0	158	0	264	8	29	0	23	13	0	74	77	59	0	23	0	2	0	4	1998	8	30	35	0	24	1112	49	0	0	10	0	0	22	5	0	0	0	2	5	0	5	0	0	0	0	357	0	0	0	0	3	31	0	0	0	28	299	116	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0
run02-183	2	687	7	0	0	0	705	0	0	129	0	12	0	108	0	5299	38	590	0	0	149	0	0	0	0	0	1393	0	0	33	314	0	0	0	2	391	0	0	538	0	0	0	0	0	0	0	19	0	0	244	0	0	3	0	34	0	0	0	127	0	0	551	114	1670	46	912	881	0	0	235	89	0	0	260	0	5	129	5	146	564	0	0	243	0	6	0	6	0	347	0	10	0	312	5	1137	189	14	152	0	101	20	43	0	21	0	0	23	47	4	0	12	0	0	0	0	2311	0	108	0	0	0	387	0	0	0	2	0	0	29	0	0	47	0	0	0	0	164	0	0	0	417	0	59	0	98	221	187	310	25	0	0	2	850	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	20	5	0	26	0	5
run02-184	20	401	0	0	0	0	3837	0	0	87	0	0	0	179	0	5269	0	123	0	41	0	0	0	7	0	0	0	0	0	9	488	0	0	108	0	67	0	256	0	0	725	0	0	0	0	0	10	0	0	118	3	0	8	0	0	0	0	0	38	0	0	175	143	1204	0	449	851	0	0	196	0	0	0	220	12	0	0	0	16	11	0	0	22	0	186	0	0	0	191	0	0	0	0	1476	2938	1235	0	58	0	6	170	9	0	12	3	0	0	0	0	0	24	0	0	0	0	13	0	89	0	0	10	1080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	38	0	118	0	0	0	0	0	237	2	2	0	0	991	0	23	51	0	0	3	0	0	0	22	0	0	0	0	0	9	16	5	0	0	8	0	0	314	0	5
run02-185	4	873	0	0	0	0	0	0	0	273	0	0	0	0	0	5475	0	418	0	0	0	0	0	0	0	0	0	0	0	405	0	0	0	0	0	0	0	380	0	0	0	0	0	0	0	0	311	0	6	11	0	0	0	0	0	0	0	0	0	0	0	0	1109	2800	145	0	676	2	0	43	20	0	45	1319	0	9	0	0	10	20	11	0	0	147	70	0	2	0	79	0	0	0	0	185	1	665	0	43	6	6	109	31	0	49	0	0	0	11	0	2	38	0	2	0	3	1303	5	84	0	0	144	719	0	0	2	5	0	0	269	0	0	0	0	0	15	0	37	0	0	0	0	0	0	0	0	79	0	0	1292	0	0	0	0	384	0	0	0	0	0	0	0	0	0	132	0	0	4	0	0	0	5	0	0	3	0	0	0	0	0
run02-186	0	586	0	0	0	0	2406	0	130	0	0	0	0	0	0	6132	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	206	0	21	0	7	4	0	65	7	0	27	20	0	0	0	0	0	0	0	0	48	3	0	1293	56	1182	49	671	220	0	0	428	3	0	8	430	159	23	34	0	0	33	3	0	304	36	0	0	28	0	175	0	31	0	40	224	504	577	32	12	0	39	129	51	0	100	56	0	288	11	0	0	57	0	2	0	0	1344	0	26	0	0	2827	2013	6	0	0	0	0	0	207	0	0	0	0	0	0	0	229	0	64	0	0	0	0	0	0	365	0	10	0	0	0	0	343	0	0	0	0	0	0	0	0	0	0	6	0	0	5	0	0	0	0	0	0	0	0	0	137	0	0
run02-97	91	206	21	13	0	0	1520	0	0	0	0	0	112	94	0	3995	24	44	0	0	0	0	0	0	2	0	531	0	0	0	0	0	0	12	0	0	0	4	756	0	0	165	0	0	0	0	6	0	0	758	99	0	19	0	0	0	0	0	38	0	0	254	76	639	224	555	1435	0	0	0	0	0	0	29	37	0	0	0	181	0	0	2	114	0	98	0	0	0	131	0	0	0	0	119	2896	635	4	203	0	0	135	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3537	99	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	10	382	75	17	0	26	289	135	39	919	0	0	0	0	0	8	0	0	0	0	0	2	0	0	0	0	12	3	3	0	2	7	0
run02-98	0	204	0	0	0	0	524	13	10	16	0	0	0	46	0	1826	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	149	42	0	0	0	44	0	0	0	0	5	3	0	42	6	0	0	44	0	0	0	0	33	2	107	5	3	0	0	1043	16	604	0	24	98	0	21	19	6	0	0	37	0	5	44	7	0	2	10	0	52	2	0	24	54	0	110	80	15	31	0	0	230	309	55	10	0	19	4	3	10	18	13	0	394	0	61	2	13	0	5	0	0	1320	0	40	15	0	824	714	4	35	0	9	4	0	75	0	0	6	2	0	0	0	225	0	26	6	0	131	0	0	0	0	0	3	0	0	0	55	0	4054	0	10	0	0	0	0	0	0	7	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
run02-99	0	22	0	0	0	0	1303	0	0	0	7	0	0	0	0	3728	5	0	0	0	0	0	0	287	0	0	3210	0	0	5	50	0	0	0	0	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344	335	1643	271	77	217	0	0	240	52	0	0	505	0	21	0	5	39	38	2	0	7	0	0	0	269	0	182	0	5	0	107	8	423	582	0	133	0	26	0	0	0	0	0	0	2	6	0	0	2	0	0	0	0	1244	0	28	0	0	0	1470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0	3	65	0	35	0	0	0	79	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
run03-103	12	48	0	2	0	0	2068	0	0	40	0	0	0	0	0	9681	15	159	0	0	23	0	0	0	0	0	0	0	0	11	0	0	0	246	0	0	0	167	43	11	0	0	3	0	0	0	66	0	0	50	0	0	5	0	181	0	0	0	35	0	0	0	14	253	0	125	670	0	0	33	0	0	51	510	2	0	4	38	401	46	0	0	65	0	267	0	0	0	96	0	0	0	30	1804	3896	64	0	45	0	0	36	0	0	0	0	0	0	8	0	0	0	0	4	0	21	914	0	54	0	0	0	996	2	0	0	0	0	0	0	0	0	6	0	3	0	0	0	1404	0	0	0	76	0	0	0	0	0	91	149	0	0	0	85	1041	2	557	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	0	1199	108	84
run03-104	28	131	2	22	0	0	0	0	0	145	0	0	0	0	0	2567	0	0	0	9	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	176	8	0	0	0	0	0	0	0	43	4	3	303	31	0	12	0	0	13	0	5	0	6	0	0	297	2844	0	0	102	19	63	137	0	0	64	368	3	0	0	0	7	0	2	12	512	14	113	0	146	21	0	0	0	0	0	22	147	755	0	24	0	12	43	3	0	9	0	0	3	0	0	0	0	0	0	0	0	261	0	92	2	4	0	0	23	0	0	0	0	0	3	9	0	0	0	4	0	0	327	0	0	45	0	0	0	0	0	0	7	198	0	7	0	20	0	4034	0	43	0	0	0	0	0	3	231	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3
